scenario,run,group,ingestion_log2,maintenance_log2,burden_log2
SSP5-8.5,31,Invertebrate,-0.192513378830821,0.696288790278248,0.888802169109069
SSP1-2.6,32,Invertebrate,-0.367765479115509,0.65179969984344,1.01956517895895
SSP5-8.5,32,Invertebrate,-0.339011056546564,0.871988893119508,1.21099994966607
SSP1-2.6,33,Invertebrate,-0.380171459483925,0.507497958220535,0.887669417704461
SSP5-8.5,33,Invertebrate,-0.268473846466653,0.761765546452519,1.03023939291917
SSP1-2.6,34,Invertebrate,0.0279377339489436,0.519712663101962,0.491774929153018
SSP5-8.5,34,Invertebrate,0.0903985401719164,0.701575291545673,0.611176751373757
SSP1-2.6,35,Invertebrate,-0.159897711043562,0.470788630399561,0.630686341443122
SSP5-8.5,35,Invertebrate,-0.034662669428359,0.744106227939918,0.778768897368277
SSP1-2.6,36,Invertebrate,-0.190862006991477,0.528814473286595,0.719676480278072
SSP5-8.5,36,Invertebrate,-0.212326647806931,0.586052584769906,0.798379232576836
SSP1-2.6,37,Invertebrate,-0.342202187538124,0.532726197116667,0.874928384654791
SSP5-8.5,37,Invertebrate,-0.396022077410133,0.830158318948484,1.22618039635862
SSP1-2.6,38,Invertebrate,-0.2261142647181,0.363334197722231,0.589448462440331
SSP5-8.5,38,Invertebrate,-0.149190639798786,0.623921817088445,0.773112456887231
SSP1-2.6,39,Invertebrate,-0.346595391619126,0.664037998629669,1.0106333902488
SSP5-8.5,39,Invertebrate,-0.262305930222981,0.85647297317393,1.11877890339691
SSP1-2.6,40,Invertebrate,-0.158657261310336,0.59018948861123,0.748846749921565
SSP5-8.5,40,Invertebrate,-0.185415279853336,0.756235470579797,0.941650750433133
SSP1-2.6,41,Invertebrate,-0.166138575802123,0.461528220574482,0.627666796376606
SSP5-8.5,41,Invertebrate,-0.113360873041489,0.794703714144517,0.908064587186006
SSP1-2.6,42,Invertebrate,-0.509922706216443,0.563490507578706,1.07341321379515
SSP5-8.5,42,Invertebrate,-0.482832124175799,0.754908125001153,1.23774024917695
SSP1-2.6,43,Invertebrate,-0.363269549536522,0.62610381420557,0.989373363742092
SSP5-8.5,43,Invertebrate,-0.320424734116662,0.862922188949528,1.18334692306619
SSP1-2.6,44,Invertebrate,-0.344857759861974,0.711254249161812,1.05611200902379
SSP5-8.5,44,Invertebrate,-0.377934281326723,0.956778541346646,1.33471282267337
SSP1-2.6,45,Invertebrate,-0.233663623584729,0.524435121778972,0.758098745363701
SSP5-8.5,45,Invertebrate,-0.248032541800904,0.762050745983897,1.0100832877848
SSP1-2.6,46,Invertebrate,-0.257085375265287,0.602893421549162,0.859978796814449
SSP5-8.5,46,Invertebrate,-0.28468933183553,0.785838151845316,1.07052748368085
SSP1-2.6,47,Invertebrate,-0.239510322651062,0.472638001665884,0.712148324316946
SSP5-8.5,47,Invertebrate,-0.342847457662705,0.680787668517725,1.02363512618043
SSP1-2.6,48,Invertebrate,-0.16185665026009,0.553480154069838,0.715336804329928
SSP5-8.5,48,Invertebrate,-0.175830939767506,0.771949128422604,0.94778006819011
SSP1-2.6,49,Invertebrate,-0.126662822354546,0.643782081381322,0.770444903735868
SSP5-8.5,49,Invertebrate,-0.109237142337708,0.942160282526325,1.05139742486403
SSP1-2.6,50,Invertebrate,-0.302252450528556,0.617104764697709,0.919357215226265
SSP5-8.5,50,Invertebrate,-0.181215529229959,0.816776448280608,0.997991977510567
SSP1-2.6,51,Invertebrate,-0.391249811513828,0.534782414035723,0.926032225549551
SSP5-8.5,51,Invertebrate,-0.469116461405223,0.642388629748853,1.11150509115408
SSP1-2.6,52,Invertebrate,-0.142575277372346,0.467449470498807,0.610024747871152
SSP5-8.5,52,Invertebrate,-0.191249934489897,0.783370451831113,0.974620386321009
SSP1-2.6,53,Invertebrate,-0.188803142838748,0.499435074689726,0.688238217528474
SSP5-8.5,53,Invertebrate,-0.071331007065548,0.74212275485615,0.813453761921698
SSP1-2.6,54,Invertebrate,-0.0975194907270307,0.623007623307285,0.720527114034316
SSP5-8.5,54,Invertebrate,-0.0472518709883446,0.932189963552221,0.979441834540566
SSP1-2.6,55,Invertebrate,-0.096066269574107,0.407719552207074,0.503785821781181
SSP5-8.5,55,Invertebrate,-0.109234587554022,0.639546681115579,0.748781268669601
SSP1-2.6,56,Invertebrate,-0.109630909578798,0.567999212577966,0.677630122156764
SSP5-8.5,56,Invertebrate,-0.0348759136268357,0.766902812711352,0.801778726338188
SSP1-2.6,57,Invertebrate,-0.13634099498692,0.471160986158164,0.607501981145083
SSP5-8.5,57,Invertebrate,-0.170904189709701,0.63000973145775,0.800913921167451
SSP1-2.6,58,Invertebrate,-0.0292035550038271,0.633455416496608,0.662658971500435
SSP5-8.5,58,Invertebrate,0.0149441099053181,0.772461915011617,0.757517805106299
SSP1-2.6,59,Invertebrate,-0.474396974608867,0.771131099033928,1.2455280736428
SSP5-8.5,59,Invertebrate,-0.32237587486067,0.825903947362895,1.14827982222357
SSP1-2.6,60,Invertebrate,-0.253496195702059,0.666794501546646,0.920290697248705
SSP5-8.5,60,Invertebrate,-0.202407013099621,0.802026553455577,1.0044335665552
SSP1-2.6,61,Invertebrate,-0.241265454468486,0.591662468260284,0.83292792272877
SSP5-8.5,61,Invertebrate,-0.229048822284561,0.716449826224801,0.945498648509362
SSP1-2.6,62,Invertebrate,-0.164789785506928,0.511232490618551,0.676022276125478
SSP5-8.5,62,Invertebrate,-0.276382056686048,0.849703476800777,1.12608553348682
SSP1-2.6,63,Invertebrate,0.00403188920355698,0.689804935039019,0.685773045835462
SSP5-8.5,63,Invertebrate,-0.0294440155964256,0.841723910533075,0.8711679261295
SSP1-2.6,64,Invertebrate,-0.117121951182436,0.454395557934018,0.571517509116454
SSP5-8.5,64,Invertebrate,-0.209788672210006,0.687371684062008,0.897160356272014
SSP1-2.6,65,Invertebrate,-0.0745235834899463,0.689595138698014,0.76411872218796
SSP5-8.5,65,Invertebrate,-0.0948444135402095,0.771912533482904,0.866756947023113
SSP1-2.6,66,Invertebrate,-0.173708210230952,0.464895909188336,0.638604119419287
SSP5-8.5,66,Invertebrate,-0.277446642460541,0.752898509745085,1.03034515220563
SSP1-2.6,67,Invertebrate,-0.272924838560744,0.503627194248727,0.776552032809471
SSP5-8.5,67,Invertebrate,-0.344516662982746,0.812074692075867,1.15659135505861
SSP1-2.6,68,Invertebrate,-0.180040169190417,0.592966229973852,0.77300639916427
SSP5-8.5,68,Invertebrate,-0.198440733708767,0.767244974467548,0.965685708176315
SSP1-2.6,69,Invertebrate,-0.316510699655208,0.706712819847525,1.02322351950273
SSP5-8.5,69,Invertebrate,-0.205487315187222,0.74297539842637,0.948462713613592
SSP1-2.6,70,Invertebrate,-0.0653258746912505,0.622780378489219,0.68810625318047
SSP5-8.5,70,Invertebrate,-0.0865794066231532,0.746257209389432,0.832836616012586
SSP1-2.6,71,Invertebrate,-0.183381364041814,0.491729464908975,0.675110828950789
SSP5-8.5,71,Invertebrate,-0.16087833308779,0.721933979611707,0.882812312699497
SSP1-2.6,72,Invertebrate,-0.186828483133425,0.584770622692559,0.771599105825984
SSP5-8.5,72,Invertebrate,-0.143826874002091,0.792996728908959,0.936823602911049
SSP1-2.6,73,Invertebrate,-0.26827404171461,0.68544626914544,0.95372031086005
SSP5-8.5,73,Invertebrate,-0.120877141635377,0.797515792391721,0.918392934027098
SSP1-2.6,74,Invertebrate,0.00745007288433085,0.689733356209205,0.682283283324874
SSP5-8.5,74,Invertebrate,-0.132439737381744,0.924076457998122,1.05651619537987
SSP1-2.6,75,Invertebrate,-0.225830591669464,0.64398463374681,0.869815225416274
SSP5-8.5,75,Invertebrate,-0.145811010083512,0.770994729643457,0.91680573972697
SSP1-2.6,76,Invertebrate,-0.401740248995755,0.592823797170926,0.994564046166681
SSP5-8.5,76,Invertebrate,-0.415699502605298,0.978728052140857,1.39442755474616
SSP1-2.6,77,Invertebrate,-0.417780610831914,0.65533046338231,1.07311107421422
SSP5-8.5,77,Invertebrate,-0.489002144423916,0.810881165951817,1.29988331037573
SSP1-2.6,78,Invertebrate,-0.33295799310319,0.581406291833428,0.914364284936618
SSP5-8.5,78,Invertebrate,-0.285001284212816,0.585372227758583,0.870373511971398
SSP1-2.6,79,Invertebrate,-0.180814686770734,0.668136055782041,0.848950742552775
SSP5-8.5,79,Invertebrate,-0.150620563733563,0.791223812576093,0.941844376309656
SSP1-2.6,80,Invertebrate,-0.249830996064017,0.376123008785314,0.62595400484933
SSP5-8.5,80,Invertebrate,-0.159543310617865,0.722039199916436,0.881582510534301
SSP1-2.6,81,Invertebrate,-0.23515421772022,0.610216338852993,0.845370556573213
SSP5-8.5,81,Invertebrate,-0.219811854259876,0.76852679058473,0.988338644844606
SSP1-2.6,82,Invertebrate,-0.261419574389215,0.267473593476728,0.528893167865943
SSP5-8.5,82,Invertebrate,-0.194346255400262,0.544667240216735,0.739013495616997
SSP1-2.6,83,Invertebrate,-0.0383036065035253,0.580732440412239,0.619036046915764
SSP5-8.5,83,Invertebrate,-0.0412660262738171,0.879220692837537,0.920486719111354
SSP1-2.6,84,Invertebrate,-0.15129510119686,0.561148409154367,0.712443510351227
SSP5-8.5,84,Invertebrate,-0.247682340345224,0.78003017537351,1.02771251571873
SSP1-2.6,85,Invertebrate,-0.0299695323331056,0.627937359711314,0.65790689204442
SSP5-8.5,85,Invertebrate,-0.216194499208774,0.796473948569984,1.01266844777876
SSP1-2.6,86,Invertebrate,-0.238039170481608,0.664319104289352,0.90235827477096
SSP5-8.5,86,Invertebrate,-0.213833554629924,0.82524489408222,1.03907844871214
SSP1-2.6,87,Invertebrate,-0.234219467019576,0.510439450494613,0.744658917514189
SSP5-8.5,87,Invertebrate,-0.282954789044028,0.723135057499067,1.0060898465431
SSP1-2.6,88,Invertebrate,-0.204287183991859,0.625621964019438,0.829909148011298
SSP5-8.5,88,Invertebrate,-0.270307951367837,0.761063952869694,1.03137190423753
SSP1-2.6,89,Invertebrate,-0.13803191085671,0.533986301276915,0.672018212133624
SSP5-8.5,89,Invertebrate,-0.137974614070114,0.658268509626818,0.796243123696931
SSP1-2.6,90,Invertebrate,-0.261864712621344,0.694753879010143,0.956618591631487
SSP5-8.5,90,Invertebrate,-0.227657931466951,0.821909829758777,1.04956776122573
SSP1-2.6,91,Invertebrate,-0.260628312952787,0.5855453366414,0.846173649594187
SSP5-8.5,91,Invertebrate,-0.317116979265947,0.902487915153189,1.21960489441914
SSP1-2.6,92,Invertebrate,-0.395921524901382,0.721001781052125,1.11692330595351
SSP5-8.5,92,Invertebrate,-0.231682309333589,0.898685705678575,1.13036801501216
SSP1-2.6,93,Invertebrate,-0.241203592313546,0.708142849411461,0.949346441725007
SSP5-8.5,93,Invertebrate,-0.255932001831085,0.855866170019031,1.11179817185012
SSP1-2.6,94,Invertebrate,-0.310781783798365,0.704451348138176,1.01523313193654
SSP5-8.5,94,Invertebrate,-0.253069380784781,0.844277031259897,1.09734641204468
SSP1-2.6,95,Invertebrate,-0.249415475982,0.595688786574892,0.845104262556892
SSP5-8.5,95,Invertebrate,-0.344673782030457,0.85262080756816,1.19729458959862
SSP1-2.6,96,Invertebrate,-0.259566952645629,0.451318493674553,0.710885446320182
SSP5-8.5,96,Invertebrate,-0.144534112699281,0.757280030139739,0.901814142839019
SSP1-2.6,97,Invertebrate,-0.155081499655402,0.658797467730268,0.81387896738567
SSP5-8.5,97,Invertebrate,-0.172916189809628,1.05409846937263,1.22701465918226
SSP1-2.6,98,Invertebrate,-0.272220073484063,0.590892487848033,0.863112561332096
SSP5-8.5,98,Invertebrate,-0.218124404945226,0.817670046662713,1.03579445160794
SSP1-2.6,99,Invertebrate,-0.231036600457094,0.500353579593116,0.731390180050209
SSP5-8.5,99,Invertebrate,-0.120791217886647,0.640136313311243,0.76092753119789
SSP1-2.6,100,Invertebrate,-0.130327089907518,0.595388246439839,0.725715336347357
SSP5-8.5,100,Invertebrate,-0.139308767437513,0.752799586210229,0.892108353647743
