group,scenario,run,maintenance,base_mean,maintenance_index,group_label,scenario_x,point_x
Mid-trophic species,SSP5-8.5,19,0.571697439675005,0.4095000320054,139.608643465861,Mid-trophic species,3,3.1362554929005
Mid-trophic species,SSP5-8.5,20,0.568648096103234,0.4095000320054,138.863993079184,Mid-trophic species,3,3.1289949719822
Mid-trophic species,SSP5-8.5,21,0.568509453707662,0.4095000320054,138.830136574975,Mid-trophic species,3,3.11919380379654
Mid-trophic species,SSP5-8.5,22,0.564354487446689,0.4095000320054,137.815492878703,Mid-trophic species,3,3.13763925771322
Mid-trophic species,SSP5-8.5,23,0.570900578767431,0.4095000320054,139.414049852847,Mid-trophic species,3,3.09923529404402
Mid-trophic species,SSP5-8.5,24,0.557727087563717,0.4095000320054,136.197080335359,Mid-trophic species,3,3.1587112253122
Mid-trophic species,SSP5-8.5,25,0.569372738607995,0.4095000320054,139.040950941974,Mid-trophic species,3,3.1099345855359
Mid-trophic species,SSP5-8.5,26,0.562968049585078,0.4095000320054,137.476924440791,Mid-trophic species,3,3.14081248066016
Mid-trophic species,SSP5-8.5,27,0.572784223721683,0.4095000320054,139.87403637471,Mid-trophic species,3,3.11474584520143
Mid-trophic species,SSP5-8.5,28,0.562150432314325,0.4095000320054,137.277262119216,Mid-trophic species,3,3.1537931021126
Mid-trophic species,SSP5-8.5,29,0.559561467361925,0.4095000320054,136.645036295027,Mid-trophic species,3,3.1441395285679
Mid-trophic species,SSP5-8.5,30,0.565011461058054,0.4095000320054,137.975925982493,Mid-trophic species,3,3.1023210374359
Mid-trophic species,SSP5-8.5,31,0.570015709555517,0.4095000320054,139.1979645921,Mid-trophic species,3,3.11587868037727
Mid-trophic species,SSP5-8.5,32,0.566741018520527,0.4095000320054,138.398284304176,Mid-trophic species,3,3.15802438482363
Mid-trophic species,SSP5-8.5,33,0.564609188805702,0.4095000320054,137.877691007911,Mid-trophic species,3,3.14635843364149
Mid-trophic species,SSP5-8.5,34,0.56718803797717,0.4095000320054,138.507446556119,Mid-trophic species,3,3.1515671390444
Mid-trophic species,SSP5-8.5,35,0.562558877207045,0.4095000320054,137.377004453965,Mid-trophic species,3,3.10387732314039
Mid-trophic species,SSP5-8.5,36,0.576809897511758,0.4095000320054,140.857106820483,Mid-trophic species,3,3.14481598453037
Mid-trophic species,SSP5-8.5,37,0.559872325832874,0.4095000320054,136.720948003611,Mid-trophic species,3,3.11423142950144
Mid-trophic species,SSP5-8.5,38,0.565191408589683,0.4095000320054,138.019869210225,Mid-trophic species,3,3.09983362710103
Mid-trophic species,SSP5-8.5,39,0.556425767912845,0.4095000320054,135.879297783671,Mid-trophic species,3,3.13893903954327
Mid-trophic species,SSP5-8.5,40,0.563409599565825,0.4095000320054,137.584751045488,Mid-trophic species,3,3.09512964915298
Mid-trophic species,SSP5-8.5,41,0.564865193381089,0.4095000320054,137.940207382851,Mid-trophic species,3,3.12503728830162
Mid-trophic species,SSP5-8.5,42,0.57297151544562,0.4095000320054,139.919773055858,Mid-trophic species,3,3.11211180836614
Mid-trophic species,SSP5-8.5,43,0.568703153119283,0.4095000320054,138.877438014897,Mid-trophic species,3,3.12659407967981
Mid-trophic species,SSP5-8.5,44,0.558314852137326,0.4095000320054,136.340612576549,Mid-trophic species,3,3.10665069762804
Mid-trophic species,SSP5-8.5,45,0.563329876452754,0.4095000320054,137.56528264333,Mid-trophic species,3,3.09198752150498
Mid-trophic species,SSP5-8.5,46,0.569275427241917,0.4095000320054,139.017187484471,Mid-trophic species,3,3.11176046949718
Mid-trophic species,SSP5-8.5,47,0.56600577790146,0.4095000320054,138.218738379487,Mid-trophic species,3,3.15104802958295
Mid-trophic species,SSP5-8.5,48,0.569616933981144,0.4095000320054,139.100583507069,Mid-trophic species,3,3.15178002694342
Mid-trophic species,SSP5-8.5,49,0.572053878367225,0.4095000320054,139.69568587474,Mid-trophic species,3,3.11404049946833
Mid-trophic species,SSP5-8.5,50,0.568385846941143,0.4095000320054,138.799951774765,Mid-trophic species,3,3.1264625755921
Mid-trophic species,SSP5-8.5,51,0.554297329418696,0.4095000320054,135.359532624258,Mid-trophic species,3,3.13773954593763
Mid-trophic species,SSP5-8.5,52,0.572600116247943,0.4095000320054,139.829077288178,Mid-trophic species,3,3.15044368079957
Mid-trophic species,SSP5-8.5,53,0.557826393194228,0.4095000320054,136.221330792685,Mid-trophic species,3,3.1097561738519
Mid-trophic species,SSP5-8.5,54,0.55631539124032,0.4095000320054,135.852343775393,Mid-trophic species,3,3.11195222893078
Mid-trophic species,SSP5-8.5,55,0.565246458703194,0.4095000320054,138.033312460337,Mid-trophic species,3,3.11370064529311
Mid-trophic species,SSP5-8.5,56,0.567969710877346,0.4095000320054,138.698331254308,Mid-trophic species,3,3.10652513091173
Mid-trophic species,SSP5-8.5,57,0.577028852027984,0.4095000320054,140.910575562635,Mid-trophic species,3,3.15316084647086
Mid-trophic species,SSP5-8.5,58,0.552760896331492,0.4095000320054,134.98433531849,Mid-trophic species,3,3.1303031048933
