species,scenario,run,latin,species_order,maintenance,base_mean,maintenance_index,scenario_x,point_x,species_label
EngraulisJaponicus,Base,14,Engraulis japonicus,1,1.12426088177778,1.17127525635444,95.9860524397148,1,1.12194844822586,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,15,Engraulis japonicus,1,1.16736434377778,1.17127525635444,99.6660979086302,1,1.11548681420088,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,16,Engraulis japonicus,1,1.10118941766667,1.17127525635444,94.0162794093411,1,1.10023012252152,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,17,Engraulis japonicus,1,1.14959194111111,1.17127525635444,98.1487429939549,1,1.12114150674641,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,18,Engraulis japonicus,1,1.18312203788889,1.17127525635444,101.011442995161,1,1.14878852114081,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,19,Engraulis japonicus,1,1.13673464722222,1.17127525635444,97.051025457523,1,1.10861683990061,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,20,Engraulis japonicus,1,1.18050013755556,1.17127525635444,100.787592937789,1,1.12402923974395,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,21,Engraulis japonicus,1,1.20123691566667,1.17127525635444,102.558037416882,1,1.14279408061504,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,22,Engraulis japonicus,1,1.17173679566667,1.17127525635444,100.039404854642,1,1.0952611104697,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,23,Engraulis japonicus,1,1.11853554266667,1.17127525635444,95.4972400038634,1,1.15479939867556,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,24,Engraulis japonicus,1,1.22177828877778,1.17127525635444,104.311798797878,1,1.11971895687282,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,25,Engraulis japonicus,1,1.20859087344444,1.17127525635444,103.185896473741,1,1.14264982995391,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,26,Engraulis japonicus,1,1.20968808377778,1.17127525635444,103.279573030757,1,1.11204729114473,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,27,Engraulis japonicus,1,1.18062453411111,1.17127525635444,100.798213545957,1,1.14956035490334,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,28,Engraulis japonicus,1,1.14731056266667,1.17127525635444,97.9539656833217,1,1.13870576390624,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,29,Engraulis japonicus,1,1.13688156988889,1.17127525635444,97.0635692781043,1,1.09460835309327,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,30,Engraulis japonicus,1,1.20006600888889,1.17127525635444,102.458068876487,1,1.09617153181136,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,31,Engraulis japonicus,1,1.15790257955556,1.17127525635444,98.8582806025881,1,1.14407200844586,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,32,Engraulis japonicus,1,1.25116444844444,1.17127525635444,106.820701765582,1,1.1291180024147,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,33,Engraulis japonicus,1,1.19422131233333,1.17127525635444,101.959066056796,1,1.12557359665632,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,34,Engraulis japonicus,1,1.16534088533333,1.17127525635444,99.4933410409792,1,1.12832999368012,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,35,Engraulis japonicus,1,1.19885459588889,1.17127525635444,102.354642035237,1,1.0957161463052,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,36,Engraulis japonicus,1,1.110860037,1.17127525635444,94.8419281439886,1,1.13651783111691,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,37,Engraulis japonicus,1,1.14240178322222,1.17127525635444,97.5348686847452,1,1.13500076489151,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,38,Engraulis japonicus,1,1.20525868988889,1.17127525635444,102.901404546035,1,1.10330502727628,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,39,Engraulis japonicus,1,1.21924758933333,1.17127525635444,104.095735201322,1,1.09497879894078,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,40,Engraulis japonicus,1,1.13970050944444,1.17127525635444,97.3042419586085,1,1.1040482866317,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,41,Engraulis japonicus,1,1.126503062,1.17127525635444,96.1774831226439,1,1.12941976976395,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,42,Engraulis japonicus,1,1.17592649933333,1.17127525635444,100.397109300624,1,1.1155098772049,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,43,Engraulis japonicus,1,1.120937659,1.17127525635444,95.7023255565802,1,1.14977259583771,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,44,Engraulis japonicus,1,1.17773537077778,1.17127525635444,100.551545368033,1,1.1532957816124,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,45,Engraulis japonicus,1,1.16994023044444,1.17127525635444,99.8860194559083,1,1.10897431266308,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,46,Engraulis japonicus,1,1.15951291355556,1.17127525635444,98.995766133104,1,1.15692344236374,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,47,Engraulis japonicus,1,1.14703454555556,1.17127525635444,97.9304001627822,1,1.14002734088898,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,48,Engraulis japonicus,1,1.13522839511111,1.17127525635444,96.9224261293175,1,1.13855862551928,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,49,Engraulis japonicus,1,1.18862883277778,1.17127525635444,101.481596774899,1,1.14344373904169,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,50,Engraulis japonicus,1,1.13448739022222,1.17127525635444,96.8591613343967,1,1.12290980483592,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,51,Engraulis japonicus,1,1.21565484211111,1.17127525635444,103.78899712223,1,1.14275925271213,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,52,Engraulis japonicus,1,1.15805023177778,1.17127525635444,98.8708867104538,1,1.11161902059615,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,53,Engraulis japonicus,1,1.18721669033333,1.17127525635444,101.36103225031,1,1.14442763075233,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,54,Engraulis japonicus,1,1.14975499666667,1.17127525635444,98.1626641926378,1,1.11459998315573,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,55,Engraulis japonicus,1,1.18205859577778,1.17127525635444,100.920649468589,1,1.10727000550926,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,56,Engraulis japonicus,1,1.20241579944444,1.17127525635444,102.658687009826,1,1.14209743909538,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,57,Engraulis japonicus,1,1.14339660144444,1.17127525635444,97.619803307655,1,1.12822255091369,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,58,Engraulis japonicus,1,1.20124501433333,1.17127525635444,102.55872885697,1,1.11986201925576,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,59,Engraulis japonicus,1,1.22581183077778,1.17127525635444,104.65617062492,1,1.11660566492379,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,60,Engraulis japonicus,1,1.16420141644444,1.17127525635444,99.3960565740951,1,1.12000828647614,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,61,Engraulis japonicus,1,1.140837238,1.17127525635444,97.401292463978,1,1.11259291948378,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,62,Engraulis japonicus,1,1.08863091222222,1.17127525635444,92.944071542205,1,1.10425194680691,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,63,Engraulis japonicus,1,1.18393935233333,1.17127525635444,101.081222873119,1,1.116306980744,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,64,Engraulis japonicus,1,1.20370605877778,1.17127525635444,102.768845516662,1,1.14148918345571,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,65,Engraulis japonicus,1,1.21038966666667,1.17127525635444,103.339472092492,1,1.12588395386934,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,66,Engraulis japonicus,1,1.15708237466667,1.17127525635444,98.788253947074,1,1.13621584314108,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,67,Engraulis japonicus,1,1.18011667555556,1.17127525635444,100.754854091995,1,1.10291905605793,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,68,Engraulis japonicus,1,1.20200142722222,1.17127525635444,102.623309141133,1,1.11103674918413,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,69,Engraulis japonicus,1,1.140686253,1.17127525635444,97.3884018134515,1,1.13824699878693,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,70,Engraulis japonicus,1,1.16285293577778,1.17127525635444,99.2809273028717,1,1.13423851454258,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,71,Engraulis japonicus,1,1.16740817488889,1.17127525635444,99.6698400786174,1,1.11492535282671,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,72,Engraulis japonicus,1,1.18057648644444,1.17127525635444,100.794111378989,1,1.14141781941056,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,73,Engraulis japonicus,1,1.16220670633333,1.17127525635444,99.2257541536957,1,1.11586270457506,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,74,Engraulis japonicus,1,1.17395810022222,1.17127525635444,100.2290532352,1,1.15543625690043,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,75,Engraulis japonicus,1,1.175122996,1.17127525635444,100.328508574281,1,1.13312520879507,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,76,Engraulis japonicus,1,1.17374849622222,1.17127525635444,100.211157868687,1,1.11984871330857,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,77,Engraulis japonicus,1,1.11835688044444,1.17127525635444,95.4819863543681,1,1.0992680965513,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,78,Engraulis japonicus,1,1.142883017,1.17127525635444,97.5759549943184,1,1.10318276533484,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,79,Engraulis japonicus,1,1.13930821122222,1.17127525635444,97.2707487024254,1,1.09942509746552,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,80,Engraulis japonicus,1,1.18038074233333,1.17127525635444,100.777399328594,1,1.13715754772723,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,81,Engraulis japonicus,1,1.192493153,1.17127525635444,101.811520949533,1,1.09991885009408,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,82,Engraulis japonicus,1,1.23732003122222,1.17127525635444,105.638706572983,1,1.12218723279238,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,83,Engraulis japonicus,1,1.14903981166667,1.17127525635444,98.1016038230858,1,1.15086306914687,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,84,Engraulis japonicus,1,1.192411011,1.17127525635444,101.804507909724,1,1.13218668061495,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,85,Engraulis japonicus,1,1.23613636766667,1.17127525635444,105.537648896819,1,1.13975726293027,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,86,Engraulis japonicus,1,1.20024079033333,1.17127525635444,102.47299119671,1,1.14091163401306,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,87,Engraulis japonicus,1,1.14466415955556,1.17127525635444,97.7280236516128,1,1.14461090040207,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,88,Engraulis japonicus,1,1.16280390188889,1.17127525635444,99.276740935182,1,1.10797741961479,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,89,Engraulis japonicus,1,1.154602391,1.17127525635444,98.5765203128821,1,1.13194336356223,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,90,Engraulis japonicus,1,1.16274742766667,1.17127525635444,99.2719193339475,1,1.13122374331951,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,91,Engraulis japonicus,1,1.14596603577778,1.17127525635444,97.8391739738925,1,1.12370238177478,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,92,Engraulis japonicus,1,1.20605454577778,1.17127525635444,102.969352356301,1,1.12767444422841,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,93,Engraulis japonicus,1,1.24769915688889,1.17127525635444,106.524845472474,1,1.14214847892523,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,94,Engraulis japonicus,1,1.18428142377778,1.17127525635444,101.110427916305,1,1.13246883696318,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,95,Engraulis japonicus,1,1.16008755322222,1.17127525635444,99.044827159839,1,1.12197610154748,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,96,Engraulis japonicus,1,1.20713010066667,1.17127525635444,103.061180035837,1,1.10419942881167,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,97,Engraulis japonicus,1,1.16805052911111,1.17127525635444,99.7246823728377,1,1.11172368977964,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,98,Engraulis japonicus,1,1.21667730044444,1.17127525635444,103.876291575672,1,1.12001865293086,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,99,Engraulis japonicus,1,1.20159791233333,1.17127525635444,102.588858239289,1,1.14784515069425,bolditalic('Engraulis japonicus')
EngraulisJaponicus,Base,100,Engraulis japonicus,1,1.18553157244444,1.17127525635444,101.217161893641,1,1.12536553622782,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,1,Engraulis japonicus,1,1.49244274654321,1.17127525635444,127.420325704514,2,2.10602230419219,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,2,Engraulis japonicus,1,1.4544292209465,1.17127525635444,124.174843876867,2,2.13989022040367,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,3,Engraulis japonicus,1,1.48596367032922,1.17127525635444,126.867161435155,2,2.13460716043413,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,4,Engraulis japonicus,1,1.47673400119342,1.17127525635444,126.079159717734,2,2.14188369961083,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,5,Engraulis japonicus,1,1.53592301197531,1.17127525635444,131.132541530487,2,2.15001742401719,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,6,Engraulis japonicus,1,1.48903216185185,1.17127525635444,127.129140120864,2,2.11548367299139,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,7,Engraulis japonicus,1,1.48849914156379,1.17127525635444,127.083632432968,2,2.14219397053123,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,8,Engraulis japonicus,1,1.44967133975309,1.17127525635444,123.768630122448,2,2.10144190646708,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,9,Engraulis japonicus,1,1.52712260786008,1.17127525635444,130.381189184616,2,2.12179541404545,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,10,Engraulis japonicus,1,1.52304168049383,1.17127525635444,130.032771735847,2,2.13393631990254,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,11,Engraulis japonicus,1,1.49183640921811,1.17127525635444,127.368558425916,2,2.10515147531033,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,12,Engraulis japonicus,1,1.51445191242798,1.17127525635444,129.299402869797,2,2.14255000662804,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,13,Engraulis japonicus,1,1.52075787209877,1.17127525635444,129.837786963252,2,2.09487916503847,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,14,Engraulis japonicus,1,1.4806860572428,1.17127525635444,126.416574516513,2,2.10541835466027,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,15,Engraulis japonicus,1,1.47235664547325,1.17127525635444,125.705434097183,2,2.12902719043195,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,16,Engraulis japonicus,1,1.55425147868313,1.17127525635444,132.697371540204,2,2.12786329197884,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,17,Engraulis japonicus,1,1.52217836333333,1.17127525635444,129.959064282726,2,2.10849259604514,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,18,Engraulis japonicus,1,1.49549616082305,1.17127525635444,127.681017140047,2,2.10772547365725,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,19,Engraulis japonicus,1,1.5497676036214,1.17127525635444,132.314551614878,2,2.13786653740704,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,20,Engraulis japonicus,1,1.47224527164609,1.17127525635444,125.695925330857,2,2.11419749158621,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,21,Engraulis japonicus,1,1.55531587930041,1.17127525635444,132.788246901184,2,2.11015750662982,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,22,Engraulis japonicus,1,1.53909133296296,1.17127525635444,131.403043359196,2,2.12369985999167,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,23,Engraulis japonicus,1,1.46700067378601,1.17127525635444,125.248157154109,2,2.14579218347371,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,24,Engraulis japonicus,1,1.47166990230453,1.17127525635444,125.646802006648,2,2.13730548267066,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,25,Engraulis japonicus,1,1.5785405026749,1.17127525635444,134.771096214229,2,2.09617329658568,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,26,Engraulis japonicus,1,1.53509546971193,1.17127525635444,131.061888431748,2,2.12891752852499,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,27,Engraulis japonicus,1,1.5042312817284,1.17127525635444,128.426795799501,2,2.14789548535645,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,28,Engraulis japonicus,1,1.51381731506173,1.17127525635444,129.245222832884,2,2.14519450898469,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,29,Engraulis japonicus,1,1.48888416246914,1.17127525635444,127.116504373468,2,2.10640959981084,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,30,Engraulis japonicus,1,1.46535314300412,1.17127525635444,125.107495872916,2,2.13198759737611,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,31,Engraulis japonicus,1,1.48762738518519,1.17127525635444,127.00920446449,2,2.12733151881397,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,32,Engraulis japonicus,1,1.49829604061728,1.17127525635444,127.920062554781,2,2.15139354741573,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,33,Engraulis japonicus,1,1.47112129547325,1.17127525635444,125.599963586021,2,2.12667796002328,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,34,Engraulis japonicus,1,1.46018193641975,1.17127525635444,124.665993625147,2,2.13340423089266,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,35,Engraulis japonicus,1,1.49287921823045,1.17127525635444,127.457590359843,2,2.13727386841178,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,36,Engraulis japonicus,1,1.49225990893004,1.17127525635444,127.40471557255,2,2.11511965426803,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,37,Engraulis japonicus,1,1.47668499283951,1.17127525635444,126.074975530145,2,2.13740521498024,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,38,Engraulis japonicus,1,1.514806748107,1.17127525635444,129.329697685392,2,2.12150759455562,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,39,Engraulis japonicus,1,1.49665881740741,1.17127525635444,127.78028130345,2,2.10210117305815,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,40,Engraulis japonicus,1,1.5040941026749,1.17127525635444,128.415083859651,2,2.13590436011553,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,41,Engraulis japonicus,1,1.48568553835391,1.17127525635444,126.843415353796,2,2.15201973900199,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,42,Engraulis japonicus,1,1.50007492518519,1.17127525635444,128.071938431802,2,2.11883745622635,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,43,Engraulis japonicus,1,1.50129325979424,1.17127525635444,128.17595621946,2,2.1220626154989,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,44,Engraulis japonicus,1,1.48426206804938,1.17127525635444,126.721883690184,2,2.13582651616633,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,45,Engraulis japonicus,1,1.54772704835391,1.17127525635444,132.140335071293,2,2.13330747225881,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,46,Engraulis japonicus,1,1.50695796600823,1.17127525635444,128.659591998775,2,2.09363963538408,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,47,Engraulis japonicus,1,1.49419387703704,1.17127525635444,127.569832021183,2,2.12684715124965,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,48,Engraulis japonicus,1,1.46054002958848,1.17127525635444,124.696566555531,2,2.135910770908,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,49,Engraulis japonicus,1,1.50697894201646,1.17127525635444,128.66138286801,2,2.12743509742618,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,50,Engraulis japonicus,1,1.51670531312757,1.17127525635444,129.491791523733,2,2.14043853756785,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,51,Engraulis japonicus,1,1.508053651893,1.17127525635444,128.753138402903,2,2.15108482435346,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,52,Engraulis japonicus,1,1.47839643279835,1.17127525635444,126.221093186909,2,2.15603648272157,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,53,Engraulis japonicus,1,1.50233997156379,1.17127525635444,128.265321359197,2,2.15405035698414,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,54,Engraulis japonicus,1,1.47082963934156,1.17127525635444,125.575062852388,2,2.14791736756265,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,55,Engraulis japonicus,1,1.47740856271605,1.17127525635444,126.136751775534,2,2.10239739894867,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,56,Engraulis japonicus,1,1.50715036526749,1.17127525635444,128.676018475661,2,2.1077870759964,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,57,Engraulis japonicus,1,1.4646948044856,1.17127525635444,125.051288886988,2,2.10308103683591,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,58,Engraulis japonicus,1,1.44785704769547,1.17127525635444,123.613731259198,2,2.1476604411602,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,59,Engraulis japonicus,1,1.50126705674897,1.17127525635444,128.173719081338,2,2.1367332714498,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,60,Engraulis japonicus,1,1.54320824078189,1.17127525635444,131.754532712069,2,2.15386095489562,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,61,Engraulis japonicus,1,1.47027327604938,1.17127525635444,125.527562208183,2,2.09887619775534,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,62,Engraulis japonicus,1,1.4541420200823,1.17127525635444,124.15032352073,2,2.12977732338011,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,63,Engraulis japonicus,1,1.50304609654321,1.17127525635444,128.325608211121,2,2.10612989659607,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,64,Engraulis japonicus,1,1.48840066625514,1.17127525635444,127.075224903815,2,2.12800526431203,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,65,Engraulis japonicus,1,1.48595617950617,1.17127525635444,126.866521890948,2,2.1123981154561,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,66,Engraulis japonicus,1,1.49957914139918,1.17127525635444,128.029609885773,2,2.13295088791847,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,67,Engraulis japonicus,1,1.47244263769547,1.17127525635444,125.712775857521,2,2.11236853583157,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,68,Engraulis japonicus,1,1.41618010135802,1.17127525635444,120.909247734459,2,2.15094286346436,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,69,Engraulis japonicus,1,1.4701068563786,1.17127525635444,125.513353791342,2,2.12117096707225,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,70,Engraulis japonicus,1,1.51444511596708,1.17127525635444,129.298822608167,2,2.09721631447971,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,71,Engraulis japonicus,1,1.44786422473251,1.17127525635444,123.614344013289,2,2.15613651891053,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,72,Engraulis japonicus,1,1.50574463230453,1.17127525635444,128.556001173551,2,2.09697066858411,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,73,Engraulis japonicus,1,1.50715927358025,1.17127525635444,128.676779040926,2,2.14267000229657,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,74,Engraulis japonicus,1,1.47013843316872,1.17127525635444,125.516049723826,2,2.12757317848504,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,75,Engraulis japonicus,1,1.44119969469136,1.17127525635444,123.045346247393,2,2.12961374484003,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,76,Engraulis japonicus,1,1.50874893325103,1.17127525635444,128.812499458664,2,2.11808264219761,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,77,Engraulis japonicus,1,1.55410431666667,1.17127525635444,132.684807284649,2,2.12057687297463,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,78,Engraulis japonicus,1,1.46892625670782,1.17127525635444,125.412557700553,2,2.10193228894472,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,79,Engraulis japonicus,1,1.53767136004115,1.17127525635444,131.281810291724,2,2.14683215540648,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,80,Engraulis japonicus,1,1.53206860995885,1.17127525635444,130.803464142781,2,2.11690214921534,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,81,Engraulis japonicus,1,1.44394943246914,1.17127525635444,123.280110685799,2,2.13410341975093,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,82,Engraulis japonicus,1,1.42752377617284,1.17127525635444,121.877736973285,2,2.09970747424662,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,83,Engraulis japonicus,1,1.51990023230453,1.17127525635444,129.764564226787,2,2.09502975511551,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,84,Engraulis japonicus,1,1.45047764975309,1.17127525635444,123.837470473649,2,2.09880387465656,bolditalic('Engraulis japonicus')
EngraulisJaponicus,SSP1-2.6,85,Engraulis japonicus,1,1.47133860942387,1.17127525635444,125.618517205201,2,2.11257614912093,bolditalic('Engraulis japonicus')
