species,run,latin,group,species_order,scenario,ingestion,maintenance,ingestion_base,maintenance_base,ingestion_log2,maintenance_log2,burden_log2
PennahiaArgentata,55,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.8745860496767,0.129442790814227,35.3915347150794,0.101920657961905,-0.0212282312985665,0.344868121789031,0.366096353087598
PennahiaArgentata,55,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.8403115599647,0.148684316497355,35.3915347150794,0.101920657961905,-0.0646614729270716,0.54480598097674,0.609467453903811
PennahiaArgentata,56,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.7665502045855,0.125210587534392,35.3360040039683,0.0981083046361905,-0.023438981717507,0.351909391124188,0.375348372841694
PennahiaArgentata,56,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.9814576119929,0.148941035664903,35.3360040039683,0.0981083046361905,-0.0563911636720012,0.602294127058068,0.658685290730069
PennahiaArgentata,57,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5201392716049,0.130090496756614,35.2262426285714,0.0959697712142857,-0.0292123143504113,0.438863616561707,0.468075930912118
PennahiaArgentata,57,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.0149027536743,0.1452345665,35.2262426285714,0.0959697712142857,-0.0504836348890901,0.597732903308468,0.648216538197558
PennahiaArgentata,58,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.6920285626102,0.12624813132863,35.0627692285714,0.0990067188428571,-0.0153357410130661,0.350663695350965,0.365999436364031
PennahiaArgentata,58,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.0991629047619,0.150057406624339,35.0627692285714,0.0990067188428571,-0.0402036202808296,0.599916191598534,0.640119811879363
PennahiaArgentata,59,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.79438343592,0.126149724632863,34.8307934761905,0.105746347890476,-0.00150889639796431,0.254529218559251,0.256038114957215
PennahiaArgentata,59,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.9945360141094,0.145130328963845,34.8307934761905,0.105746347890476,-0.0350604604137904,0.456741203062449,0.491801663476239
PennahiaArgentata,60,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5717651746032,0.1248950999806,34.9951482904762,0.0998809887888889,-0.0175606544188142,0.322434868031628,0.339995522450442
PennahiaArgentata,60,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.0524795855379,0.145489800463845,34.9951482904762,0.0998809887888889,-0.0393950672165269,0.542636008148458,0.582031075364985
PennahiaArgentata,61,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5007529988242,0.125464816768078,35.4108641142857,0.102110517119048,-0.0375641996661636,0.297151388160375,0.334715587826539
PennahiaArgentata,61,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.887810154321,0.145695260954145,35.4108641142857,0.102110517119048,-0.0634256373262056,0.512822483739757,0.576248121065962
PennahiaArgentata,62,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.6574331216931,0.123651344154615,34.8016348952381,0.0990931898809524,-0.00599027566617895,0.319420105066514,0.325410380732693
PennahiaArgentata,62,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.0854411578483,0.146239900137566,34.8016348952381,0.0990931898809524,-0.0299994263897887,0.561479172745536,0.591478599135325
PennahiaArgentata,63,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.4283032045855,0.127535733261611,35.0275437380952,0.10498417532381,-0.0248947449522555,0.280729640209004,0.305624385161259
PennahiaArgentata,63,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.026559154321,0.145788864876249,35.0275437380952,0.10498417532381,-0.0418285545705964,0.473708651897347,0.515537206467944
PennahiaArgentata,64,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5535710793651,0.127768921093474,35.318059668254,0.0963215556126984,-0.0315712657254908,0.407606356149219,0.43917762187471
PennahiaArgentata,64,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.9358835402704,0.149745345860082,35.318059668254,0.0963215556126984,-0.0575945102223019,0.636580567006748,0.69417507722905
PennahiaArgentata,65,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5444316340388,0.128374251,35.5398571666667,0.0989027758238095,-0.040984708124539,0.376272941544777,0.417257649669316
PennahiaArgentata,65,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.3731740952381,0.146862358169312,35.5398571666667,0.0989027758238095,-0.0481548037159282,0.570381753015701,0.618536556731629
PennahiaArgentata,66,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.4547299047619,0.129555040843034,35.3713047238095,0.0974627996380952,-0.0378773879963609,0.410641580337987,0.448518968334348
PennahiaArgentata,66,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.2514075467372,0.148455966816579,35.3713047238095,0.0974627996380952,-0.0464161597798644,0.607111510074627,0.653527669854492
PennahiaArgentata,67,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.716117489418,0.125039845777778,35.1822854809524,0.10209155137619,-0.0192435933430194,0.292524423655585,0.311768016998604
PennahiaArgentata,67,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.1830859373898,0.143834718433862,35.1822854809524,0.10209155137619,-0.0415665602601863,0.494548471226412,0.536115031486598
PennahiaArgentata,68,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.6917235393886,0.127733677823045,35.1757975190476,0.101885277014286,-0.0199916153992519,0.326193362058923,0.346184977458175
PennahiaArgentata,68,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.1155988386243,0.144015363548501,35.1757975190476,0.101885277014286,-0.0441515926977084,0.499277137322265,0.543428730019973
PennahiaArgentata,69,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.6816698962375,0.123901660898883,35.3781301968254,0.0984078138,-0.0286844358870216,0.332350748470893,0.361035184357915
PennahiaArgentata,69,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.7662541940035,0.145282082589065,35.3781301968254,0.0984078138,-0.0672756556673005,0.562012010198561,0.629287665865862
PennahiaArgentata,70,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5988067125221,0.128121474095238,35.2667868150794,0.0992282959039682,-0.0275878554365416,0.368688819402119,0.396276674838661
PennahiaArgentata,70,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.1114292316285,0.147889486195179,35.2667868150794,0.0992282959039682,-0.0480549330981009,0.575696008788649,0.62375094188675
PennahiaArgentata,71,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.3306743421517,0.127008951451499,34.814571052381,0.101676824371429,-0.0201930523899207,0.320939303059007,0.341132355448927
PennahiaArgentata,71,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.007040622575,0.1509500354903,34.814571052381,0.101676824371429,-0.0338577835894991,0.570080218963007,0.603938002552506
PennahiaArgentata,72,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.4611077336861,0.130819512458554,35.2150572142857,0.104631526638095,-0.0312233497307371,0.322260125796382,0.353483475527119
PennahiaArgentata,72,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.2103803994709,0.151759474326279,35.2150572142857,0.104631526638095,-0.0417582805692939,0.536468969489507,0.578227250058801
PennahiaArgentata,73,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5866494171076,0.130327636970018,34.9996304714286,0.100185102352381,-0.0171244307151508,0.379475056882237,0.396599487597388
PennahiaArgentata,73,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.4061924958848,0.146650318578483,34.9996304714286,0.100185102352381,-0.0246714426028866,0.549712211203396,0.574383653806282
PennahiaArgentata,74,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.3325195520282,0.128334703308642,35.2999434674603,0.105812269707937,-0.040090137154758,0.278404417752258,0.318494554907016
PennahiaArgentata,74,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.1573814567901,0.146969638440917,35.2999434674603,0.105812269707937,-0.0474684924592756,0.474011220081613,0.521479712540888
PennahiaArgentata,75,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.6025327054674,0.127643220428571,35.1278784285714,0.0956557902380952,-0.0217388080030138,0.416192707702641,0.437931515705655
PennahiaArgentata,75,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.359490005291,0.145082982994709,35.1278784285714,0.0956557902380952,-0.0319078238239144,0.600954107846026,0.632861931669941
PennahiaArgentata,76,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5498790067607,0.129172561970312,35.5278502436508,0.0999210266222222,-0.0402697368859476,0.370439449426179,0.410709186312127
PennahiaArgentata,76,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.1703194832452,0.146193088234568,35.5278502436508,0.0999210266222222,-0.0562066585698719,0.549014899818315,0.605221558388187
PennahiaArgentata,77,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.6109344382716,0.129378673474427,34.701131152381,0.102491435528571,-0.00375479866294548,0.336096466792099,0.339851265455045
PennahiaArgentata,77,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.1101960564374,0.14827328829806,34.701131152381,0.102491435528571,-0.02477964387714,0.532755357942486,0.557535001819626
PennahiaArgentata,78,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.4319491049383,0.127885281482657,35.5244255222222,0.100665244588095,-0.0450634688249404,0.345284563444529,0.39034803226947
PennahiaArgentata,78,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.903255313933,0.145060538647266,35.5244255222222,0.100665244588095,-0.0673875150070791,0.527089442832019,0.594476957839098
PennahiaArgentata,79,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.7317373500882,0.127289718094356,35.2578498857143,0.100050983180952,-0.0216899191098946,0.347380544973856,0.36907046408375
PennahiaArgentata,79,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.1997459315109,0.149372715066432,35.2578498857143,0.100050983180952,-0.0439588906602273,0.578181300169328,0.622140190829555
PennahiaArgentata,80,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.2014563791887,0.12692472189418,34.9364836380952,0.100785314514286,-0.0306766483083454,0.332687660736153,0.363364309044498
PennahiaArgentata,80,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.9149406102293,0.150065566186949,34.9364836380952,0.100785314514286,-0.0428134416531275,0.574307538122985,0.617120979776112
PennahiaArgentata,81,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5701610246914,0.12514925562963,35.0834888333333,0.100278648642857,-0.0212648983474466,0.319635250474993,0.34090014882244
PennahiaArgentata,81,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.1804168474427,0.151258389300999,35.0834888333333,0.100278648642857,-0.037622230390915,0.593000701717303,0.630622932108218
PennahiaArgentata,82,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.3871046349206,0.131420199444444,35.2868990428571,0.101111350069841,-0.0372650066406131,0.378242083258338,0.415507089898951
PennahiaArgentata,82,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.1706203580247,0.1453552854903,35.2868990428571,0.101111350069841,-0.0463762141901515,0.523638579086331,0.570014793276483
PennahiaArgentata,83,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.7262253985891,0.128636604763668,35.0427310952381,0.10436868197619,-0.0130896133273929,0.301612367840786,0.314701981168179
PennahiaArgentata,83,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.161416340388,0.14925586335097,35.0427310952381,0.10436868197619,-0.0367474267297438,0.516098741498836,0.55284616822858
PennahiaArgentata,84,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.3029979153439,0.127934462280423,34.9469126666667,0.101196618785714,-0.026830342025017,0.338243854769122,0.365074196794139
PennahiaArgentata,84,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.9965998880071,0.149353109719577,34.9469126666667,0.101196618785714,-0.039774543577365,0.561566189644226,0.601340733221591
PennahiaArgentata,85,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5580000761317,0.131497327316285,35.3955138571429,0.0996069954142857,-0.0345467910531197,0.400714505378974,0.435261296432094
PennahiaArgentata,85,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.3858011560847,0.147070090934156,35.3955138571429,0.0996069954142857,-0.0417535606294895,0.56218490955288,0.603938470182369
PennahiaArgentata,86,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.584269686067,0.12672950056261,35.0065277619048,0.100356324604762,-0.0175079789494456,0.336620859117672,0.354128838067117
PennahiaArgentata,86,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.9786446666667,0.151144772238095,35.0065277619048,0.100356324604762,-0.0429956626487846,0.590799539860271,0.633795202509055
PennahiaArgentata,87,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.709427686361,0.124567409490888,34.6857488761905,0.101982894661905,0.000984544028132248,0.288599473321537,0.287614929293405
PennahiaArgentata,87,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.0739613932981,0.150127209784832,34.6857488761905,0.101982894661905,-0.0256733501706538,0.557858288890242,0.583531639060896
PennahiaArgentata,88,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5770081199295,0.128194261432099,35.3547153952381,0.09783939,-0.0320896048548637,0.3898443674771,0.421933972331963
PennahiaArgentata,88,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.99351664903,0.150255215677249,35.3547153952381,0.09783939,-0.056643028449911,0.618927756586617,0.675570785036528
PennahiaArgentata,89,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.4551558641975,0.126730723555556,35.0481122047619,0.0977826103,-0.0246168547496755,0.374116498398974,0.39873335314865
PennahiaArgentata,89,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.2213954444444,0.148481769645503,35.0481122047619,0.0977826103,-0.0344381487526888,0.602635986489727,0.637074135242416
PennahiaArgentata,90,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.4543427989418,0.128032464726631,35.4363127952381,0.10234285377619,-0.0405426580445638,0.323099307742123,0.363641965786686
PennahiaArgentata,90,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.0283192795415,0.150510957837743,35.4363127952381,0.10234285377619,-0.0584926012506812,0.556458157334911,0.614950758585592
PennahiaArgentata,91,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5503313968254,0.125411032608466,35.1001955920635,0.102243910325397,-0.0227795212200152,0.294649351481503,0.317428872701518
PennahiaArgentata,91,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.0998664726631,0.145475255710758,35.1001955920635,0.102243910325397,-0.04171297982093,0.508758863580866,0.550471843401796
PennahiaArgentata,92,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.9534811205174,0.125532543946502,35.3080466857143,0.0981597505333333,-0.0145608654066311,0.354857939552293,0.369418804958924
PennahiaArgentata,92,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.0628851093474,0.146804127970018,35.3080466857143,0.0981597505333333,-0.0517963746860937,0.580689048141571,0.632485422827665
PennahiaArgentata,93,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.2592473280423,0.124231181375661,35.0396241904762,0.102590375533333,-0.0324938458082623,0.276131936353608,0.30862578216187
PennahiaArgentata,93,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.2846502945326,0.151274208569665,35.0396241904762,0.102590375533333,-0.0314244950205633,0.560270645304849,0.591695140325412
PennahiaArgentata,94,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5361458835979,0.125567647982363,35.0139901190476,0.10343835802381,-0.0198243855698506,0.279693528160429,0.299517913730279
PennahiaArgentata,94,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.1651477034098,0.144636186765432,35.0139901190476,0.10343835802381,-0.0354061136480642,0.483657268533294,0.519063382181358
PennahiaArgentata,95,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.8099995767196,0.127224150261023,35.6201893380952,0.10383728847619,-0.0331933885452362,0.293047939928027,0.326241328473263
PennahiaArgentata,95,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.8100211237507,0.151579772242798,35.6201893380952,0.10383728847619,-0.0752442674686319,0.545752628504254,0.620996895972886
PennahiaArgentata,96,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.5265379997061,0.129479833283363,35.3594124920635,0.0991204510253968,-0.0343886226943421,0.385472755798048,0.41986137849239
PennahiaArgentata,96,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.8854171455026,0.147807219320988,35.3594124920635,0.0991204510253968,-0.0614297722700293,0.576462079228555,0.637891851498585
PennahiaArgentata,97,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.2693418271605,0.131011176571429,34.9670693007937,0.103057732555556,-0.0290784004322079,0.346237137192935,0.375315537625143
PennahiaArgentata,97,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,34.1484984691358,0.141417739313933,34.9670693007937,0.103057732555556,-0.034174740623179,0.456510345644574,0.490685086267753
PennahiaArgentata,98,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.6188391111111,0.127001496992945,35.5664299952381,0.0963411364190476,-0.038958823181666,0.398621655588707,0.437580478770373
PennahiaArgentata,98,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.9977393474427,0.152077288895944,35.5664299952381,0.0963411364190476,-0.0650773514681818,0.658580871338835,0.723658222807017
PennahiaArgentata,99,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.6672563880071,0.123942193961199,35.0142658095238,0.102800511442857,-0.0143691726106523,0.269819969394247,0.284189142004899
PennahiaArgentata,99,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.9806300308642,0.145467495074074,35.0142658095238,0.102800511442857,-0.0432302352884053,0.500849374712514,0.544079610000919
PennahiaArgentata,100,Pennahia argentata,Mid-trophic species,11,SSP1-2.6,34.8720496313933,0.127617512770723,35.2799695714286,0.0990266051095238,-0.0167781544766227,0.365938235796857,0.38271639027348
PennahiaArgentata,100,Pennahia argentata,Mid-trophic species,11,SSP5-8.5,33.908586005291,0.152480417982363,35.2799695714286,0.0990266051095238,-0.0571986916373867,0.622735893219655,0.679934584857042
PortunusTrituberculatus,1,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.10500216419753,0.172272565876543,7.66989007,0.1188547551,-0.329214093563002,0.535493349756192,0.864707443319194
PortunusTrituberculatus,1,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,7.02990687407407,0.188779449469136,7.66989007,0.1188547551,-0.125700322315721,0.66750209818536,0.79320242050108
PortunusTrituberculatus,2,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.61699401481482,0.158306915246914,7.31744935,0.1263277031,-0.145164879993709,0.325553227036851,0.47071810703056
PortunusTrituberculatus,2,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.69783421728395,0.181092349160494,7.31744935,0.1263277031,-0.127646187260288,0.519554545810429,0.647200733070716
PortunusTrituberculatus,3,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,5.9890172617284,0.189268644765432,7.68036762666667,0.122595163033333,-0.358856077798006,0.626533367504688,0.985389445302694
PortunusTrituberculatus,3,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.27018726296296,0.208643656975309,7.68036762666667,0.122595163033333,-0.292666837662842,0.767139002639391,1.05980584030223
PortunusTrituberculatus,4,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,5.48245785061728,0.164198475,6.90911903,0.134166457533333,-0.333678951315888,0.291416694396954,0.625095645712843
PortunusTrituberculatus,4,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.16930161234568,0.178480241481481,6.90911903,0.134166457533333,-0.163394586524664,0.41174033695168,0.575134923476344
PortunusTrituberculatus,5,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.01208408395062,0.164357380604938,8.85434067666667,0.1193955151,-0.5585196964837,0.461087598186519,1.01960729467022
PortunusTrituberculatus,5,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.14326697160494,0.167863781666667,8.85434067666667,0.1193955151,-0.527378802437931,0.491542342484525,1.01892114492246
PortunusTrituberculatus,6,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,5.53982080246914,0.185564173876543,7.53926657333333,0.133088026,-0.444584873716436,0.479537425008047,0.924122298724483
PortunusTrituberculatus,6,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,5.83818467654321,0.206379533111111,7.53926657333333,0.133088026,-0.368904335988459,0.632919127122298,1.00182346311076
PortunusTrituberculatus,7,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.21441689876543,0.178413554024691,9.41399222333333,0.122431912766667,-0.599187632280039,0.543245564552792,1.14243319683283
PortunusTrituberculatus,7,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.55753251234568,0.233641833975309,9.41399222333333,0.122431912766667,-0.521653605840995,0.932318958411786,1.45397256425278
PortunusTrituberculatus,8,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.43049177160494,0.167993925111111,6.86786534666667,0.123787516033333,-0.0949326819069076,0.440543237987966,0.535475919894873
PortunusTrituberculatus,8,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.11896585925926,0.179356612074074,6.86786534666667,0.123787516033333,-0.166573904040466,0.534965105829273,0.701539009869739
PortunusTrituberculatus,9,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,5.80008709135803,0.176003536740741,8.0160524,0.107807001333333,-0.466817376065609,0.707153545310114,1.17397092137572
PortunusTrituberculatus,9,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.48009755679012,0.179089829345679,8.0160524,0.107807001333333,-0.306876406486132,0.732232533459603,1.03910893994574
PortunusTrituberculatus,10,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.37496549753086,0.171143764839506,7.79042438,0.118254544,-0.289284386750742,0.533313111580454,0.822597498331196
PortunusTrituberculatus,10,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.37073950617284,0.189641941555556,7.79042438,0.118254544,-0.290241072472983,0.681382447544401,0.971623520017384
PortunusTrituberculatus,11,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.33966461604938,0.162400575987654,9.24484925,0.126426949933333,-0.544243274446909,0.361252719453767,0.905495993900676
PortunusTrituberculatus,11,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.40600671481482,0.165539188320988,9.24484925,0.126426949933333,-0.529224484336581,0.388868758758193,0.918093243094774
PortunusTrituberculatus,12,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.74929214567901,0.164721108555556,8.13882652666667,0.143231398866667,-0.270084595957161,0.201677652649466,0.471762248606626
PortunusTrituberculatus,12,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.58228161604938,0.187916617617284,8.13882652666667,0.143231398866667,-0.30623304665945,0.391744859429034,0.697977906088483
PortunusTrituberculatus,13,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.57661724691358,0.167749912320988,8.66463153666667,0.112209063833333,-0.397792690915139,0.580122796136926,0.977915487052065
PortunusTrituberculatus,13,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.39479910493827,0.185708753530864,8.66463153666667,0.112209063833333,-0.438239363101842,0.726852603237228,1.16509196633907
PortunusTrituberculatus,14,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,5.79109564691358,0.174751822345679,8.09851526666667,0.123905171333333,-0.483821112293846,0.496071099010192,0.979892211304038
PortunusTrituberculatus,14,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.62368963950617,0.193803549925926,8.09851526666667,0.123905171333333,-0.290022361855253,0.645358595665015,0.935380957520267
PortunusTrituberculatus,15,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.44566407901235,0.154738642148148,7.44555774,0.1232756579,-0.208050920697001,0.327945566915158,0.535996487612159
PortunusTrituberculatus,15,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,7.13088185432099,0.199239272604938,7.44555774,0.1232756579,-0.0622994224571948,0.692614096789083,0.754913519246277
PortunusTrituberculatus,16,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.01662787654321,0.176363027148148,7.19203339,0.1181382171,-0.257444588744963,0.578072400534723,0.835516989279686
PortunusTrituberculatus,16,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.45367924074074,0.21246550345679,7.19203339,0.1181382171,-0.156277843662685,0.846752875327478,1.00303071899016
PortunusTrituberculatus,17,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.06685020740741,0.167693484382716,6.91886533333333,0.134731306466667,-0.189587769775344,0.315741517459357,0.505329287234701
PortunusTrituberculatus,17,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.2126839617284,0.191428565876543,6.91886533333333,0.134731306466667,-0.155318794482518,0.506721014081477,0.662039808563995
PortunusTrituberculatus,18,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.20350184444444,0.166523876679012,7.57122371333333,0.124730415333333,-0.287443658093388,0.416915742760533,0.704359400853921
PortunusTrituberculatus,18,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.33100381234568,0.219815247382716,7.57122371333333,0.124730415333333,-0.258092233057505,0.817478154441484,1.07557038749899
PortunusTrituberculatus,19,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.53723231851852,0.171450526839506,7.05732621,0.132062015733333,-0.110441728844164,0.376576765587887,0.487018494432051
PortunusTrituberculatus,19,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.22717333209877,0.199190158012346,7.05732621,0.132062015733333,-0.180544260167713,0.592930793731894,0.773475053899608
PortunusTrituberculatus,20,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.48393925555556,0.156382007308642,7.41692254,0.123133584366667,-0.193950126935367,0.344850224609134,0.5388003515445
PortunusTrituberculatus,20,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.39599707530864,0.196600972716049,7.41692254,0.123133584366667,-0.21365142292276,0.675046152835031,0.888697575757791
PortunusTrituberculatus,21,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,5.60180629876543,0.169776777123457,8.39220667333333,0.119227611833333,-0.583158109081865,0.509920746525644,1.09307885560751
PortunusTrituberculatus,21,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,7.38905391975309,0.164653406296296,8.39220667333333,0.119227611833333,-0.18366055103983,0.465713971090773,0.649374522130602
PortunusTrituberculatus,22,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.62574173209877,0.165363446111111,8.22513646,0.1174482652,-0.311957645204916,0.49361495559639,0.805572600801306
PortunusTrituberculatus,22,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.16401499382716,0.193943326259259,8.22513646,0.1174482652,-0.416169243051683,0.723609728657727,1.13977897170941
PortunusTrituberculatus,23,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.06702538765432,0.175047012074074,7.57272089666667,0.127875359766667,-0.319822408739409,0.453004137336828,0.772826546076237
PortunusTrituberculatus,23,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,5.62773432222222,0.200699328111111,7.57272089666667,0.127875359766667,-0.428257534637555,0.650297488064158,1.07855502270171
PortunusTrituberculatus,24,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,5.65195293950617,0.179143763555556,7.69750309666667,0.129817370266667,-0.445641089411875,0.464634383927258,0.910275473339133
PortunusTrituberculatus,24,Portunus trituberculatus,Invertebrate,8,SSP5-8.5,6.36725254197531,0.209287370444444,7.69750309666667,0.129817370266667,-0.273719556224434,0.689001817378506,0.962721373602941
PortunusTrituberculatus,25,Portunus trituberculatus,Invertebrate,8,SSP1-2.6,6.17446518641975,0.163531772753086,8.92210856,0.1296745722,-0.531070522040562,0.334675355413438,0.865745877454
