scenario,run,group,ingestion_age_standardized,maintenance_age_standardized,enet_age_standardized,mbi_age_standardized
SSP1-2.6,59,Mid-trophic species,57.4753323687439,0.465422227721458,49.2580013430223,0.0325536084957532
SSP1-2.6,60,Prey,28.5819213024691,1.54320824078189,17.5664898683128,0.0539924599347553
SSP1-2.6,60,Predator,66.6848338154322,0.654557699867901,57.6797557011125,0.0448587730620272
SSP1-2.6,60,Invertebrate,14.8706353148148,0.468241403176955,3.68344351717284,0.0388131239256745
SSP1-2.6,60,Mid-trophic species,57.9263581813743,0.475849169558838,49.6354730331149,0.0333167571849774
SSP1-2.6,61,Prey,29.1759239794239,1.47027327604938,17.8990944283951,0.0503933749308602
SSP1-2.6,61,Predator,67.772115636111,0.658018280415786,57.7534195242756,0.0463027132287149
SSP1-2.6,61,Invertebrate,15.8170813728395,0.444116861942387,3.84167593652264,0.0365381581424613
SSP1-2.6,61,Mid-trophic species,56.9169214115325,0.466497230694885,48.3268234835743,0.0327133489720268
SSP1-2.6,62,Prey,28.4476452716049,1.4541420200823,17.2132709300412,0.0511164283088751
SSP1-2.6,62,Predator,66.5856195851411,0.685549654753705,58.1950957080958,0.0481471115877713
SSP1-2.6,62,Invertebrate,16.2469613613169,0.416825714144033,3.98050490946502,0.0320027899986602
SSP1-2.6,62,Mid-trophic species,56.9014750275422,0.472544463288184,48.7982052586528,0.0338202134557114
SSP1-2.6,63,Prey,28.147905027572,1.50304609654321,17.4344988436214,0.0533981514812884
SSP1-2.6,63,Predator,67.159931921208,0.66734586563783,57.0477665429904,0.0462968070008228
SSP1-2.6,63,Invertebrate,15.8336921755967,0.4405915863107,3.87560779238683,0.0347296512718638
SSP1-2.6,63,Mid-trophic species,57.4026594909905,0.481776503844357,48.9652705711997,0.0341368269638482
SSP1-2.6,64,Prey,28.4607653395062,1.48840066625514,17.4986391864198,0.0522965791151479
SSP1-2.6,64,Predator,66.6067099873458,0.674803400780953,58.4970934522733,0.0468252094249421
SSP1-2.6,64,Invertebrate,16.1274106502058,0.401593764057613,4.08246753560905,0.0322013924263719
SSP1-2.6,64,Mid-trophic species,57.3860803447879,0.477737513175592,49.0211401062287,0.0338042062680111
SSP1-2.6,65,Prey,28.252092381893,1.48595617950617,17.3225100020576,0.0525963231119312
SSP1-2.6,65,Predator,66.9514031436509,0.675512564262434,57.6419208844955,0.0467616432515739
SSP1-2.6,65,Invertebrate,15.6087810790123,0.448450555226338,4.04144221781893,0.0358276415372637
