scenario,run,species,latin,group,species_order,biomass,yield
SSP5-8.5,14,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,834368.837777778,150013.217024691
SSP5-8.5,15,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,839483.68962963,150855.799851852
SSP5-8.5,16,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,852594.950740741,152992.827160494
SSP5-8.5,17,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,845629.388395062,152099.25745679
SSP5-8.5,18,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,852177.479012345,153109.223024691
SSP5-8.5,19,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,838307.501358025,150028.409518519
SSP5-8.5,20,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,826727.527160494,148560.384691358
SSP5-8.5,21,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,842599.192839506,151386.284271605
SSP5-8.5,22,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,821323.284320988,147368.130703704
SSP5-8.5,23,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,838548.195308642,150558.456296296
SSP5-8.5,24,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,852723.651975308,153078.291111111
SSP5-8.5,25,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,847511.550864197,152381.223641975
SSP5-8.5,26,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,847065.275555556,151909.03882716
SSP5-8.5,27,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,820215.318888889,147165.059123457
SSP5-8.5,28,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,852425.093950617,153154.993641975
SSP5-8.5,29,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,840061.277160494,150692.396962963
SSP5-8.5,30,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,827817.754197531,148550.561074074
SSP5-8.5,31,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,862106.063333334,154727.978753086
SSP5-8.5,32,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,843807.542222222,151760.70745679
SSP5-8.5,33,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,847161.719259259,152229.860308642
SSP5-8.5,34,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,829549.360864198,148944.01254321
SSP5-8.5,35,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,855168.695308642,153375.593740741
SSP5-8.5,36,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,850666.290864198,152581.033209877
SSP5-8.5,37,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,850577.90925926,152856.420827161
SSP5-8.5,38,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,824042.882592593,148265.483876543
SSP5-8.5,39,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,851611.160617284,152613.138592593
SSP5-8.5,40,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,851371.486419753,152998.550987654
SSP5-8.5,41,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,856146.311111111,153259.867160494
SSP5-8.5,42,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,831608.981604938,149590.839950617
SSP5-8.5,43,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,839991.780864198,151040.749197531
SSP5-8.5,44,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,816466.78654321,146545.308518519
SSP5-8.5,45,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,853208.599876543,153379.771728395
SSP5-8.5,46,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,853906.881111111,153055.813765432
SSP5-8.5,47,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,832937.355802469,149354.842839506
SSP5-8.5,48,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,845773.508888889,152112.024987654
SSP5-8.5,49,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,841307.451975309,151378.227962963
SSP5-8.5,50,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,837788.114197531,150526.318530864
SSP5-8.5,51,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,836575.186666667,150473.461617284
SSP5-8.5,52,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,845500.89271605,151714.695925926
SSP5-8.5,53,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,837647.372222222,150545.51962963
SSP5-8.5,54,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,849521.791358025,152212.493728395
SSP5-8.5,55,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,837116.301975309,150389.197876543
SSP5-8.5,56,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,846179.883333334,152009.926481481
SSP5-8.5,57,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,856146.801851852,153182.87345679
SSP5-8.5,58,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,841775.191975309,150767.638148148
SSP5-8.5,59,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,842099.334567901,151188.34962963
SSP5-8.5,60,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,843111.093209877,151746.770987654
SSP5-8.5,61,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,845145.799012346,151804.262592593
SSP5-8.5,62,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,851839.400617284,153001.747580247
SSP5-8.5,63,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,822693.601728395,147731.559555556
SSP5-8.5,64,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,831493.660123457,149009.61562963
SSP5-8.5,65,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,849169.314567901,152488.935197531
SSP5-8.5,66,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,848892.292962963,152355.021111111
SSP5-8.5,67,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,860986.064814815,154268.508246914
SSP5-8.5,68,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,827486.899382716,148635.991333333
SSP5-8.5,69,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,831418.509876543,149667.027641975
SSP5-8.5,70,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,840621.320123457,151321.788074074
SSP5-8.5,71,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,853859.650123457,153344.22808642
SSP5-8.5,72,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,830581.282592593,149278.813209877
SSP5-8.5,73,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,872678.295308642,156295.037345679
SSP5-8.5,74,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,841559.997777778,150974.153703704
SSP5-8.5,75,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,853930.983703704,153133.61537037
SSP5-8.5,76,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,854839.660493827,153480.467901235
SSP5-8.5,77,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,842714.324567901,151023.587098765
SSP5-8.5,78,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,863503.002962963,154963.763012346
SSP5-8.5,79,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,873311.441358024,156781.995876543
SSP5-8.5,80,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,831845.795185186,149204.048864198
SSP5-8.5,81,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,851184.997777778,152993.809444445
SSP5-8.5,82,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,840000.546913581,150739.570160494
SSP5-8.5,83,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,836578.652222223,150360.799506173
SSP5-8.5,84,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,838149.555555556,150384.085185185
SSP5-8.5,85,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,832271.71580247,149907.127950617
SSP5-8.5,86,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,860225.997037037,154737.472592593
SSP5-8.5,87,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,844262.529876543,151497.265691358
SSP5-8.5,88,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,825135.457530864,148127.978518519
SSP5-8.5,89,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,862498.600987655,154983.366024691
SSP5-8.5,90,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,841995.219259259,151190.405925926
SSP5-8.5,91,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,851828.422345679,153176.499518519
SSP5-8.5,92,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,832292.258148148,148964.198308642
SSP5-8.5,93,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,828494.393333333,149023.321975309
SSP5-8.5,94,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,821844.109382716,147933.923209877
SSP5-8.5,95,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,822555.208641976,147620.925938272
SSP5-8.5,96,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,852511.24382716,152914.948148148
SSP5-8.5,97,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,859731.402098766,154182.082654321
SSP5-8.5,98,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,826194.105555556,148515.929432099
SSP5-8.5,99,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,841448.197037037,151068.979061728
SSP5-8.5,100,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,817205.879506173,146401.420049383
SSP5-8.5,1,MiichthysMiiuy,Miichthys miiuy,Predator,5,83687.8728395062,31659.6296049383
SSP5-8.5,2,MiichthysMiiuy,Miichthys miiuy,Predator,5,85385.6107530864,32733.507654321
SSP5-8.5,3,MiichthysMiiuy,Miichthys miiuy,Predator,5,79472.361345679,30505.7218641975
SSP5-8.5,4,MiichthysMiiuy,Miichthys miiuy,Predator,5,78833.3982962963,30085.5857037037
SSP5-8.5,5,MiichthysMiiuy,Miichthys miiuy,Predator,5,80566.1053333333,30411.4878765432
SSP5-8.5,6,MiichthysMiiuy,Miichthys miiuy,Predator,5,82069.6606790123,31129.3334814815
SSP5-8.5,7,MiichthysMiiuy,Miichthys miiuy,Predator,5,84225.8864074074,31901.268
SSP5-8.5,8,MiichthysMiiuy,Miichthys miiuy,Predator,5,83657.9965802469,31851.9078148148
SSP5-8.5,9,MiichthysMiiuy,Miichthys miiuy,Predator,5,84383.9187901235,31802.516617284
SSP5-8.5,10,MiichthysMiiuy,Miichthys miiuy,Predator,5,75873.8809259259,28572.6081728395
SSP5-8.5,11,MiichthysMiiuy,Miichthys miiuy,Predator,5,78434.3610987654,29592.8666049383
SSP5-8.5,12,MiichthysMiiuy,Miichthys miiuy,Predator,5,80207.3424938272,30113.9972592593
SSP5-8.5,13,MiichthysMiiuy,Miichthys miiuy,Predator,5,82832.2927407408,31170.885962963
SSP5-8.5,14,MiichthysMiiuy,Miichthys miiuy,Predator,5,84192.2024938272,32185.2462469136
SSP5-8.5,15,MiichthysMiiuy,Miichthys miiuy,Predator,5,84298.8629506173,31962.5080493827
SSP5-8.5,16,MiichthysMiiuy,Miichthys miiuy,Predator,5,81026.4065925926,30505.9427530864
SSP5-8.5,17,MiichthysMiiuy,Miichthys miiuy,Predator,5,80006.8469753087,30509.7607037037
SSP5-8.5,18,MiichthysMiiuy,Miichthys miiuy,Predator,5,81825.0363827161,31002.0180493827
SSP5-8.5,19,MiichthysMiiuy,Miichthys miiuy,Predator,5,82451.511654321,31312.2454814815
SSP5-8.5,20,MiichthysMiiuy,Miichthys miiuy,Predator,5,83946.1710123457,31744.7241975309
SSP5-8.5,21,MiichthysMiiuy,Miichthys miiuy,Predator,5,80996.6113209876,30846.0995802469
SSP5-8.5,22,MiichthysMiiuy,Miichthys miiuy,Predator,5,89434.0689012346,33667.5160617284
SSP5-8.5,23,MiichthysMiiuy,Miichthys miiuy,Predator,5,80691.7728641975,30374.6600493827
SSP5-8.5,24,MiichthysMiiuy,Miichthys miiuy,Predator,5,84797.5800864197,32094.2995185185
SSP5-8.5,25,MiichthysMiiuy,Miichthys miiuy,Predator,5,81613.6197160494,30944.2358641975
SSP5-8.5,26,MiichthysMiiuy,Miichthys miiuy,Predator,5,83255.5988395062,31475.0312654321
SSP5-8.5,27,MiichthysMiiuy,Miichthys miiuy,Predator,5,85831.9847407407,32639.2061975309
SSP5-8.5,28,MiichthysMiiuy,Miichthys miiuy,Predator,5,82710.426345679,31277.3439074074
SSP5-8.5,29,MiichthysMiiuy,Miichthys miiuy,Predator,5,80033.9599012345,30675.1405432099
SSP5-8.5,30,MiichthysMiiuy,Miichthys miiuy,Predator,5,85243.8538395062,32124.6292469136
SSP5-8.5,31,MiichthysMiiuy,Miichthys miiuy,Predator,5,81045.8925432099,30714.1557407407
SSP5-8.5,32,MiichthysMiiuy,Miichthys miiuy,Predator,5,80528.4416049383,30742.503345679
SSP5-8.5,33,MiichthysMiiuy,Miichthys miiuy,Predator,5,84653.6961851851,31745.4168888889
SSP5-8.5,34,MiichthysMiiuy,Miichthys miiuy,Predator,5,85280.0649135802,32190.5133703704
SSP5-8.5,35,MiichthysMiiuy,Miichthys miiuy,Predator,5,83265.0998148148,31482.0081728395
SSP5-8.5,36,MiichthysMiiuy,Miichthys miiuy,Predator,5,79683.8304074074,29859.8227530864
SSP5-8.5,37,MiichthysMiiuy,Miichthys miiuy,Predator,5,81354.5804320988,30949.8658024691
SSP5-8.5,38,MiichthysMiiuy,Miichthys miiuy,Predator,5,86638.7842469136,33329.1034444444
SSP5-8.5,39,MiichthysMiiuy,Miichthys miiuy,Predator,5,81304.0743703704,30816.0002098765
SSP5-8.5,40,MiichthysMiiuy,Miichthys miiuy,Predator,5,81315.2331851852,30664.5725679012
SSP5-8.5,41,MiichthysMiiuy,Miichthys miiuy,Predator,5,81944.6270123457,30783.4852098766
SSP5-8.5,42,MiichthysMiiuy,Miichthys miiuy,Predator,5,80896.0367777778,30764.9347037037
SSP5-8.5,43,MiichthysMiiuy,Miichthys miiuy,Predator,5,76332.3062839506,28553.7172654321
SSP5-8.5,44,MiichthysMiiuy,Miichthys miiuy,Predator,5,86382.2832962963,32628.8559259259
SSP5-8.5,45,MiichthysMiiuy,Miichthys miiuy,Predator,5,80331.2416419753,31032.6010123457
SSP5-8.5,46,MiichthysMiiuy,Miichthys miiuy,Predator,5,79051.4931975309,29736.6578271605
SSP5-8.5,47,MiichthysMiiuy,Miichthys miiuy,Predator,5,79320.4400740741,29894.4561481482
SSP5-8.5,48,MiichthysMiiuy,Miichthys miiuy,Predator,5,83007.9228518518,31559.148117284
SSP5-8.5,49,MiichthysMiiuy,Miichthys miiuy,Predator,5,87144.5759876543,33062.7082345679
SSP5-8.5,50,MiichthysMiiuy,Miichthys miiuy,Predator,5,84810.2257530864,32536.0991111111
SSP5-8.5,51,MiichthysMiiuy,Miichthys miiuy,Predator,5,79758.6757654321,30032.7155432099
SSP5-8.5,52,MiichthysMiiuy,Miichthys miiuy,Predator,5,82473.0872962963,30871.3224320988
SSP5-8.5,53,MiichthysMiiuy,Miichthys miiuy,Predator,5,83588.9205185185,31269.5653703704
SSP5-8.5,54,MiichthysMiiuy,Miichthys miiuy,Predator,5,77571.4971358025,29292.8347037037
SSP5-8.5,55,MiichthysMiiuy,Miichthys miiuy,Predator,5,84611.4192469135,31896.0099876543
SSP5-8.5,56,MiichthysMiiuy,Miichthys miiuy,Predator,5,80132.237654321,30664.4919259259
SSP5-8.5,57,MiichthysMiiuy,Miichthys miiuy,Predator,5,79854.3538641976,30211.9714567901
SSP5-8.5,58,MiichthysMiiuy,Miichthys miiuy,Predator,5,86768.8936790124,32972.3840123457
SSP5-8.5,59,MiichthysMiiuy,Miichthys miiuy,Predator,5,82045.0819506173,31289.5782469136
SSP5-8.5,60,MiichthysMiiuy,Miichthys miiuy,Predator,5,79619.0522839506,30211.0780123457
SSP5-8.5,61,MiichthysMiiuy,Miichthys miiuy,Predator,5,78646.9492716049,29820.9701234568
SSP5-8.5,62,MiichthysMiiuy,Miichthys miiuy,Predator,5,83490.9286790123,31440.654
SSP5-8.5,63,MiichthysMiiuy,Miichthys miiuy,Predator,5,85205.5498148148,32500.0858518518
SSP5-8.5,64,MiichthysMiiuy,Miichthys miiuy,Predator,5,86306.9948395062,32834.157691358
SSP5-8.5,65,MiichthysMiiuy,Miichthys miiuy,Predator,5,85010.6455802469,32076.1553827161
SSP5-8.5,66,MiichthysMiiuy,Miichthys miiuy,Predator,5,82235.0255432099,31179.950617284
SSP5-8.5,67,MiichthysMiiuy,Miichthys miiuy,Predator,5,82070.9670123457,31552.5979753086
SSP5-8.5,68,MiichthysMiiuy,Miichthys miiuy,Predator,5,83779.883654321,31442.7929753086
SSP5-8.5,69,MiichthysMiiuy,Miichthys miiuy,Predator,5,80702.6212469136,30660.2888271605
SSP5-8.5,70,MiichthysMiiuy,Miichthys miiuy,Predator,5,81670.1777777777,30847.9877654321
SSP5-8.5,71,MiichthysMiiuy,Miichthys miiuy,Predator,5,79917.6166790123,30434.447
SSP5-8.5,72,MiichthysMiiuy,Miichthys miiuy,Predator,5,77223.7821604939,28837.2389259259
SSP5-8.5,73,MiichthysMiiuy,Miichthys miiuy,Predator,5,78752.7372222222,30000.7727901235
SSP5-8.5,74,MiichthysMiiuy,Miichthys miiuy,Predator,5,86517.7499382716,33149.6101111111
SSP5-8.5,75,MiichthysMiiuy,Miichthys miiuy,Predator,5,81205.9985308642,30387.1788888889
SSP5-8.5,76,MiichthysMiiuy,Miichthys miiuy,Predator,5,76112.9105308642,28504.025845679
SSP5-8.5,77,MiichthysMiiuy,Miichthys miiuy,Predator,5,84956.6883580247,32543.8504444444
SSP5-8.5,78,MiichthysMiiuy,Miichthys miiuy,Predator,5,81634.793308642,31035.883962963
SSP5-8.5,79,MiichthysMiiuy,Miichthys miiuy,Predator,5,81063.2593827161,30463.1482839506
SSP5-8.5,80,MiichthysMiiuy,Miichthys miiuy,Predator,5,82653.3987407407,31225.1386296296
SSP5-8.5,81,MiichthysMiiuy,Miichthys miiuy,Predator,5,83923.0717407407,31910.8469259259
SSP5-8.5,82,MiichthysMiiuy,Miichthys miiuy,Predator,5,83890.5365802469,31605.689654321
SSP5-8.5,83,MiichthysMiiuy,Miichthys miiuy,Predator,5,82980.3680987654,31533.0097037037
SSP5-8.5,84,MiichthysMiiuy,Miichthys miiuy,Predator,5,82589.0615802469,31442.9914691358
SSP5-8.5,85,MiichthysMiiuy,Miichthys miiuy,Predator,5,80982.4787160494,30913.2371111111
SSP5-8.5,86,MiichthysMiiuy,Miichthys miiuy,Predator,5,76708.3789259259,28879.5976049383
SSP5-8.5,87,MiichthysMiiuy,Miichthys miiuy,Predator,5,80421.9313209877,30742.7057530864
SSP5-8.5,88,MiichthysMiiuy,Miichthys miiuy,Predator,5,79873.1871604938,30063.9541296296
SSP5-8.5,89,MiichthysMiiuy,Miichthys miiuy,Predator,5,85128.0035555556,32238.0998518519
SSP5-8.5,90,MiichthysMiiuy,Miichthys miiuy,Predator,5,81737.3314814815,31028.218954321
SSP5-8.5,91,MiichthysMiiuy,Miichthys miiuy,Predator,5,78600.6945925926,29799.6953209877
SSP5-8.5,92,MiichthysMiiuy,Miichthys miiuy,Predator,5,78796.5806296297,29889.5809382716
SSP5-8.5,93,MiichthysMiiuy,Miichthys miiuy,Predator,5,83220.1868148148,31497.9984197531
SSP5-8.5,94,MiichthysMiiuy,Miichthys miiuy,Predator,5,90965.7268271605,34356.8981975309
SSP5-8.5,95,MiichthysMiiuy,Miichthys miiuy,Predator,5,80083.6362098766,30152.2389506173
SSP5-8.5,96,MiichthysMiiuy,Miichthys miiuy,Predator,5,86214.7927654321,32983.2207283951
SSP5-8.5,97,MiichthysMiiuy,Miichthys miiuy,Predator,5,81789.952308642,30781.110617284
SSP5-8.5,98,MiichthysMiiuy,Miichthys miiuy,Predator,5,82371.8028641975,30908.4146419753
SSP5-8.5,99,MiichthysMiiuy,Miichthys miiuy,Predator,5,82127.6818148148,31409.2059876543
SSP5-8.5,100,MiichthysMiiuy,Miichthys miiuy,Predator,5,86891.8612469136,33132.636382716
SSP5-8.5,1,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,929780.057654321,159954.077691358
SSP5-8.5,2,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,924988.121604939,158636.840925926
SSP5-8.5,3,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,876728.086296297,151924.650814815
SSP5-8.5,4,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,914275.519876543,157441.215555556
SSP5-8.5,5,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,967422.270617284,165954.071592593
SSP5-8.5,6,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,915486.604567901,157467.073962963
SSP5-8.5,7,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,916258.23691358,157723.997296296
SSP5-8.5,8,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,896350.974814814,154035.456037037
SSP5-8.5,9,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,897202.548888889,154094.804358025
SSP5-8.5,10,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,937877.463580247,161228.097604938
SSP5-8.5,11,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,910376.349135802,156567.055506173
SSP5-8.5,12,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,927439.977407407,158539.670481482
SSP5-8.5,13,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,950926.712222222,163756.59962963
SSP5-8.5,14,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,883975.097160494,151733.814703704
SSP5-8.5,15,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,947675.694691358,161988.337395062
SSP5-8.5,16,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,952060.035432099,163563.20154321
SSP5-8.5,17,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,865371.271358025,149072.345518519
SSP5-8.5,18,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,897907.154814815,154868.000111111
SSP5-8.5,19,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,922551.239259259,158850.116185185
SSP5-8.5,20,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,931326.304444444,160076.514617284
SSP5-8.5,21,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,911898.647530864,156601.47482716
SSP5-8.5,22,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,919029.839753087,158314.509703704
SSP5-8.5,23,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,917736.661975309,157515.202790123
SSP5-8.5,24,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,901242.658024691,155193.795259259
SSP5-8.5,25,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,931451.101604938,160326.263987654
SSP5-8.5,26,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,897732.50580247,154475.205333333
SSP5-8.5,27,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,931947.034567901,159779.867111111
SSP5-8.5,28,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,868321.427407407,150556.848777778
SSP5-8.5,29,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,898440.501851852,155540.561358025
SSP5-8.5,30,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,892484.938148148,154296.683345679
SSP5-8.5,31,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,937756.655308642,161054.901753086
SSP5-8.5,32,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,942644.607654321,161081.524802469
SSP5-8.5,33,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,911392.027901235,156771.366666667
SSP5-8.5,34,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,927439.170000001,159348.537851852
SSP5-8.5,35,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,958649.532962963,164972.50408642
SSP5-8.5,36,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,883902.397037038,152794.034197531
SSP5-8.5,37,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,916279.558888889,157255.167901235
SSP5-8.5,38,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,884379.811358025,153054.938074074
SSP5-8.5,39,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,889342.066296296,154234.33554321
SSP5-8.5,40,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,899206.351728395,155352.096802469
SSP5-8.5,41,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,862246.388888889,149028.329814815
SSP5-8.5,42,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,894149.076419753,153673.622246914
SSP5-8.5,43,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,887534.630987654,152598.931802469
SSP5-8.5,44,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,906626.556666667,155952.384814815
SSP5-8.5,45,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,908453.002592592,156294.869296296
SSP5-8.5,46,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,924053.197901235,158544.220432099
SSP5-8.5,47,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,888594.534320988,153319.122419753
SSP5-8.5,48,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,936268.643950618,160964.163098765
SSP5-8.5,49,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,949097.014320988,163273.611222222
SSP5-8.5,50,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,937685.763827161,161387.994851852
SSP5-8.5,51,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,913061.320740741,156811.805839506
SSP5-8.5,52,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,882204.28,151781.944209877
SSP5-8.5,53,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,945445.513827161,162167.980851852
SSP5-8.5,54,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,925330.423827161,158995.761864198
SSP5-8.5,55,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,921768.612962963,158819.681888889
SSP5-8.5,56,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,908799.925308642,156552.508123457
SSP5-8.5,57,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,918078.522962963,158469.623222222
SSP5-8.5,58,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,921678.86691358,158321.814530864
SSP5-8.5,59,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,953468.538765432,163571.152716049
SSP5-8.5,60,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,910202.361604938,156242.808074074
SSP5-8.5,61,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,922626.353333333,159489.18345679
SSP5-8.5,62,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,893917.185679012,154847.830864198
SSP5-8.5,63,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,943274.417407408,162207.822209877
SSP5-8.5,64,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,885438.067530865,152901.666617284
SSP5-8.5,65,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,918142.671358025,157704.751580247
SSP5-8.5,66,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,913272.912469136,156657.823580247
SSP5-8.5,67,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,886132.947283951,153269.327506173
SSP5-8.5,68,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,955532.611604938,163594.893148148
SSP5-8.5,69,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,915309.330987654,157516.318728395
SSP5-8.5,70,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,872800.730617284,150253.752765432
SSP5-8.5,71,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,892254.979506173,154223.457703704
SSP5-8.5,72,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,920653.909753086,157703.071012346
