indicator,scenario,year,species,latin,group,species_order,mean,sd,n_runs,se,ci_low,ci_high
biomass,Base,2044,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2045,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2046,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2047,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2048,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2049,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2050,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2051,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2052,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2053,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2054,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2055,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2056,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2057,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2058,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2059,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2060,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2061,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2062,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2063,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2064,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2065,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2066,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2067,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2068,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2069,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2070,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2071,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2072,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2073,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2074,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2075,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2076,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2077,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2078,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2079,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2080,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2081,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2082,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2083,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2084,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2085,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2086,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2087,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2088,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2089,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2090,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2091,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2092,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2093,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2094,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2095,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2096,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2097,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2098,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2099,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,Base,2100,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262208.412256,18993.7480032742,100,1899.37480032742,258439.640579774,265977.183932226
biomass,SSP1-2.6,2020,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,273510.2227,82476.2916804166,100,8247.62916804166,257145.137094373,289875.308305627
biomass,SSP1-2.6,2021,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,238292.94895,70400.285723548,100,7040.0285723548,224324.004917081,252261.892982919
biomass,SSP1-2.6,2022,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,245725.73951,78255.3803897454,100,7825.53803897454,230198.174277782,261253.304742218
biomass,SSP1-2.6,2023,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,259561.31004,80813.7257365016,100,8081.37257365016,243526.113587278,275596.506492722
biomass,SSP1-2.6,2024,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,270480.94895,87858.8264496516,100,8785.88264496516,253047.851671211,287914.046228789
biomass,SSP1-2.6,2025,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,276906.76706,88183.0085589243,100,8818.30085589243,259409.345017549,294404.189102451
biomass,SSP1-2.6,2026,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,264168.26414,75185.6787232825,100,7518.56787232825,249249.794316073,279086.733963927
biomass,SSP1-2.6,2027,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,252449.34006,79846.2941313293,100,7984.62941313293,236606.103026326,268292.577093674
biomass,SSP1-2.6,2028,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,267598.57938,80442.3263546341,100,8044.2326354634,251637.076622209,283560.082137791
biomass,SSP1-2.6,2029,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,250358.8381,70205.8484640077,100,7020.58484640077,236428.474637721,264289.201562279
biomass,SSP1-2.6,2030,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,261854.10121,82616.0649189059,100,8261.60649189059,245461.281561454,278246.920858546
biomass,SSP1-2.6,2031,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,241448.39216,71470.5918847599,100,7147.05918847599,227267.076164235,255629.708155766
biomass,SSP1-2.6,2032,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,258323.24769,80384.6982723025,100,8038.46982723025,242373.179593994,274273.315786006
biomass,SSP1-2.6,2033,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,255754.65886,75941.7049959994,100,7594.17049959994,240686.177021456,270823.140698544
biomass,SSP1-2.6,2034,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,275198.79024,83290.5046811273,100,8329.05046811273,258672.147110552,291725.433369448
biomass,SSP1-2.6,2035,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,268353.5045,85911.3777767735,100,8591.13777767735,251306.823288118,285400.185711882
biomass,SSP1-2.6,2036,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,260265.2534,86828.6678989648,100,8682.86678989648,243036.561927121,277493.944872879
biomass,SSP1-2.6,2037,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,254053.9015,79883.3274792196,100,7988.33274792196,238203.31624666,269904.48675334
biomass,SSP1-2.6,2038,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,275364.9858,77752.1822679849,100,7775.21822679849,259937.265992103,290792.705607897
biomass,SSP1-2.6,2039,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,275203.0807,82906.8734170372,100,8290.68734170372,258752.558336289,291653.603063711
biomass,SSP1-2.6,2040,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,260201.1497,73186.4785193243,100,7318.64785193243,245679.364569504,274722.934830496
biomass,SSP1-2.6,2041,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,266795.208,85659.416903437,100,8565.9416903437,249798.521291719,283791.894708281
biomass,SSP1-2.6,2042,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,246202.2798,67503.055772738,100,6750.3055772738,232808.209045185,259596.350554815
biomass,SSP1-2.6,2043,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262607.6459,76725.2545525254,100,7672.52545525254,247383.69083021,277831.60096979
biomass,SSP1-2.6,2044,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,268870.82216,70726.7924987517,100,7072.67924987517,254837.092099264,282904.552220736
biomass,SSP1-2.6,2045,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,266359.07834,77555.8163386656,100,7755.58163386656,250970.32179267,281747.83488733
biomass,SSP1-2.6,2046,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,265303.6691,82117.3657240298,100,8211.73657240298,249009.802191076,281597.536008924
biomass,SSP1-2.6,2047,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,278669.9568,78233.4159779022,100,7823.34159779022,263146.749783614,294193.163816387
biomass,SSP1-2.6,2048,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,271972.0353,79740.075759293,100,7974.0075759293,256149.874295763,287794.196304237
biomass,SSP1-2.6,2049,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,259968.7405,76349.2533575518,100,7634.92533575518,244819.392224698,275118.088775302
biomass,SSP1-2.6,2050,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,261199.055,73916.4100072731,100,7391.64100072731,246532.435626316,275865.674373684
biomass,SSP1-2.6,2051,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,256547.5222,75253.9002226377,100,7525.39002226377,241615.515750525,271479.528649475
biomass,SSP1-2.6,2052,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262567.98205,89284.4974949284,100,8928.44974949284,244852.000705669,280283.963394331
biomass,SSP1-2.6,2053,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,264377.5545,76179.2526179418,100,7617.92526179418,249261.93805963,279493.17094037
biomass,SSP1-2.6,2054,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,251253.56304,78430.3939057299,100,7843.03939057299,235691.271329265,266815.854750735
biomass,SSP1-2.6,2055,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,265557.20801,77428.2031857633,100,7742.82031857633,250193.772680793,280920.643339207
biomass,SSP1-2.6,2056,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,267692.2813,82463.1901610329,100,8246.31901610329,251329.795320058,284054.767279942
biomass,SSP1-2.6,2057,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,254004.25671,89667.4358413154,100,8966.74358413154,236212.292089837,271796.221330163
biomass,SSP1-2.6,2058,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,263483.29604,88358.1013662904,100,8835.81013662904,245951.131785902,281015.460294098
biomass,SSP1-2.6,2059,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,251157.70135,79431.0722180786,100,7943.10722180786,235396.85335222,266918.54934778
biomass,SSP1-2.6,2060,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,260969.7957,75643.2032522444,100,7564.32032522444,245960.54308346,275979.04831654
biomass,SSP1-2.6,2061,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,279762.6142,75374.9181985643,100,7537.49181985643,264806.595158597,294718.633241403
biomass,SSP1-2.6,2062,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,264200.60596,84899.1838900791,100,8489.91838900791,247354.765974945,281046.445945055
biomass,SSP1-2.6,2063,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,263917.37285,75056.3548306856,100,7505.63548306856,249024.563692067,278810.182007933
biomass,SSP1-2.6,2064,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,267651.933,83852.8389826026,100,8385.28389826026,251013.710545207,284290.155454793
biomass,SSP1-2.6,2065,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,259375.7844,80130.0968065609,100,8013.00968065609,243476.234758416,275275.334041584
biomass,SSP1-2.6,2066,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,259013.44851,88172.2377509153,100,8817.22377509153,241518.163629533,276508.733390467
biomass,SSP1-2.6,2067,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,276588.8017,96679.8978765916,100,9667.98978765915,257405.412475562,295772.190924438
biomass,SSP1-2.6,2068,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,256266.6648,79230.5672882289,100,7923.05672882289,240545.601330289,271987.728269711
biomass,SSP1-2.6,2069,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,258071.88614,77306.2468637016,100,7730.62468637016,242732.649590952,273411.122689048
biomass,SSP1-2.6,2070,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,261764.70719,94815.9696946138,100,9481.59696946138,242951.161755084,280578.252624916
biomass,SSP1-2.6,2071,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,254457.763,81921.186426752,100,8192.1186426752,238202.822319797,270712.703680203
biomass,SSP1-2.6,2072,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,250649.7858,74612.4541995787,100,7461.24541995787,235845.056157773,265454.515442227
biomass,SSP1-2.6,2073,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,250979.0265,77078.8182850894,100,7707.88182850894,235684.916715048,266273.136284952
biomass,SSP1-2.6,2074,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,276916.6768,94417.7897923075,100,9441.77897923075,258182.138896278,295651.214703722
biomass,SSP1-2.6,2075,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,280250.28275,93999.9281524576,100,9399.99281524576,261598.657661199,298901.907838801
biomass,SSP1-2.6,2076,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,254626.32506,78886.4952087798,100,7888.64952087798,238973.53295555,270279.11716445
biomass,SSP1-2.6,2077,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,267743.82684,84036.6163164071,100,8403.66163164071,251069.138975102,284418.514704898
biomass,SSP1-2.6,2078,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,272591.3478,78813.2626584283,100,7881.32626584283,256953.086622331,288229.608977669
biomass,SSP1-2.6,2079,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,269633.5774,86436.8838465203,100,8643.68838465203,252482.624382943,286784.530417057
biomass,SSP1-2.6,2080,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,253316.09475,76700.9025753412,100,7670.09025753412,238096.971640803,268535.217859197
biomass,SSP1-2.6,2081,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,260182.02489,84687.1362703716,100,8468.71362703716,243378.259753102,276985.790026898
biomass,SSP1-2.6,2082,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,273885.12,77997.9931058394,100,7799.79931058394,258408.625988967,289361.614011033
biomass,SSP1-2.6,2083,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,266965.6976,86265.6151866254,100,8626.56151866253,249848.728000767,284082.667199233
biomass,SSP1-2.6,2084,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,257265.9121,54646.9430664605,100,5464.69430664605,246422.773021515,268109.051178485
biomass,SSP1-2.6,2085,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,255810.26372,84955.2410130634,100,8495.52410130634,238953.300785577,272667.226654423
biomass,SSP1-2.6,2086,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,261927.20034,71557.7836768117,100,7155.77836768117,247728.583601052,276125.817078948
biomass,SSP1-2.6,2087,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,254755.3591,78055.4577425451,100,7805.54577425451,239267.462858341,270243.25534166
biomass,SSP1-2.6,2088,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,270793.9628,79422.4386275562,100,7942.24386275562,255034.827893887,286553.097706113
biomass,SSP1-2.6,2089,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,285113.3982,91187.2454205965,100,9118.72454205965,267019.870386798,303206.926013202
biomass,SSP1-2.6,2090,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,255468.13044,79049.603699671,100,7904.9603699671,239782.974072292,271153.286807708
biomass,SSP1-2.6,2091,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,268649.66825,87308.5183931427,100,8730.85183931427,251325.764028643,285973.572471357
biomass,SSP1-2.6,2092,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,257897.4001,72839.9821568772,100,7283.99821568772,243444.367365107,272350.432834893
biomass,SSP1-2.6,2093,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262287.43905,68465.4821348048,100,6846.54821348048,248702.402024958,275872.476075042
biomass,SSP1-2.6,2094,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,264900.9997,79915.2045499701,100,7991.52045499701,249044.089344245,280757.910055755
biomass,SSP1-2.6,2095,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,256774.39609,85248.5000761429,100,8524.85000761429,239859.24419516,273689.54798484
biomass,SSP1-2.6,2096,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,275738.7439,80842.6372654355,100,8084.26372654355,259697.810772697,291779.677027303
biomass,SSP1-2.6,2097,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,263999.0652,91672.6097795445,100,9167.26097795445,245809.230567926,282188.899832074
biomass,SSP1-2.6,2098,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,268495.3294,84805.090900373,100,8480.5090900373,251668.159505465,285322.499294535
biomass,SSP1-2.6,2099,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,268189.40665,74437.3549199419,100,7443.73549199419,253419.42050366,282959.39279634
biomass,SSP1-2.6,2100,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,274278.21791,92689.244097699,100,9268.9244097699,255886.660973161,292669.774846839
biomass,SSP5-8.5,2020,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,261793.3278,77858.1099019821,100,7785.81099019821,246344.589651401,277242.065948599
biomass,SSP5-8.5,2021,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262439.27406,88188.814890678,100,8818.8814890678,244940.69991536,279937.84820464
biomass,SSP5-8.5,2022,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,235492.0773,68247.1693187547,100,6824.71693187547,221950.358273994,249033.796326006
biomass,SSP5-8.5,2023,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,245727.41538,80531.5151035993,100,8053.15151035993,229748.21563945,261706.61512055
biomass,SSP5-8.5,2024,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,250988.17744,78435.433036608,100,7843.5433036608,235424.885856374,266551.469023626
biomass,SSP5-8.5,2025,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,255456.24586,87006.7217245025,100,8700.67217245025,238192.224645228,272720.267074772
biomass,SSP5-8.5,2026,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,261500.23945,77087.4017604464,100,7708.74017604464,246204.426517317,276796.052382683
biomass,SSP5-8.5,2027,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,256260.4617,78086.0750571569,100,7808.60750571569,240766.490318874,271754.433081126
biomass,SSP5-8.5,2028,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262371.8224,80928.389145602,100,8092.8389145602,246313.874239271,278429.770560729
biomass,SSP5-8.5,2029,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,272572.37156,91306.3034160542,100,9130.63034160542,254455.220057517,290689.523062483
biomass,SSP5-8.5,2030,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,270631.65276,96206.0393575283,100,9620.60393575283,251542.28734618,289721.01817382
biomass,SSP5-8.5,2031,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,269421.7017,89670.0375439125,100,8967.00375439125,251629.220845598,287214.182554402
biomass,SSP5-8.5,2032,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262879.69436,84164.2726883554,100,8416.42726883554,246179.676701382,279579.712018618
biomass,SSP5-8.5,2033,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,252789.51156,70560.540082613,100,7056.0540082613,238788.769585499,266790.253534501
biomass,SSP5-8.5,2034,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,280004.76722,84027.0642542404,100,8402.70642542404,263331.97469147,296677.55974853
biomass,SSP5-8.5,2035,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,269740.6032,73165.4791212948,100,7316.54791212948,255222.984805659,284258.221594342
biomass,SSP5-8.5,2036,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,252248.83315,71159.8018367234,100,7115.98018367234,238129.184642404,266368.481657596
biomass,SSP5-8.5,2037,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,259194.3109,71401.5014324194,100,7140.15014324194,245026.703948907,273361.917851093
biomass,SSP5-8.5,2038,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,278630.54156,91016.6385906864,100,9101.66385906864,260570.865843195,296690.217276805
