run,species,scenario,age_future,latin,group,species_order,age_base,log2_response,paired_change_years
21,MuraenesoxCinereus,SSP1-2.6,0.70225247308642,Muraenesox cinereus,Predator,4,0.683545207333333,0.0389530441417852,0.018707265753087
21,MuraenesoxCinereus,SSP5-8.5,0.700149358395062,Muraenesox cinereus,Predator,4,0.683545207333333,0.0346259599322618,0.016604151061729
21,PampusArgenteus,SSP1-2.6,0.435199483333333,Pampus argenteus,Mid-trophic species,12,0.438378332666667,-0.0104996494356903,-0.00317884933333396
21,PampusArgenteus,SSP5-8.5,0.437004916666667,Pampus argenteus,Mid-trophic species,12,0.438378332666667,-0.00452698193522427,-0.00137341599999996
21,PennahiaArgentata,SSP1-2.6,0.625105458518519,Pennahia argentata,Mid-trophic species,11,0.588335765666667,0.0874598582580673,0.0367696928518519
21,PennahiaArgentata,SSP5-8.5,0.623386926296296,Pennahia argentata,Mid-trophic species,11,0.588335765666667,0.0834881568514236,0.035051160629629
21,PortunusTrituberculatus,SSP1-2.6,0.976588641481482,Portunus trituberculatus,Invertebrate,8,0.972745576333333,0.00568848395880788,0.00384306514814892
21,PortunusTrituberculatus,SSP5-8.5,1.00117697716049,Portunus trituberculatus,Invertebrate,8,0.972745576333333,0.0415626011186622,0.0284314008271569
21,ScomberJaponicus,SSP1-2.6,0.795788603333333,Scomber japonicus,Mid-trophic species,9,0.802708861333333,-0.0124915859957261,-0.00692025799999996
21,ScomberJaponicus,SSP5-8.5,0.790820730987654,Scomber japonicus,Mid-trophic species,9,0.802708861333333,-0.0215261328926998,-0.0118881303456789
21,ScomberomorusNiphonius,SSP1-2.6,0.665572986790123,Scomberomorus niphonius,Predator,2,0.656089152,0.0207050135761821,0.00948383479012305
21,ScomberomorusNiphonius,SSP5-8.5,0.669602230740741,Scomberomorus niphonius,Predator,2,0.656089152,0.0294124668540856,0.013513078740741
21,TodarodesPacificus,SSP1-2.6,1.02024555814815,Todarodes pacificus,Invertebrate,6,0.993930149333333,0.0377000576974177,0.026315408814817
21,TodarodesPacificus,SSP5-8.5,1.00331924345679,Todarodes pacificus,Invertebrate,6,0.993930149333333,0.0135643544209453,0.0093890941234569
21,TrachurusJaponicus,SSP1-2.6,0.461126681481482,Trachurus japonicus,Mid-trophic species,14,0.472223994333333,-0.034308204031312,-0.011097312851851
21,TrachurusJaponicus,SSP5-8.5,0.465043120493827,Trachurus japonicus,Mid-trophic species,14,0.472223994333333,-0.0221068543277173,-0.007180873839506
21,TrachysalambriaCurvirostris,SSP1-2.6,0.900222087037037,Trachysalambria curvirostris,Invertebrate,7,0.860563945666667,0.0649985636660488,0.0396581413703699
21,TrachysalambriaCurvirostris,SSP5-8.5,0.84760995617284,Trachysalambria curvirostris,Invertebrate,7,0.860563945666667,-0.0218818642011564,-0.0129539894938271
21,TrichiurusJaponicus,SSP1-2.6,1.1632897808642,Trichiurus japonicus,Predator,3,1.21366613,-0.0611610785342299,-0.0503763491358
21,TrichiurusJaponicus,SSP5-8.5,1.13061399765432,Trichiurus japonicus,Predator,3,1.21366613,-0.10226513850685,-0.0830521323456801
22,DecapterusMaruadsi,SSP1-2.6,0.534410838888889,Decapterus maruadsi,Mid-trophic species,10,0.545857483,-0.0305750607552963,-0.0114466441111111
22,DecapterusMaruadsi,SSP5-8.5,0.533303786790123,Decapterus maruadsi,Mid-trophic species,10,0.545857483,-0.0335667574255762,-0.012553696209877
22,EngraulisJaponicus,SSP1-2.6,0.664959949259259,Engraulis japonicus,Prey,1,0.708436495666667,-0.0913710863130978,-0.0434765464074079
22,EngraulisJaponicus,SSP5-8.5,0.673885630740741,Engraulis japonicus,Prey,1,0.708436495666667,-0.0721347720134627,-0.034550864925926
22,LarimichthysPolyactis,SSP1-2.6,0.877699798641975,Larimichthys polyactis,Mid-trophic species,13,0.818658892333333,0.10046512186332,0.059040906308642
22,LarimichthysPolyactis,SSP5-8.5,0.867808101358025,Larimichthys polyactis,Mid-trophic species,13,0.818658892333333,0.0841135998967316,0.049149209024692
22,MiichthysMiiuy,SSP1-2.6,0.589501660740741,Miichthys miiuy,Predator,5,0.583634854,0.0144298356515312,0.00586680674074092
22,MiichthysMiiuy,SSP5-8.5,0.585150895185185,Miichthys miiuy,Predator,5,0.583634854,0.00374266426128838,0.001516041185185
22,MuraenesoxCinereus,SSP1-2.6,0.702845909753087,Muraenesox cinereus,Predator,4,0.685485504333333,0.036082272696791,0.017360405419754
22,MuraenesoxCinereus,SSP5-8.5,0.696742531481482,Muraenesox cinereus,Predator,4,0.685485504333333,0.0234994746070995,0.011257027148149
22,PampusArgenteus,SSP1-2.6,0.435072679382716,Pampus argenteus,Mid-trophic species,12,0.44055218,-0.0180564804103042,-0.00547950061728403
22,PampusArgenteus,SSP5-8.5,0.436645669506173,Pampus argenteus,Mid-trophic species,12,0.44055218,-0.0128498732155415,-0.00390651049382701
22,PennahiaArgentata,SSP1-2.6,0.597663124691358,Pennahia argentata,Mid-trophic species,11,0.605981811333333,-0.0199419591173581,-0.00831868664197499
22,PennahiaArgentata,SSP5-8.5,0.618072277901235,Pennahia argentata,Mid-trophic species,11,0.605981811333333,0.0285010664234121,0.012090466567902
22,PortunusTrituberculatus,SSP1-2.6,0.985413694567901,Portunus trituberculatus,Invertebrate,8,0.944649652666667,0.0609501529178303,0.0407640419012339
22,PortunusTrituberculatus,SSP5-8.5,0.98528280308642,Portunus trituberculatus,Invertebrate,8,0.944649652666667,0.0607585085000019,0.040633150419753
22,ScomberJaponicus,SSP1-2.6,0.790763591604938,Scomber japonicus,Mid-trophic species,9,0.797572329,-0.0123689097705146,-0.00680873739506194
22,ScomberJaponicus,SSP5-8.5,0.789667325679012,Scomber japonicus,Mid-trophic species,9,0.797572329,-0.0143703609585311,-0.00790500332098798
22,ScomberomorusNiphonius,SSP1-2.6,0.663788860246914,Scomberomorus niphonius,Predator,2,0.656881911,0.0150903805766247,0.00690694924691393
22,ScomberomorusNiphonius,SSP5-8.5,0.668472208518519,Scomberomorus niphonius,Predator,2,0.656881911,0.0252335444305977,0.0115902975185189
22,TodarodesPacificus,SSP1-2.6,1.01612296580247,Todarodes pacificus,Invertebrate,6,1.01343616233333,0.00381978554008192,0.00268680346914008
22,TodarodesPacificus,SSP5-8.5,1.0043881854321,Todarodes pacificus,Invertebrate,6,1.01343616233333,-0.0129382509508209,-0.00904797690122994
22,TrachurusJaponicus,SSP1-2.6,0.46678584,Trachurus japonicus,Mid-trophic species,14,0.470768127666667,-0.0122558517534875,-0.00398228766666697
22,TrachurusJaponicus,SSP5-8.5,0.46333897037037,Trachurus japonicus,Mid-trophic species,14,0.470768127666667,-0.0229486199278982,-0.00742915729629701
22,TrachysalambriaCurvirostris,SSP1-2.6,0.857352961111111,Trachysalambria curvirostris,Invertebrate,7,0.810415114,0.0812281852729361,0.046937847111111
22,TrachysalambriaCurvirostris,SSP5-8.5,0.868868758641975,Trachysalambria curvirostris,Invertebrate,7,0.810415114,0.10047719629361,0.058453644641975
22,TrichiurusJaponicus,SSP1-2.6,1.17861475222222,Trichiurus japonicus,Predator,3,1.26315984333333,-0.0999449838146877,-0.0845450911111101
22,TrichiurusJaponicus,SSP5-8.5,1.14938742037037,Trichiurus japonicus,Predator,3,1.26315984333333,-0.136172048236419,-0.11377242296296
23,DecapterusMaruadsi,SSP1-2.6,0.539019312962963,Decapterus maruadsi,Mid-trophic species,10,0.540415985,-0.00373338346419382,-0.00139667203703697
23,DecapterusMaruadsi,SSP5-8.5,0.532318522716049,Decapterus maruadsi,Mid-trophic species,10,0.540415985,-0.0217805812772541,-0.00809746228395103
23,EngraulisJaponicus,SSP1-2.6,0.671792187407407,Engraulis japonicus,Prey,1,0.693678654,-0.0462524725232749,-0.021886466592593
23,EngraulisJaponicus,SSP5-8.5,0.653491422222222,Engraulis japonicus,Prey,1,0.693678654,-0.0860991911818364,-0.0401872317777779
23,LarimichthysPolyactis,SSP1-2.6,0.871611818271605,Larimichthys polyactis,Mid-trophic species,13,0.85753743,0.0234861144725167,0.014074388271605
23,LarimichthysPolyactis,SSP5-8.5,0.873072860740741,Larimichthys polyactis,Mid-trophic species,13,0.85753743,0.0259024126642021,0.0155354307407409
23,MiichthysMiiuy,SSP1-2.6,0.583380046296296,Miichthys miiuy,Predator,5,0.589752516333333,-0.0156736274123859,-0.006372470037037
23,MiichthysMiiuy,SSP5-8.5,0.578391434197531,Miichthys miiuy,Predator,5,0.589752516333333,-0.0280634825441596,-0.011361082135802
23,MuraenesoxCinereus,SSP1-2.6,0.699742349506173,Muraenesox cinereus,Predator,4,0.691456291333333,0.0171857505378132,0.00828605817284
23,MuraenesoxCinereus,SSP5-8.5,0.70137089037037,Muraenesox cinereus,Predator,4,0.691456291333333,0.0205394964304891,0.00991459903703706
23,PampusArgenteus,SSP1-2.6,0.435745460987654,Pampus argenteus,Mid-trophic species,12,0.434036013,0.00567088489149543,0.00170944798765399
23,PampusArgenteus,SSP5-8.5,0.436690454320988,Pampus argenteus,Mid-trophic species,12,0.434036013,0.00879624391198102,0.00265444132098802
23,PennahiaArgentata,SSP1-2.6,0.606039369135803,Pennahia argentata,Mid-trophic species,11,0.593087438333333,0.0311667005113359,0.01295193080247
23,PennahiaArgentata,SSP5-8.5,0.620485212962963,Pennahia argentata,Mid-trophic species,11,0.593087438333333,0.0651520136602418,0.02739777462963
23,PortunusTrituberculatus,SSP1-2.6,0.990492525679012,Portunus trituberculatus,Invertebrate,8,0.971022496333333,0.0286413685642067,0.019470029345679
23,PortunusTrituberculatus,SSP5-8.5,0.983520615802469,Portunus trituberculatus,Invertebrate,8,0.971022496333333,0.0184505735631825,0.0124981194691359
23,ScomberJaponicus,SSP1-2.6,0.789223112962963,Scomber japonicus,Mid-trophic species,9,0.804945319666667,-0.0284575765331634,-0.0157222067037041
23,ScomberJaponicus,SSP5-8.5,0.785247397407408,Scomber japonicus,Mid-trophic species,9,0.804945319666667,-0.0357435272943797,-0.019697922259259
23,ScomberomorusNiphonius,SSP1-2.6,0.665243935185185,Scomberomorus niphonius,Predator,2,0.658159837666667,0.0154454599370661,0.00708409751851802
23,ScomberomorusNiphonius,SSP5-8.5,0.669084201604938,Scomberomorus niphonius,Predator,2,0.658159837666667,0.0237497869822532,0.010924363938271
23,TodarodesPacificus,SSP1-2.6,1.00861754555556,Todarodes pacificus,Invertebrate,6,0.988172219333333,0.0295448245228015,0.0204453262222269
23,TodarodesPacificus,SSP5-8.5,1.00946918481481,Todarodes pacificus,Invertebrate,6,0.988172219333333,0.0307624687304482,0.0212969654814771
23,TrachurusJaponicus,SSP1-2.6,0.468292074320988,Trachurus japonicus,Mid-trophic species,14,0.479236807,-0.0333300950812129,-0.010944732679012
23,TrachurusJaponicus,SSP5-8.5,0.465298443703704,Trachurus japonicus,Mid-trophic species,14,0.479236807,-0.0425823545354711,-0.013938363296296
23,TrachysalambriaCurvirostris,SSP1-2.6,0.909457055925926,Trachysalambria curvirostris,Invertebrate,7,0.849847793,0.0978010372397391,0.0596092629259259
23,TrachysalambriaCurvirostris,SSP5-8.5,0.868834461358025,Trachysalambria curvirostris,Invertebrate,7,0.849847793,0.0318768482205888,0.018986668358025
23,TrichiurusJaponicus,SSP1-2.6,1.14523256049383,Trichiurus japonicus,Predator,3,1.23460331966667,-0.108406981890332,-0.0893707591728399
23,TrichiurusJaponicus,SSP5-8.5,1.17829080382716,Trichiurus japonicus,Predator,3,1.23460331966667,-0.0673519333952491,-0.0563125158395099
24,DecapterusMaruadsi,SSP1-2.6,0.538271680617284,Decapterus maruadsi,Mid-trophic species,10,0.538912626,-0.00171686280346377,-0.000640945382715974
24,DecapterusMaruadsi,SSP5-8.5,0.532649341358025,Decapterus maruadsi,Mid-trophic species,10,0.538912626,-0.0168653104017077,-0.00626328464197501
24,EngraulisJaponicus,SSP1-2.6,0.685402069753086,Engraulis japonicus,Prey,1,0.722670903333333,-0.0763882602359646,-0.0372688335802469
24,EngraulisJaponicus,SSP5-8.5,0.648844110493827,Engraulis japonicus,Prey,1,0.722670903333333,-0.155466906796069,-0.073826792839506
24,LarimichthysPolyactis,SSP1-2.6,0.869683529012346,Larimichthys polyactis,Mid-trophic species,13,0.872400824666667,-0.00450062264333016,-0.00271729565432099
24,LarimichthysPolyactis,SSP5-8.5,0.869829926172839,Larimichthys polyactis,Mid-trophic species,13,0.872400824666667,-0.0042577886976511,-0.00257089849382797
24,MiichthysMiiuy,SSP1-2.6,0.586453538024691,Miichthys miiuy,Predator,5,0.578916023666667,0.0186627256881427,0.00753751435802408
24,MiichthysMiiuy,SSP5-8.5,0.586031110617284,Miichthys miiuy,Predator,5,0.578916023666667,0.017623165890278,0.00711508695061702
24,MuraenesoxCinereus,SSP1-2.6,0.704250756790124,Muraenesox cinereus,Predator,4,0.687210355,0.0353374335166208,0.017040401790124
24,MuraenesoxCinereus,SSP5-8.5,0.704865147654321,Muraenesox cinereus,Predator,4,0.687210355,0.0365954971099951,0.0176547926543209
24,PampusArgenteus,SSP1-2.6,0.436198777160494,Pampus argenteus,Mid-trophic species,12,0.437347237333333,-0.00379345500555502,-0.00114846017283904
24,PampusArgenteus,SSP5-8.5,0.43573819,Pampus argenteus,Mid-trophic species,12,0.437347237333333,-0.0053176176438476,-0.001609047333333
24,PennahiaArgentata,SSP1-2.6,0.596634654320988,Pennahia argentata,Mid-trophic species,11,0.584592964666667,0.0294153091262299,0.012041689654321
24,PennahiaArgentata,SSP5-8.5,0.605472091851852,Pennahia argentata,Mid-trophic species,11,0.584592964666667,0.0506279960031733,0.020879127185185
24,PortunusTrituberculatus,SSP1-2.6,0.995235131234568,Portunus trituberculatus,Invertebrate,8,1.016826638,-0.0309644127106651,-0.021591506765432
24,PortunusTrituberculatus,SSP5-8.5,1.00776501901235,Portunus trituberculatus,Invertebrate,8,1.016826638,-0.0129144462568219,-0.00906161898765001
24,ScomberJaponicus,SSP1-2.6,0.790386508148148,Scomber japonicus,Mid-trophic species,9,0.800978116666667,-0.019204507230938,-0.0105916085185189
24,ScomberJaponicus,SSP5-8.5,0.791691768395062,Scomber japonicus,Mid-trophic species,9,0.800978116666667,-0.016823976582779,-0.00928634827160502
24,ScomberomorusNiphonius,SSP1-2.6,0.664477688888889,Scomberomorus niphonius,Predator,2,0.656741738333333,0.0168946123787649,0.00773595055555598
24,ScomberomorusNiphonius,SSP5-8.5,0.670841874074074,Scomberomorus niphonius,Predator,2,0.656741738333333,0.0306465983180454,0.014100135740741
24,TodarodesPacificus,SSP1-2.6,1.01215970703704,Todarodes pacificus,Invertebrate,6,1.049519148,-0.0522915396836381,-0.0373594409629598
24,TodarodesPacificus,SSP5-8.5,1.00479182111111,Todarodes pacificus,Invertebrate,6,1.049519148,-0.0628318621660438,-0.0447273268888899
24,TrachurusJaponicus,SSP1-2.6,0.464703452962963,Trachurus japonicus,Mid-trophic species,14,0.456042988333333,0.0271405401043393,0.00866046462962999
24,TrachurusJaponicus,SSP5-8.5,0.461625945061728,Trachurus japonicus,Mid-trophic species,14,0.456042988333333,0.017554486305305,0.00558295672839498
24,TrachysalambriaCurvirostris,SSP1-2.6,0.824683970246914,Trachysalambria curvirostris,Invertebrate,7,0.849959631666667,-0.0435529573916518,-0.025275661419753
24,TrachysalambriaCurvirostris,SSP5-8.5,0.831391863703704,Trachysalambria curvirostris,Invertebrate,7,0.849959631666667,-0.0318656936192035,-0.018567767962963
24,TrichiurusJaponicus,SSP1-2.6,1.15936341407407,Trichiurus japonicus,Predator,3,1.151788339,0.00945724344037881,0.00757507507406996
24,TrichiurusJaponicus,SSP5-8.5,1.12458865851852,Trichiurus japonicus,Predator,3,1.151788339,-0.0344782185276777,-0.02719968048148
25,DecapterusMaruadsi,SSP1-2.6,0.531840772962963,Decapterus maruadsi,Mid-trophic species,10,0.549945227666667,-0.0482935551708806,-0.018104454703704
25,DecapterusMaruadsi,SSP5-8.5,0.535764685555556,Decapterus maruadsi,Mid-trophic species,10,0.549945227666667,-0.0376884487911452,-0.014180542111111
25,EngraulisJaponicus,SSP1-2.6,0.671999055679012,Engraulis japonicus,Prey,1,0.762331546,-0.181959371761783,-0.090332490320988
25,EngraulisJaponicus,SSP5-8.5,0.668027013703704,Engraulis japonicus,Prey,1,0.762331546,-0.190512133792237,-0.094304532296296
25,LarimichthysPolyactis,SSP1-2.6,0.858525690370371,Larimichthys polyactis,Mid-trophic species,13,0.858279572,0.000413644765216935,0.000246118370370918
25,LarimichthysPolyactis,SSP5-8.5,0.877574472716049,Larimichthys polyactis,Mid-trophic species,13,0.858279572,0.0320738995258697,0.019294900716049
25,MiichthysMiiuy,SSP1-2.6,0.580621817407407,Miichthys miiuy,Predator,5,0.562021980333333,0.0469722291339106,0.0185998370740741
25,MiichthysMiiuy,SSP5-8.5,0.584337754444444,Miichthys miiuy,Predator,5,0.562021980333333,0.0561759513007959,0.0223157741111111
25,MuraenesoxCinereus,SSP1-2.6,0.703384695555556,Muraenesox cinereus,Predator,4,0.688102059333333,0.0316913833338465,0.015282636222223
25,MuraenesoxCinereus,SSP5-8.5,0.701054134691358,Muraenesox cinereus,Predator,4,0.688102059333333,0.0269032905880522,0.012952075358025
25,PampusArgenteus,SSP1-2.6,0.4353098,Pampus argenteus,Mid-trophic species,12,0.435944999666667,-0.00210363161681493,-0.000635199666666975
25,PampusArgenteus,SSP5-8.5,0.434664481481481,Pampus argenteus,Mid-trophic species,12,0.435944999666667,-0.00424392016793563,-0.00128051818518599
25,PennahiaArgentata,SSP1-2.6,0.614118570740741,Pennahia argentata,Mid-trophic species,11,0.590343982666667,0.0569613988034,0.0237745880740741
25,PennahiaArgentata,SSP5-8.5,0.599379378271605,Pennahia argentata,Mid-trophic species,11,0.590343982666667,0.0219136170322167,0.00903539560493805
25,PortunusTrituberculatus,SSP1-2.6,0.987484337654321,Portunus trituberculatus,Invertebrate,8,0.966994433,0.0302502818708246,0.020489904654321
25,PortunusTrituberculatus,SSP5-8.5,0.991043510123457,Portunus trituberculatus,Invertebrate,8,0.966994433,0.0354408138266662,0.0240490771234571
25,ScomberJaponicus,SSP1-2.6,0.794874686666667,Scomber japonicus,Mid-trophic species,9,0.795774296666667,-0.00163186603419247,-0.00089960999999994
25,ScomberJaponicus,SSP5-8.5,0.784851952222222,Scomber japonicus,Mid-trophic species,9,0.795774296666667,-0.0199387590732396,-0.010922344444445
25,ScomberomorusNiphonius,SSP1-2.6,0.666102529876543,Scomberomorus niphonius,Predator,2,0.658659941333333,0.0162104509820495,0.00744258854320989
25,ScomberomorusNiphonius,SSP5-8.5,0.667918234567901,Scomberomorus niphonius,Predator,2,0.658659941333333,0.0201376908591682,0.00925829323456795
25,TodarodesPacificus,SSP1-2.6,1.01528892222222,Todarodes pacificus,Invertebrate,6,1.03873892133333,-0.0329427543880452,-0.0234499991111101
25,TodarodesPacificus,SSP5-8.5,1.00440802271605,Todarodes pacificus,Invertebrate,6,1.03873892133333,-0.0484876327135717,-0.0343308986172801
25,TrachurusJaponicus,SSP1-2.6,0.463896609135803,Trachurus japonicus,Mid-trophic species,14,0.476714716,-0.0393228607264575,-0.012818106864197
25,TrachurusJaponicus,SSP5-8.5,0.463339179135803,Trachurus japonicus,Mid-trophic species,14,0.476714716,-0.0410574822837724,-0.013375536864197
25,TrachysalambriaCurvirostris,SSP1-2.6,0.889578233703704,Trachysalambria curvirostris,Invertebrate,7,0.872197868666667,0.0284660234716311,0.017380365037037
25,TrachysalambriaCurvirostris,SSP5-8.5,0.855791727654321,Trachysalambria curvirostris,Invertebrate,7,0.872197868666667,-0.0273957315081322,-0.0164061410123461
25,TrichiurusJaponicus,SSP1-2.6,1.19463451506173,Trichiurus japonicus,Predator,3,1.16954027466667,0.0306277657964143,0.0250942403950598
25,TrichiurusJaponicus,SSP5-8.5,1.16138270469136,Trichiurus japonicus,Predator,3,1.16954027466667,-0.0100980889563171,-0.00815756997531003
26,DecapterusMaruadsi,SSP1-2.6,0.536043203827161,Decapterus maruadsi,Mid-trophic species,10,0.538850924666667,-0.00753691742590618,-0.00280772083950598
26,DecapterusMaruadsi,SSP5-8.5,0.53485974037037,Decapterus maruadsi,Mid-trophic species,10,0.538850924666667,-0.010725586510233,-0.00399118429629697
