scenario,run,species,latin,group,species_order,age_mature
SSP5-8.5,71,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.587332351234568
SSP5-8.5,72,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.570657609753086
SSP5-8.5,73,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.581751261358025
SSP5-8.5,74,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.589641593950617
SSP5-8.5,75,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.575889765185185
SSP5-8.5,76,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.577013578271605
SSP5-8.5,77,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.591099830740741
SSP5-8.5,78,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.588092502592593
SSP5-8.5,79,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.578978300740741
SSP5-8.5,80,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.581832269876543
SSP5-8.5,81,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.58146067962963
SSP5-8.5,82,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.582498979135803
SSP5-8.5,83,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.582841822469136
SSP5-8.5,84,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.584885994320988
SSP5-8.5,85,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.581500986790123
SSP5-8.5,86,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.575887892469136
SSP5-8.5,87,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.582962721975309
SSP5-8.5,88,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.579811153950617
SSP5-8.5,89,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.581908491975309
SSP5-8.5,90,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.582840281728395
SSP5-8.5,91,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.575653461851852
SSP5-8.5,92,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.579252249753086
SSP5-8.5,93,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.583172175555556
SSP5-8.5,94,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.583629229753086
SSP5-8.5,95,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.581231422345679
SSP5-8.5,96,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.590013739259259
SSP5-8.5,97,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.578536139506173
SSP5-8.5,98,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.575955797037037
SSP5-8.5,99,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.58748120617284
SSP5-8.5,100,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.58898303617284
SSP5-8.5,1,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00231003679012
SSP5-8.5,2,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.973194873950617
SSP5-8.5,3,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01235418567901
SSP5-8.5,4,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00666193345679
SSP5-8.5,5,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02681269728395
SSP5-8.5,6,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.981890144567901
SSP5-8.5,7,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00010885864198
SSP5-8.5,8,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.994714647283951
SSP5-8.5,9,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00536643518519
SSP5-8.5,10,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.03091459728395
SSP5-8.5,11,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.997436933580247
SSP5-8.5,12,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00602370197531
SSP5-8.5,13,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00802223037037
SSP5-8.5,14,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.988883096790124
SSP5-8.5,15,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01003591296296
SSP5-8.5,16,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01416055246914
SSP5-8.5,17,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.986881096049383
SSP5-8.5,18,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01163374345679
SSP5-8.5,19,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.991927321851852
SSP5-8.5,20,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01996436049383
SSP5-8.5,21,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00331924345679
SSP5-8.5,22,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.0043881854321
SSP5-8.5,23,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00946918481481
SSP5-8.5,24,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00479182111111
SSP5-8.5,25,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00440802271605
SSP5-8.5,26,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.996483087530864
SSP5-8.5,27,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.997689449135802
SSP5-8.5,28,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00601218271605
SSP5-8.5,29,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01851072679012
SSP5-8.5,30,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01468529481481
SSP5-8.5,31,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.998039112592593
SSP5-8.5,32,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.996755701481482
SSP5-8.5,33,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00173000716049
SSP5-8.5,34,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01579454135802
SSP5-8.5,35,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.972654656172839
SSP5-8.5,36,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00862557061728
SSP5-8.5,37,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.0283773808642
SSP5-8.5,38,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.998637085555556
SSP5-8.5,39,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01104700851852
SSP5-8.5,40,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02564489197531
SSP5-8.5,41,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.991239191234568
SSP5-8.5,42,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.991385359135803
SSP5-8.5,43,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00991415876543
SSP5-8.5,44,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02515528518519
SSP5-8.5,45,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.999523969753086
SSP5-8.5,46,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01327849395062
SSP5-8.5,47,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.981733363950617
SSP5-8.5,48,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.0165408254321
SSP5-8.5,49,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01847106987654
SSP5-8.5,50,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01513289506173
SSP5-8.5,51,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00716427518519
SSP5-8.5,52,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01477401074074
SSP5-8.5,53,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01335223876543
SSP5-8.5,54,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01925689382716
SSP5-8.5,55,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01559969358025
SSP5-8.5,56,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01184868037037
SSP5-8.5,57,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.986054456296296
SSP5-8.5,58,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00630638617284
SSP5-8.5,59,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.03583985160494
SSP5-8.5,60,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.990145095185185
SSP5-8.5,61,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00243911530864
SSP5-8.5,62,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.993253420864198
SSP5-8.5,63,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00839817753086
SSP5-8.5,64,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00551753160494
SSP5-8.5,65,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.998943239753086
SSP5-8.5,66,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.987775518888889
SSP5-8.5,67,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00147281012346
SSP5-8.5,68,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.992540690123457
SSP5-8.5,69,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02101642839506
SSP5-8.5,70,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.999978905802469
SSP5-8.5,71,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.0094670708642
SSP5-8.5,72,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.0085751037037
SSP5-8.5,73,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.996798176049383
SSP5-8.5,74,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.994117403209876
SSP5-8.5,75,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01275127691358
SSP5-8.5,76,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02143043382716
SSP5-8.5,77,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.993900745061728
SSP5-8.5,78,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.993507223209876
SSP5-8.5,79,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01697065061728
SSP5-8.5,80,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00624225271605
SSP5-8.5,81,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01856413407407
SSP5-8.5,82,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02524993382716
SSP5-8.5,83,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01402098197531
SSP5-8.5,84,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.992935476049383
SSP5-8.5,85,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.998162214938272
SSP5-8.5,86,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01660478839506
SSP5-8.5,87,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01530311209877
SSP5-8.5,88,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.988177718765432
SSP5-8.5,89,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01351676074074
SSP5-8.5,90,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02327648308642
SSP5-8.5,91,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00325846271605
SSP5-8.5,92,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00906789518519
SSP5-8.5,93,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00685590111111
SSP5-8.5,94,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01075207493827
SSP5-8.5,95,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01602083469136
SSP5-8.5,96,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00152476308642
SSP5-8.5,97,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01209128209877
SSP5-8.5,98,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00907545271605
SSP5-8.5,99,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.996808756296296
SSP5-8.5,100,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00540219271605
SSP5-8.5,1,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.862560991481482
SSP5-8.5,2,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.815809049135802
SSP5-8.5,3,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.838794779506173
SSP5-8.5,4,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.923672433703704
SSP5-8.5,5,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.86585580037037
SSP5-8.5,6,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.834656489259259
SSP5-8.5,7,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.860093085555556
SSP5-8.5,8,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.871607843209877
SSP5-8.5,9,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.817546710740741
SSP5-8.5,10,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.843247792962963
SSP5-8.5,11,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.866131249135803
SSP5-8.5,12,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.864902833703704
SSP5-8.5,13,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.849342651111111
SSP5-8.5,14,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.814797298271605
SSP5-8.5,15,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.844624431851852
SSP5-8.5,16,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.910579080246914
SSP5-8.5,17,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.845769977777778
SSP5-8.5,18,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.863652703580247
SSP5-8.5,19,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.856360035061728
SSP5-8.5,20,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.835524214320988
SSP5-8.5,21,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.84760995617284
SSP5-8.5,22,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.868868758641975
SSP5-8.5,23,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.868834461358025
SSP5-8.5,24,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.831391863703704
SSP5-8.5,25,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.855791727654321
SSP5-8.5,26,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.851619216296296
SSP5-8.5,27,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.825778229135803
SSP5-8.5,28,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.873826248888889
SSP5-8.5,29,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.860508785679012
SSP5-8.5,30,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.89210005345679
SSP5-8.5,31,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.826392154074074
SSP5-8.5,32,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.872373344320988
SSP5-8.5,33,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.818338835802469
SSP5-8.5,34,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.847541542222222
SSP5-8.5,35,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.803211976049383
SSP5-8.5,36,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.867917607530864
SSP5-8.5,37,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.880804544320988
SSP5-8.5,38,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.864864467777778
SSP5-8.5,39,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.856685539753086
SSP5-8.5,40,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.858794246296296
SSP5-8.5,41,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.86236100037037
SSP5-8.5,42,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.857816708395062
SSP5-8.5,43,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.857121900864198
SSP5-8.5,44,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.897675378641975
SSP5-8.5,45,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.879822472098766
SSP5-8.5,46,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.832423496049383
SSP5-8.5,47,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.89925001
SSP5-8.5,48,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.850138125185185
SSP5-8.5,49,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.862653362962963
SSP5-8.5,50,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.861581365555556
SSP5-8.5,51,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.854034936296296
SSP5-8.5,52,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.878589794814815
SSP5-8.5,53,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.901226486666667
SSP5-8.5,54,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.855853659135802
SSP5-8.5,55,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.903469243827161
SSP5-8.5,56,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.82082650345679
SSP5-8.5,57,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.876455483209877
SSP5-8.5,58,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.886274118024691
SSP5-8.5,59,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.808135258271605
SSP5-8.5,60,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.850016303703704
SSP5-8.5,61,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.872920487654321
SSP5-8.5,62,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.84905823617284
SSP5-8.5,63,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.885533734814815
SSP5-8.5,64,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.82573519691358
SSP5-8.5,65,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.851362980617284
SSP5-8.5,66,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.841901167407407
SSP5-8.5,67,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.819279954074074
SSP5-8.5,68,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.856254593580247
SSP5-8.5,69,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.861992644814815
SSP5-8.5,70,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.818237695308642
SSP5-8.5,71,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.869503414074074
SSP5-8.5,72,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.861574938395062
SSP5-8.5,73,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.868954510123457
SSP5-8.5,74,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.908973922592592
SSP5-8.5,75,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.867672598148148
SSP5-8.5,76,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.844766222592593
SSP5-8.5,77,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.864972878148148
SSP5-8.5,78,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.892446276419753
SSP5-8.5,79,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.850531254567901
SSP5-8.5,80,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.853391974197531
SSP5-8.5,81,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.858591689876543
SSP5-8.5,82,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.878323849135802
SSP5-8.5,83,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.868964411234568
SSP5-8.5,84,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.850516093703704
SSP5-8.5,85,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.838696049753087
SSP5-8.5,86,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.853217937530864
SSP5-8.5,87,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.899594833827161
SSP5-8.5,88,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.854826911111111
SSP5-8.5,89,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.813746989753087
SSP5-8.5,90,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.868510148765432
SSP5-8.5,91,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.855409965802469
SSP5-8.5,92,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.874350530493827
SSP5-8.5,93,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.870947881728395
SSP5-8.5,94,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.857851606419753
SSP5-8.5,95,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.907353601234568
SSP5-8.5,96,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.91371040037037
SSP5-8.5,97,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.844206098765432
SSP5-8.5,98,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.873391514567901
SSP5-8.5,99,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.856243692839506
SSP5-8.5,100,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.81046286345679
SSP5-8.5,1,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00548711851852
SSP5-8.5,2,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00764664962963
SSP5-8.5,3,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.968475043333333
SSP5-8.5,4,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00741001703704
SSP5-8.5,5,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.989599198148148
SSP5-8.5,6,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00908963358025
SSP5-8.5,7,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.01190830012346
SSP5-8.5,8,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.99689387037037
SSP5-8.5,9,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.02007113691358
SSP5-8.5,10,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.974986178148148
SSP5-8.5,11,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.990217289753086
SSP5-8.5,12,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00758038209877
SSP5-8.5,13,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.983689103703704
SSP5-8.5,14,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.997830455802469
SSP5-8.5,15,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.984907539012346
SSP5-8.5,16,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.02440032283951
SSP5-8.5,17,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.986172851975309
SSP5-8.5,18,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00290015814815
SSP5-8.5,19,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00641520160494
SSP5-8.5,20,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.998829273209877
SSP5-8.5,21,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00117697716049
SSP5-8.5,22,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.98528280308642
SSP5-8.5,23,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.983520615802469
SSP5-8.5,24,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00776501901235
SSP5-8.5,25,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.991043510123457
SSP5-8.5,26,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.984301546296296
SSP5-8.5,27,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.997659199135802
SSP5-8.5,28,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.998870218765432
SSP5-8.5,29,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.988087469876543
SSP5-8.5,30,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.987010061851852
SSP5-8.5,31,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.992312587037037
SSP5-8.5,32,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00741084283951
SSP5-8.5,33,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.990886460246914
SSP5-8.5,34,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.988754026049383
SSP5-8.5,35,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00084232345679
SSP5-8.5,36,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.95306166962963
SSP5-8.5,37,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.975710690617284
SSP5-8.5,38,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.977734785432099
SSP5-8.5,39,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.0090229845679
SSP5-8.5,40,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.01656329160494
SSP5-8.5,41,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.994377498518519
SSP5-8.5,42,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.99325691617284
SSP5-8.5,43,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.0010881317284
