run,group,scenario,age_future,age_base,log2_response,paired_change_years
67,Invertebrate,SSP5-8.5,0.935613671034416,0.942171017842291,-0.0100760116235284,-0.00655734680787534
67,Mid-trophic species,SSP1-2.6,0.598152327068762,0.597058912157874,0.00263964169322729,0.0010934149108871
67,Mid-trophic species,SSP5-8.5,0.59476883363138,0.597058912157874,-0.00554423910870688,-0.00229007852649477
68,Prey,SSP1-2.6,0.686354936790124,0.722938388333333,-0.0749178656499623,-0.036583451543209
68,Prey,SSP5-8.5,0.662698208765432,0.722938388333333,-0.125520680342947,-0.0602401795679011
68,Predator,SSP1-2.6,0.747856416794863,0.749243094821096,-0.00267257329034273,-0.00138667802623271
68,Predator,SSP5-8.5,0.739251030821677,0.749243094821096,-0.019369532564485,-0.00999206399941843
68,Invertebrate,SSP1-2.6,0.948506539993454,0.976025014535099,-0.0412604019629054,-0.0275184745416452
68,Invertebrate,SSP5-8.5,0.941665830776469,0.976025014535099,-0.051702942023504,-0.0343591837586308
68,Mid-trophic species,SSP1-2.6,0.596610004978214,0.597563346045036,-0.00230348587228168,-0.000953341066821989
68,Mid-trophic species,SSP5-8.5,0.593517793266591,0.597563346045036,-0.00980037578103127,-0.00404555277844509
69,Prey,SSP1-2.6,0.685766265802469,0.733859339,-0.0977866269216763,-0.048093073197531
69,Prey,SSP5-8.5,0.66235662617284,0.733859339,-0.147895361576354,-0.07150271282716
69,Predator,SSP1-2.6,0.754752798133671,0.760531966914242,-0.0110046887012589,-0.00577916878057161
69,Predator,SSP5-8.5,0.741016435081643,0.760531966914242,-0.037503348455848,-0.0195155318325998
69,Invertebrate,SSP1-2.6,0.968339141789471,0.964873317659247,0.00517287442230272,0.00346582413022412
69,Invertebrate,SSP5-8.5,0.955140964251331,0.964873317659247,-0.0146258685526342,-0.00973235340791523
69,Mid-trophic species,SSP1-2.6,0.59733480320384,0.598084842419182,-0.00181037345739017,-0.000750039215342668
69,Mid-trophic species,SSP5-8.5,0.5987707128364,0.598084842419182,0.00165350271982866,0.000685870417217238
70,Prey,SSP1-2.6,0.67731407691358,0.704247677333333,-0.056257920252594,-0.026933600419753
70,Prey,SSP5-8.5,0.661918915802469,0.704247677333333,-0.0894284008722871,-0.0423287615308641
70,Predator,SSP1-2.6,0.74014186971942,0.761177993505674,-0.0404320205926658,-0.0210361237862532
70,Predator,SSP5-8.5,0.754232878018526,0.761177993505674,-0.0132238114578604,-0.00694511548714738
70,Invertebrate,SSP1-2.6,0.95569910390358,0.971823583026318,-0.0241379765719788,-0.0161244791227384
70,Invertebrate,SSP5-8.5,0.93402905445555,0.971823583026318,-0.057227014488058,-0.0377945285707682
70,Mid-trophic species,SSP1-2.6,0.59502429601002,0.599709362037913,-0.0113149171380197,-0.00468506602789298
70,Mid-trophic species,SSP5-8.5,0.595778949467433,0.599709362037913,-0.0094863447848846,-0.0039304125704801
71,Prey,SSP1-2.6,0.667005832098765,0.726712232666667,-0.123684815295348,-0.059706400567902
71,Prey,SSP5-8.5,0.67046311654321,0.726712232666667,-0.116226222350117,-0.056249116123457
71,Predator,SSP1-2.6,0.752258527131939,0.75967637683259,-0.0141564042424821,-0.00741784970065107
71,Predator,SSP5-8.5,0.748484440429119,0.75967637683259,-0.0214126336782282,-0.0111919364034713
71,Invertebrate,SSP1-2.6,0.947955436970292,0.964646924929276,-0.0251817510633136,-0.0166914879589842
71,Invertebrate,SSP5-8.5,0.95923231288034,0.964646924929276,-0.00812073276033887,-0.00541461204893567
71,Mid-trophic species,SSP1-2.6,0.597222857711698,0.602010766626553,-0.0115199057286456,-0.00478790891485492
71,Mid-trophic species,SSP5-8.5,0.596590281507011,0.602010766626553,-0.013048812739161,-0.00542048511954196
72,Prey,SSP1-2.6,0.674969012839506,0.701011202333333,-0.0546162280657658,-0.026042189493827
72,Prey,SSP5-8.5,0.662626617407407,0.701011202333333,-0.0812413420643804,-0.038384584925926
72,Predator,SSP1-2.6,0.744216998135174,0.754550156412129,-0.01989346025729,-0.0103331582769542
72,Predator,SSP5-8.5,0.750760150850801,0.754550156412129,-0.00726472642301401,-0.00379000556132769
72,Invertebrate,SSP1-2.6,0.96919650768686,0.962213800717365,0.0104317146536888,0.00698270696949532
72,Invertebrate,SSP5-8.5,0.968110040289953,0.962213800717365,0.00881354917381742,0.00589623957258767
72,Mid-trophic species,SSP1-2.6,0.599029672327756,0.597301195824263,0.00416885709703866,0.00172847650349306
72,Mid-trophic species,SSP5-8.5,0.599239629097634,0.597301195824263,0.00467442557558297,0.00193843327337118
73,Prey,SSP1-2.6,0.685813657901235,0.712720520333333,-0.0555198267332911,-0.0269068624320979
73,Prey,SSP5-8.5,0.660314504567901,0.712720520333333,-0.11018312564575,-0.052406015765432
73,Predator,SSP1-2.6,0.745227532445465,0.762781113569797,-0.0335881473606403,-0.0175535811243316
73,Predator,SSP5-8.5,0.745061638038793,0.762781113569797,-0.0339093401110755,-0.0177194755310038
73,Invertebrate,SSP1-2.6,0.967248305122313,0.973683503288579,-0.00956660348433059,-0.00643519816626581
73,Invertebrate,SSP5-8.5,0.954799315348845,0.973683503288579,-0.02825536725054,-0.0188841879397336
73,Mid-trophic species,SSP1-2.6,0.598702847262556,0.600858228701988,-0.0051844987681389,-0.00215538143943173
73,Mid-trophic species,SSP5-8.5,0.596215627887583,0.600858228701988,-0.0111904386121883,-0.0046426008144046
74,Prey,SSP1-2.6,0.684689960617284,0.715171066666667,-0.0628375124551993,-0.0304811060493829
74,Prey,SSP5-8.5,0.66313940691358,0.715171066666667,-0.108976181905091,-0.052031659753087
74,Predator,SSP1-2.6,0.751335233288326,0.742231782639039,0.0175869788342347,0.00910345064928675
74,Predator,SSP5-8.5,0.755910006837701,0.742231782639039,0.0263447087702817,0.0136782241986615
74,Invertebrate,SSP1-2.6,0.94669795753962,0.954326772850351,-0.0115791372120947,-0.00762881531073079
74,Invertebrate,SSP5-8.5,0.960661165023236,0.954326772850351,0.0095443206971728,0.0063343921728849
74,Mid-trophic species,SSP1-2.6,0.596648611630659,0.594170229907884,0.00600520256943039,0.0024783817227747
74,Mid-trophic species,SSP5-8.5,0.595593551619942,0.594170229907884,0.00345181150584559,0.00142332171205739
75,Prey,SSP1-2.6,0.68443742962963,0.692341022,-0.0165641737971506,-0.00790359237037008
75,Prey,SSP5-8.5,0.656180965679012,0.692341022,-0.0773890868702655,-0.0361600563209881
75,Predator,SSP1-2.6,0.748747011468912,0.755496214349884,-0.0129461867593116,-0.00674920288097169
75,Predator,SSP5-8.5,0.744387928161617,0.755496214349884,-0.0213698671246687,-0.011108286188267
75,Invertebrate,SSP1-2.6,0.951764308859877,0.979101241296527,-0.040853691011326,-0.02733693243665
75,Invertebrate,SSP5-8.5,0.956237362594305,0.979101241296527,-0.0340892689886996,-0.0228638787022215
75,Mid-trophic species,SSP1-2.6,0.597841630962983,0.598180590894768,-0.000817737023279163,-0.000338959931785121
75,Mid-trophic species,SSP5-8.5,0.59534128704248,0.598180590894768,-0.00686415119877744,-0.0028393038522877
76,Prey,SSP1-2.6,0.681746807777778,0.692319424666667,-0.0222017871023645,-0.010572616888889
76,Prey,SSP5-8.5,0.664936637654321,0.692319424666667,-0.0582209553646731,-0.027382787012346
76,Predator,SSP1-2.6,0.747704961835376,0.755952566905255,-0.0158266068374199,-0.00824760506987887
76,Predator,SSP5-8.5,0.742448094032529,0.755952566905255,-0.0260055458949333,-0.0135044728727256
76,Invertebrate,SSP1-2.6,0.97126532866325,0.997070378567844,-0.0378298788193225,-0.0258050499045945
76,Invertebrate,SSP5-8.5,0.954955574152822,0.997070378567844,-0.0622617228096956,-0.0421148044150226
76,Mid-trophic species,SSP1-2.6,0.598814211639172,0.592447815821766,0.0154203775588907,0.00636639581740606
76,Mid-trophic species,SSP5-8.5,0.597639406869122,0.592447815821766,0.0125871953372858,0.00519159104735567
77,Prey,SSP1-2.6,0.686492031234568,0.693105176,-0.0138313185680683,-0.00661314476543196
77,Prey,SSP5-8.5,0.659869936666667,0.693105176,-0.0708926014966842,-0.0332352393333329
77,Predator,SSP1-2.6,0.741910011318323,0.758932752143314,-0.0327278480517461,-0.017022740824991
77,Predator,SSP5-8.5,0.756645597223389,0.758932752143314,-0.00435433716371111,-0.00228715491992426
77,Invertebrate,SSP1-2.6,0.961587520893377,0.945281113203417,0.0246747432431565,0.0163064076899601
77,Invertebrate,SSP5-8.5,0.946114876765784,0.945281113203417,0.00127193527002719,0.000833763562366974
77,Mid-trophic species,SSP1-2.6,0.595060825710597,0.598302290235342,-0.00783744064741379,-0.00324146452474505
77,Mid-trophic species,SSP5-8.5,0.596434268639265,0.598302290235342,-0.00451143420536032,-0.00186802159607757
78,Prey,SSP1-2.6,0.675570363950617,0.703402711,-0.0582448541902833,-0.027832347049383
78,Prey,SSP5-8.5,0.66823354962963,0.703402711,-0.0739984782193183,-0.03516916137037
78,Predator,SSP1-2.6,0.749951359367208,0.759724038118555,-0.0186784419167936,-0.00977267875134658
78,Predator,SSP5-8.5,0.764717364425583,0.759724038118555,0.00945116401606935,0.0049933263070282
78,Invertebrate,SSP1-2.6,0.963497824990727,0.965201010917899,-0.00254801681197223,-0.00170318592717189
78,Invertebrate,SSP5-8.5,0.956123191705169,0.965201010917899,-0.0136329123393344,-0.00907781921272999
78,Mid-trophic species,SSP1-2.6,0.595404941039688,0.598130170794429,-0.0065882976481953,-0.00272522975474099
78,Mid-trophic species,SSP5-8.5,0.597640839304268,0.598130170794429,-0.00118075475597033,-0.000489331490161171
79,Prey,SSP1-2.6,0.673407011728395,0.719225849333333,-0.0949661299143862,-0.045818837604938
79,Prey,SSP5-8.5,0.665614750740741,0.719225849333333,-0.111757467447324,-0.0536110985925921
79,Predator,SSP1-2.6,0.746271973116628,0.776840893971052,-0.057917642710883,-0.0305689208544235
79,Predator,SSP5-8.5,0.739789217090794,0.776840893971052,-0.0705048758072943,-0.0370516768802578
79,Invertebrate,SSP1-2.6,0.968088997817261,0.941010362841653,0.0409290719648505,0.0270786349756079
79,Invertebrate,SSP5-8.5,0.958509399049039,0.941010362841653,0.0265819682218618,0.0174990362073861
79,Mid-trophic species,SSP1-2.6,0.596946018807885,0.596353050863544,0.00143379309489287,0.000592967944340495
79,Mid-trophic species,SSP5-8.5,0.591994594108022,0.596353050863544,-0.0105826812018537,-0.00435845675552182
80,Prey,SSP1-2.6,0.670911598888889,0.72530901,-0.112473085015917,-0.0543974111111111
80,Prey,SSP5-8.5,0.650596251604938,0.72530901,-0.156833260247845,-0.0747127583950621
80,Predator,SSP1-2.6,0.749973471306964,0.747438952555019,0.00488381299376269,0.00253451875194588
80,Predator,SSP5-8.5,0.73900343966867,0.747438952555019,-0.0163746719271758,-0.00843551288634814
80,Invertebrate,SSP1-2.6,0.941328809454415,0.943313973970143,-0.00303929008361272,-0.00198516451572839
80,Invertebrate,SSP5-8.5,0.949122958477324,0.943313973970143,0.00885696037642773,0.00580898450718059
80,Mid-trophic species,SSP1-2.6,0.598337574677884,0.598395983647146,-0.000140827220525929,-5.84089692619028e-05
80,Mid-trophic species,SSP5-8.5,0.596609080606118,0.598395983647146,-0.00431455590332386,-0.00178690304102758
81,Prey,SSP1-2.6,0.669826249382716,0.704383874333333,-0.0725749675217293,-0.0345576249506171
81,Prey,SSP5-8.5,0.64762523962963,0.704383874333333,-0.121202669215299,-0.056758634703703
81,Predator,SSP1-2.6,0.752672689913377,0.762167513333065,-0.0180854904948674,-0.00949482341968721
81,Predator,SSP5-8.5,0.742987937491116,0.762167513333065,-0.0367693273472556,-0.019179575841949
81,Invertebrate,SSP1-2.6,0.954912780158977,0.954243383638169,0.00101168788477942,0.000669396520807775
81,Invertebrate,SSP5-8.5,0.954024860327045,0.954243383638169,-0.000330417381992454,-0.00021852331112393
81,Mid-trophic species,SSP1-2.6,0.597211813325357,0.598502941624268,-0.00311563457793986,-0.00129112829891098
81,Mid-trophic species,SSP5-8.5,0.594658633199414,0.598502941624268,-0.0092966183438253,-0.00384430842485384
82,Prey,SSP1-2.6,0.674035635432099,0.707987289,-0.0708985918797114,-0.033951653567901
82,Prey,SSP5-8.5,0.659245602469136,0.707987289,-0.102907416257001,-0.048741686530864
82,Predator,SSP1-2.6,0.752366255842391,0.74843501029846,0.00755809786474756,0.00393124554393076
82,Predator,SSP5-8.5,0.7438539350942,0.74843501029846,-0.00885768839971151,-0.00458107520425988
82,Invertebrate,SSP1-2.6,0.956956753491431,0.975627303680066,-0.027876405294946,-0.0186705501886352
82,Invertebrate,SSP5-8.5,0.957997426165067,0.975627303680066,-0.0263083537256762,-0.0176298775149991
82,Mid-trophic species,SSP1-2.6,0.595766516759028,0.600052323402223,-0.0103412628350243,-0.00428580664319511
82,Mid-trophic species,SSP5-8.5,0.596163964674863,0.600052323402223,-0.00937913263134339,-0.0038883587273606
83,Prey,SSP1-2.6,0.673842128395062,0.691991008333333,-0.0383426636255088,-0.0181488799382711
83,Prey,SSP5-8.5,0.653798602962963,0.691991008333333,-0.0819069973815868,-0.0381924053703701
83,Predator,SSP1-2.6,0.751934001651961,0.769093651434358,-0.0325532437922057,-0.0171596497823973
83,Predator,SSP5-8.5,0.739763284176758,0.769093651434358,-0.056095585187045,-0.0293303672575994
83,Invertebrate,SSP1-2.6,0.945899702410222,0.971674674662958,-0.0387861506664931,-0.0257749722527358
83,Invertebrate,SSP5-8.5,0.963859838433728,0.971674674662958,-0.0116499981399348,-0.00781483622922974
83,Mid-trophic species,SSP1-2.6,0.595110647670912,0.599920668864975,-0.0116138064368232,-0.0048100211940626
83,Mid-trophic species,SSP5-8.5,0.593517270221008,0.599920668864975,-0.0154817268980334,-0.00640339864396655
84,Prey,SSP1-2.6,0.663999278271605,0.713507283666667,-0.103746483731979,-0.0495080053950621
84,Prey,SSP5-8.5,0.656469800246914,0.713507283666667,-0.12019951321503,-0.057037483419753
84,Predator,SSP1-2.6,0.753068144520326,0.736195618934828,0.0326912547603372,0.0168725255854981
84,Predator,SSP5-8.5,0.747985860223082,0.736195618934828,0.0229218336108396,0.0117902412882541
84,Invertebrate,SSP1-2.6,0.95827883745583,0.956486244741595,0.00270128737855291,0.00179259271423438
84,Invertebrate,SSP5-8.5,0.940523035936347,0.956486244741595,-0.0242809416190632,-0.0159632088052482
84,Mid-trophic species,SSP1-2.6,0.597681805778777,0.599738850974291,-0.00495680745960983,-0.00205704519551408
84,Mid-trophic species,SSP5-8.5,0.597434142521959,0.599738850974291,-0.00555474535516501,-0.00230470845233155
85,Prey,SSP1-2.6,0.668711613950617,0.700525108666667,-0.0670525878145659,-0.03181349471605
85,Prey,SSP5-8.5,0.662182581851852,0.700525108666667,-0.0812076992052253,-0.038342526814815
85,Predator,SSP1-2.6,0.751947737282228,0.765194243852774,-0.0251936275280961,-0.0132465065705466
85,Predator,SSP5-8.5,0.747311920438218,0.765194243852774,-0.0341154860622912,-0.0178823234145566
85,Invertebrate,SSP1-2.6,0.948829278530189,0.988358590361477,-0.0588860382063177,-0.0395293118312875
85,Invertebrate,SSP5-8.5,0.942129031484704,0.988358590361477,-0.0691099057431051,-0.0462295588767725
85,Mid-trophic species,SSP1-2.6,0.596969247288892,0.597466125785041,-0.00120030635366114,-0.000496878496149211
85,Mid-trophic species,SSP5-8.5,0.59435621805519,0.597466125785041,-0.00752907287841663,-0.00310990772985065
86,Prey,SSP1-2.6,0.674235936666667,0.719131621666667,-0.0930023245269811,-0.044895685
86,Prey,SSP5-8.5,0.655426658148148,0.719131621666667,-0.133821496546703,-0.063704963518519
86,Predator,SSP1-2.6,0.74102972766622,0.764069772986803,-0.0441729678124474,-0.0230400453205831
86,Predator,SSP5-8.5,0.740356233992504,0.764069772986803,-0.0454847745599575,-0.0237135389942993
86,Invertebrate,SSP1-2.6,0.958186379696343,0.976992184582933,-0.0280407152665395,-0.0188058048865901
86,Invertebrate,SSP5-8.5,0.95136538199128,0.976992184582933,-0.0383474915629391,-0.0256268025916528
86,Mid-trophic species,SSP1-2.6,0.597163224573262,0.606666197878917,-0.0227776078433414,-0.00950297330565519
86,Mid-trophic species,SSP5-8.5,0.592840147793426,0.606666197878917,-0.0332597779172114,-0.013826050085491
87,Prey,SSP1-2.6,0.669680612098765,0.723000965,-0.110524371525642,-0.0533203529012351
87,Prey,SSP5-8.5,0.657228218518519,0.723000965,-0.137603148101705,-0.065772746481481
87,Predator,SSP1-2.6,0.75107537633867,0.770006225231963,-0.0359124087083817,-0.0189308488932939
87,Predator,SSP5-8.5,0.750101789355527,0.770006225231963,-0.0377837258873036,-0.0199044358764362
87,Invertebrate,SSP1-2.6,0.952843016624925,0.922985547468974,0.0459304882704467,0.0298574691559514
87,Invertebrate,SSP5-8.5,0.972117948617128,0.922985547468974,0.0748233112681688,0.0491324011481544
87,Mid-trophic species,SSP1-2.6,0.597464471627674,0.60026333686895,-0.00674262770724819,-0.00279886524127582
87,Mid-trophic species,SSP5-8.5,0.598006954778392,0.60026333686895,-0.00543329017271571,-0.00225638209055723
88,Prey,SSP1-2.6,0.682779854938272,0.7237135,-0.0839981905571825,-0.040933645061728
88,Prey,SSP5-8.5,0.661865675185185,0.7237135,-0.128880230012843,-0.061847824814815
88,Predator,SSP1-2.6,0.749342842603045,0.748299702108925,0.0020097370584209,0.0010431404941208
88,Predator,SSP5-8.5,0.741819454659422,0.748299702108925,-0.0125480969143541,-0.0064802474495026
88,Invertebrate,SSP1-2.6,0.941878472089204,0.98302101195768,-0.0616813293387952,-0.0411425398684758
88,Invertebrate,SSP5-8.5,0.949614317296114,0.98302101195768,-0.0498805677332742,-0.0334066946615661
88,Mid-trophic species,SSP1-2.6,0.592834893051018,0.598776925216139,-0.0143882617830569,-0.00594203216512079
88,Mid-trophic species,SSP5-8.5,0.599178879486906,0.598776925216139,0.000968144989297828,0.000401954270766947
89,Prey,SSP1-2.6,0.666902746049383,0.699821639666667,-0.0695108862715846,-0.032918893617284
89,Prey,SSP5-8.5,0.665893319012346,0.699821639666667,-0.0716962103389353,-0.0339283206543209
89,Predator,SSP1-2.6,0.752254615263858,0.759537802851246,-0.0139007178217407,-0.00728318758738811
89,Predator,SSP5-8.5,0.742511405130445,0.759537802851246,-0.0327085845091324,-0.0170263977208018
89,Invertebrate,SSP1-2.6,0.972119376372643,0.956706383169138,0.0230572637876556,0.0154129932035051
89,Invertebrate,SSP5-8.5,0.926397716470175,0.956706383169138,-0.0464445268897727,-0.0303086666989637
89,Mid-trophic species,SSP1-2.6,0.59842230000815,0.59931157941249,-0.0021423109830956,-0.00088927940434036
89,Mid-trophic species,SSP5-8.5,0.594008701393788,0.59931157941249,-0.0128221841232889,-0.00530287801870255
90,Prey,SSP1-2.6,0.665230497654321,0.687890099666667,-0.0483237812157432,-0.0226596020123461
90,Prey,SSP5-8.5,0.678220313580247,0.687890099666667,-0.0204240964601086,-0.00966978608642
90,Predator,SSP1-2.6,0.745770082625694,0.753850807315517,-0.0155481086603825,-0.00808072468982346
90,Predator,SSP5-8.5,0.744360354315486,0.753850807315517,-0.0182778141928248,-0.00949045300003126
90,Invertebrate,SSP1-2.6,0.965813649654606,0.944700893685356,0.031887229998236,0.0211127559692504
90,Invertebrate,SSP5-8.5,0.966432887438421,0.944700893685356,0.0328119270213894,0.0217319937530647
90,Mid-trophic species,SSP1-2.6,0.596995839074599,0.594419826603211,0.00623863915180032,0.00257601247138839
90,Mid-trophic species,SSP5-8.5,0.597135661046467,0.594419826603211,0.00657649217104017,0.00271583444325607
91,Prey,SSP1-2.6,0.67115182,0.736301132333333,-0.133656767491741,-0.0651493123333331
91,Prey,SSP5-8.5,0.663504069876543,0.736301132333333,-0.150190605196411,-0.0727970624567901
91,Predator,SSP1-2.6,0.746296161297069,0.757996101776469,-0.022442163529044,-0.0116999404794002
91,Predator,SSP5-8.5,0.747412407338229,0.757996101776469,-0.0202859157018744,-0.0105836944382404
91,Invertebrate,SSP1-2.6,0.966445583896059,0.94883886568028,0.0265253974347614,0.0176067182157783
91,Invertebrate,SSP5-8.5,0.948691872750485,0.94883886568028,-0.000223517824497726,-0.000146992929795475
91,Mid-trophic species,SSP1-2.6,0.596545921183146,0.601823682966359,-0.012707682095489,-0.0052777617832136
91,Mid-trophic species,SSP5-8.5,0.597706833886335,0.601823682966359,-0.00990284280124164,-0.00411684908002463
92,Prey,SSP1-2.6,0.667429710740741,0.684412934333333,-0.0362511150122816,-0.016983223592592
92,Prey,SSP5-8.5,0.673356094814815,0.684412934333333,-0.0234973693209275,-0.011056839518518
92,Predator,SSP1-2.6,0.755076040653859,0.742904640800207,0.0234449013459128,0.0121713998536523
92,Predator,SSP5-8.5,0.740078972413659,0.742904640800207,-0.00549781220174206,-0.00282566838654785
92,Invertebrate,SSP1-2.6,0.970304892346149,0.953731760006798,0.0248545859865405,0.0165731323393512
92,Invertebrate,SSP5-8.5,0.94934513920264,0.953731760006798,-0.00665087920635772,-0.00438662080415775
92,Mid-trophic species,SSP1-2.6,0.597079528667581,0.599289892707385,-0.00533093676620108,-0.00221036403980412
92,Mid-trophic species,SSP5-8.5,0.599234399464889,0.599289892707385,-0.000133597335211264,-5.54932424967625e-05
93,Prey,SSP1-2.6,0.682087596790123,0.715429028333333,-0.0688516278661694,-0.03334143154321
93,Prey,SSP5-8.5,0.65356749,0.715429028333333,-0.130472434280915,-0.061861538333333
93,Predator,SSP1-2.6,0.759194354417165,0.763277121166551,-0.00773768383375051,-0.00408276674938601
93,Predator,SSP5-8.5,0.752858764967104,0.763277121166551,-0.0198277048191787,-0.0104183561994465
93,Invertebrate,SSP1-2.6,0.944080044829798,0.982047358835148,-0.0568834143951585,-0.0379673140053498
93,Invertebrate,SSP5-8.5,0.948800031995884,0.982047358835148,-0.0496885410650145,-0.033247326839263
93,Mid-trophic species,SSP1-2.6,0.598829327150759,0.602928938366169,-0.00984309720640056,-0.00409961121541003
93,Mid-trophic species,SSP5-8.5,0.595461255118059,0.602928938366169,-0.0179803357862901,-0.00746768324810943
94,Prey,SSP1-2.6,0.67670736037037,0.723038672666667,-0.09554073321402,-0.0463313122962969
94,Prey,SSP5-8.5,0.660913486296296,0.723038672666667,-0.129611378635397,-0.062125186370371
94,Predator,SSP1-2.6,0.746130636766493,0.744038663694503,0.00405065539649834,0.00209197307198949
94,Predator,SSP5-8.5,0.753779243003696,0.744038663694503,0.018764475320107,0.00974057930919292
94,Invertebrate,SSP1-2.6,0.948201528650669,0.946787749743637,0.00215267940538918,0.00141377890703132
94,Invertebrate,SSP5-8.5,0.959351644919283,0.946787749743637,0.019018684377688,0.0125638951756457
94,Mid-trophic species,SSP1-2.6,0.595360678152366,0.603536767064472,-0.0196777227987359,-0.0081760889121052
94,Mid-trophic species,SSP5-8.5,0.597688280169107,0.603536767064472,-0.0140484078844974,-0.00584848689536444
95,Prey,SSP1-2.6,0.663669452962963,0.713095506333333,-0.103630440562654,-0.04942605337037
95,Prey,SSP5-8.5,0.659373737530864,0.713095506333333,-0.112998886238975,-0.0537217688024689
95,Predator,SSP1-2.6,0.748098921263246,0.748338254542643,-0.000461476022959886,-0.00023933327939718
95,Predator,SSP5-8.5,0.744929627340991,0.748338254542643,-0.00658638434657238,-0.00340862720165169
95,Invertebrate,SSP1-2.6,0.972095703453062,1.00012664584688,-0.0410124395672409,-0.0280309423938214
95,Invertebrate,SSP5-8.5,0.967602358891489,1.00012664584688,-0.0476965082246225,-0.0325242869553949
95,Mid-trophic species,SSP1-2.6,0.598152992446726,0.587777270196629,0.0252449666905432,0.0103757222500971
95,Mid-trophic species,SSP5-8.5,0.597524232922708,0.587777270196629,0.0237276536371873,0.009746962726079
96,Prey,SSP1-2.6,0.692612196296296,0.706889638666667,-0.0294372031896027,-0.014277442370371
96,Prey,SSP5-8.5,0.659687471111111,0.706889638666667,-0.0997022902673635,-0.047202167555556
96,Predator,SSP1-2.6,0.748583730590751,0.754396352202292,-0.0111590064010327,-0.00581262161154128
96,Predator,SSP5-8.5,0.750117754835901,0.754396352202292,-0.00820560979003789,-0.0042785973663908
96,Invertebrate,SSP1-2.6,0.966678258011696,0.969890685292283,-0.00478635906448255,-0.00321242728058724
96,Invertebrate,SSP5-8.5,0.969859434970816,0.969890685292283,-4.64850429337111e-05,-3.12503214670024e-05
96,Mid-trophic species,SSP1-2.6,0.597492740326363,0.600329462658097,-0.00683328941676794,-0.0028367223317336
96,Mid-trophic species,SSP5-8.5,0.596890862912936,0.600329462658097,-0.00828730407457128,-0.00343859974516081
97,Prey,SSP1-2.6,0.664207057407407,0.707736103666667,-0.0915784652172172,-0.0435290462592599
97,Prey,SSP5-8.5,0.669635828518519,0.707736103666667,-0.0798347966195887,-0.038100275148148
97,Predator,SSP1-2.6,0.74441785668294,0.762354409290363,-0.0343491826571518,-0.0179365526074233
97,Predator,SSP5-8.5,0.741928316464853,0.762354409290363,-0.0391820415837139,-0.0204260928255098
97,Invertebrate,SSP1-2.6,0.981285142400113,0.965066981121493,0.0240433394448962,0.0162181612786202
97,Invertebrate,SSP5-8.5,0.938552707563041,0.965066981121493,-0.0401913103819159,-0.0265142735584516
97,Mid-trophic species,SSP1-2.6,0.596648614803255,0.603443477605182,-0.0163371122680094,-0.00679486280192676
97,Mid-trophic species,SSP5-8.5,0.594442421746,0.603443477605182,-0.0216815692830031,-0.0090010558591821
98,Prey,SSP1-2.6,0.683445028765432,0.724350289333333,-0.0838622376600453,-0.040905260567901
98,Prey,SSP5-8.5,0.654595727777778,0.724350289333333,-0.146083353842508,-0.069754561555555
98,Predator,SSP1-2.6,0.749417115579091,0.764149810151212,-0.0280865766078009,-0.0147326945721205
98,Predator,SSP5-8.5,0.739895734375228,0.764149810151212,-0.0465335222533033,-0.024254075775984
98,Invertebrate,SSP1-2.6,0.969039203208427,0.966046005159502,0.00446313723745566,0.00299319804892495
98,Invertebrate,SSP5-8.5,0.960127864243381,0.966046005159502,-0.00886534653355036,-0.00591814091612131
98,Mid-trophic species,SSP1-2.6,0.596619088224574,0.592637651208527,0.00965985006928426,0.00398143701604647
98,Mid-trophic species,SSP5-8.5,0.597429161350589,0.592637651208527,0.011617373412878,0.00479151014206158
99,Prey,SSP1-2.6,0.683433890864198,0.713529959333333,-0.0621722146447999,-0.0300960684691349
99,Prey,SSP5-8.5,0.657255062345679,0.713529959333333,-0.118520657228701,-0.056274896987654
99,Predator,SSP1-2.6,0.751861013505402,0.761041308050467,-0.0175087681264412,-0.00918029454506486
99,Predator,SSP5-8.5,0.742443956217663,0.761041308050467,-0.0356926355196317,-0.0185973518328042
99,Invertebrate,SSP1-2.6,0.956707274814295,0.941147742001373,0.0236563526612397,0.015559532812922
99,Invertebrate,SSP5-8.5,0.948578744707715,0.941147742001373,0.0113463256058498,0.00743100270634167
99,Mid-trophic species,SSP1-2.6,0.592907757719071,0.604359593002333,-0.0275995329433584,-0.0114518352832617
99,Mid-trophic species,SSP5-8.5,0.597491256783506,0.604359593002333,-0.0164896043089756,-0.00686833621882677
100,Prey,SSP1-2.6,0.679604321358025,0.721540968,-0.086386284947569,-0.0419366466419751
100,Prey,SSP5-8.5,0.664545141111111,0.721540968,-0.118714109097434,-0.0569958268888891
100,Predator,SSP1-2.6,0.751686898193038,0.753037686997658,-0.00259021066363327,-0.00135078880462025
100,Predator,SSP5-8.5,0.750566749574844,0.753037686997658,-0.00474168908863401,-0.00247093742281468
100,Invertebrate,SSP1-2.6,0.959155076740507,1.0031683089799,-0.0647276829214639,-0.0440132322393902
100,Invertebrate,SSP5-8.5,0.932727223577695,1.0031683089799,-0.105036546721059,-0.0704410854022024
100,Mid-trophic species,SSP1-2.6,0.595314901675992,0.598640706749206,-0.00803737569832547,-0.00332580507321345
100,Mid-trophic species,SSP5-8.5,0.596519895868802,0.598640706749206,-0.00512012618992759,-0.00212081088040317
