scenario,run,n_years,start_time,end_time,total_biomass,biomass_temporal_sd,biomass_stability,community_mean_tl,predator_biomass_proportion,total_yield,biomass_yield_ratio,mean_ingestion,mean_maintenance,mean_net_energy,mean_metabolic_burden,mean_species_length,mean_maturation_age,gonadal_allocation_bias,log_total_biomass,log_biomass_stability,predator_share_logit,log_biomass_yield_ratio,log_mean_ingestion,log_mean_maintenance,log_mean_net_energy,log_mean_metabolic_burden,log_mean_species_length,log_mean_maturation_age
SSP1-2.6,24,81,21,101,7347888.93662346,328158.974533668,22.3912478610869,2.63561874572165,0.339708473429151,1428761.50367741,5.14308221544306,48.8276544532672,0.598399040374348,39.3031432564347,0.039248896275633,18.5120052388889,0.737707491305115,5.63782707239583,6.8661625833202,3.10867016202266,-0.664593625707034,0.711223466850325,3.88829684196731,-0.51349745597565,3.67130449675666,-3.23783195551514,2.9184194534509,-0.304207886195475
SSP1-2.6,25,81,21,101,7392689.8229642,294137.128249479,25.1334806556414,2.63566934946748,0.332940244088893,1440321.84848383,5.13348191255667,49.0400675591455,0.599532212951915,39.6408372978537,0.0385567833151699,18.5049900514109,0.743404302645503,5.65661217261125,6.86880248477171,3.22420084795892,-0.694916604277519,0.710412036156346,3.89263766926048,-0.511605572927419,3.679859831788,-3.2556232329692,2.91804042822171,-0.296515233342484
SSP1-2.6,26,81,21,101,7460231.70326296,355134.788632263,21.0067612131008,2.63556628326992,0.342101281999591,1445440.43969062,5.16068087393197,48.9403573009413,0.59479921630186,39.5320861940873,0.0384854460487174,18.6118351460847,0.743435781569665,5.66065159561091,6.87275231619732,3.04484434843322,-0.653944156048654,0.712707004007852,3.89060235878357,-0.519531381979622,3.67711265087398,-3.25747513386639,2.9237976765439,-0.296472889953305
SSP1-2.6,27,81,21,101,7423626.46930037,363412.602603537,20.427542732741,2.63739531824002,0.337497472337641,1442546.9747558,5.1470944599121,49.2132902746788,0.589141279537122,40.093013975778,0.0378034990690741,18.532950004709,0.745814311287478,5.656497201956,6.87061611159405,3.01688412419675,-0.674466352277923,0.711562138532305,3.89616371455451,-0.529089260702476,3.69120210406744,-3.27535361267582,2.91955022917537,-0.293278622245504
SSP1-2.6,28,81,21,101,7423641.98084444,308804.589352924,24.039934109788,2.63686618203529,0.332255410541502,1440409.48767383,5.1543851503952,49.0082080945478,0.594329310193329,39.301937500155,0.0383873434878844,18.4844618573192,0.74268392399471,5.59718872682181,6.8706170190442,3.17971636880585,-0.698001767301733,0.712176867152757,3.89198779621566,-0.520321718974354,3.67127381791839,-3.26002747038705,2.91693047956662,-0.297484729896328
SSP1-2.6,29,81,21,101,7481530.2357716,345786.747123938,21.6362549981999,2.6408210541094,0.339340509999974,1446393.66079556,5.17329532025476,49.0264362546748,0.592845969026153,39.4351198533237,0.0383846357003967,18.5523266523369,0.74097399521164,5.60205337372559,6.873990435429,3.0743703797689,-0.666234505866964,0.71376727104318,3.89235966802604,-0.522820662416088,3.67465678610801,-3.26009801142344,2.92059520719025,-0.299789748483187
SSP1-2.6,30,81,21,101,7452754.91087654,389315.890802546,19.1432075775618,2.63740419423705,0.339370250867185,1450899.16157852,5.1364192814721,48.7697870113943,0.576089347618788,39.0326010359282,0.0372069233381348,18.5206409632804,0.744726062724868,5.62958954720493,6.87231683938347,2.95194795701858,-0.666101848618053,0.710660467591463,3.88711100250706,-0.551492512921976,3.66439722093792,-3.2912604237794,2.91888583786755,-0.294738829261627
SSP1-2.6,31,81,21,101,7369385.63830321,390121.745017342,18.8899637931631,2.63959354019037,0.335549858803421,1437412.02168791,5.12709443159688,49.2653917010169,0.588875291315609,39.8117335503091,0.0382302068699687,18.5127698600088,0.743224084717813,5.57057139461046,6.86743128365061,2.93863076479179,-0.683189287466245,0.709871316415193,3.89722184064138,-0.529540847263503,3.68416168166347,-3.26412932009388,2.91846075666573,-0.296757685229054
SSP1-2.6,32,81,21,101,7467958.30677901,365906.896813506,20.4094494304797,2.63873917527057,0.338040439108701,1451677.33333321,5.14440295041571,48.8439335445817,0.594920724075274,39.6753509205698,0.0384979813681929,18.5238447282363,0.741286374320988,5.5056653700657,6.87320188464041,3.01599800097921,-0.672038937144365,0.711334978634708,3.88863018540523,-0.519327119161603,3.68073011125224,-3.25714947105799,2.91905880638927,-0.299368258277563
SSP1-2.6,33,81,21,101,7463533.19588889,384659.850237496,19.4029431230755,2.63438181949258,0.336216051328626,1453117.71925494,5.13630865108124,49.0604077626812,0.586605161060741,39.5646163418373,0.0385895003817618,18.4093876597266,0.739928979223986,5.6427024212368,6.87294446878918,2.96542476193791,-0.680202754794861,0.710651113470806,3.89305235030581,-0.533403324215062,3.6779351921062,-3.2547750503482,2.91286073340592,-0.301201071411364
SSP1-2.6,34,81,21,101,7324723.63490617,308517.277850635,23.741696691789,2.637109261707,0.344183678249902,1420492.82727593,5.15732611785322,49.263431899127,0.594599916620849,39.8720819383251,0.0390393606636977,18.4049825707848,0.744629770908289,5.60820738780172,6.86479124321052,3.16723285637448,-0.644705289130797,0.712424594409636,3.89718205935061,-0.519866508645447,3.68567637819711,-3.24318489401351,2.91262141984791,-0.294868135925003
SSP1-2.6,35,81,21,101,7422690.73004321,330837.330350462,22.4360737108482,2.6361951525393,0.338835569667225,1445624.28329654,5.13467019814659,49.2231759770358,0.59129701084743,39.7602094049209,0.0389275029509242,18.5037295287654,0.741923160899471,5.60219904582095,6.87056136584249,3.11067009702348,-0.668487624396336,0.71051255392651,3.89636456902982,-0.525436831389795,3.68286664849787,-3.24605426144305,2.91797230791599,-0.298509597916383
SSP1-2.6,36,81,21,101,7371778.22088519,411081.62909147,17.9326384328522,2.63547952060636,0.335566993426984,1435535.76660111,5.13509003929707,49.0681060665105,0.601072255884631,39.6476157735768,0.0395620342650264,18.4530381371429,0.737489523509701,5.66695227702862,6.86757226104316,2.8866224286514,-0.683112436448947,0.710548062972644,3.89320925279103,-0.509040125575952,3.68003081445892,-3.22988535127907,2.91522902560997,-0.304503396279636
SSP1-2.6,37,81,21,101,7346909.68883827,313473.577399163,23.4370939643282,2.63227279927331,0.330213532876643,1432020.27892037,5.1305334017006,48.9342370215678,0.591768136204716,39.3853222721168,0.038826929854833,18.572068082619,0.742546703650794,5.60353751615167,6.86610470135516,3.1543199793919,-0.707219441276898,0.710162519375507,3.89047729508499,-0.524640382634011,3.67339321573237,-3.24864120468347,2.92165873602534,-0.297669509743649
SSP1-2.6,38,81,21,101,7399825.13930667,387581.653623404,19.0922998292813,2.63047332642591,0.332591096458137,1443125.84639148,5.1278360479848,49.0611135972721,0.591092350038465,39.5298082159923,0.0389979555578202,18.4625737779718,0.743830150987654,5.61783232262404,6.86922145730781,2.94928510346624,-0.696489109984393,0.709934131059556,3.89306673725337,-0.52578301314308,3.67705502569026,-3.2442460558209,2.91574564394819,-0.295942561894819
SSP1-2.6,39,81,21,101,7426445.35266173,330137.133357524,22.4950319194152,2.63580780193329,0.332384685572231,1450219.02199926,5.12167616353522,48.6108145405251,0.588700683185791,39.2281745266211,0.0381636186725616,18.4465839668254,0.739140844656085,5.66462109528345,6.87078098965233,3.11329448124813,-0.697419141416662,0.709412115164069,3.88384602756221,-0.529837402449545,3.66939522655202,-3.2658726079525,2.91487920249443,-0.302266788025644
SSP1-2.6,40,81,21,101,7415335.8742,318485.814050822,23.283096285779,2.63500950386103,0.337849320098557,1436083.88172926,5.16448151348837,48.7638169738411,0.59892786426162,39.1313571971381,0.0391011576148875,18.5149732132011,0.737119742839506,5.58807999738086,6.87013082697709,3.14772761598571,-0.672893145620907,0.713026727185012,3.88698858239098,-0.512614115060798,3.66692411993308,-3.24160320591022,2.9185797676025,-0.305004926666544
SSP1-2.6,41,81,21,101,7540136.1330679,417156.870193153,18.0750616178913,2.63646547000814,0.342516721911615,1459915.50316012,5.16534547160139,48.8355331111606,0.580386508515298,39.712173457381,0.0381581467869774,18.4450128882981,0.741997872001764,5.56413119510148,6.87737918689185,2.89453317705098,-0.652098851553234,0.713099373559921,3.88845818541937,-0.544061003391661,3.68165777689594,-3.2660159978639,2.9147940297905,-0.29840890374102
SSP1-2.6,42,81,21,101,7403063.96262963,397670.838743473,18.6160594174348,2.6382890920569,0.329185575127038,1440272.44802346,5.1393128563804,48.973450535132,0.592165094482994,39.443323018448,0.0394171791409643,18.4967343912081,0.741404339982364,5.63182193049224,6.86941150171195,2.92402461773506,-0.711870883821312,0.710905056226513,3.89127832545634,-0.523969807160896,3.67486478121682,-3.23355353890063,2.91759419710874,-0.2992091345163
SSP1-2.6,43,81,21,101,7308562.75714815,346280.750979609,21.1058880300815,2.63281704733732,0.338686025442868,1428947.78792346,5.11458139609746,48.5156435625229,0.598078010995205,39.6005793735244,0.0392845510962475,18.4261885408113,0.74048347515873,5.5403179755099,6.86383198051334,3.04955205511218,-0.669155226827818,0.708810094586909,3.881886293617,-0.514034080370542,3.67884374879796,-3.23692393926837,2.91377294295889,-0.30045196131163
SSP1-2.6,44,81,21,101,7400154.39572963,277887.938503115,26.6299949382174,2.63450966345432,0.336113622795769,1444387.88006037,5.12427293964626,48.8893803404632,0.599738332555388,39.7694384603575,0.0391622889267416,18.3881698434127,0.739649709805997,5.60933105760644,6.8692407808815,3.28203820974762,-0.680661750284035,0.709632253981577,3.88956020194413,-0.511261831298351,3.6830987394407,-3.24004101239619,2.91170751454548,-0.301578569983594
SSP1-2.6,45,81,21,101,7514875.11225506,284883.574505625,26.3787588501586,2.63508632648502,0.330333011574099,1464754.9873837,5.13108204419064,48.9884975806603,0.604038871293021,39.8142079703932,0.03964731100341,18.4794733150441,0.740887515917108,5.65002923651943,6.87592176755644,3.27255909728766,-0.706679285006111,0.710208958926365,3.89158552730229,-0.50411672667271,3.68422383276743,-3.22773215152614,2.91666056553922,-0.299906465590665
SSP1-2.6,46,81,21,101,7375447.22276296,390781.073239083,18.8736039891333,2.63296083963876,0.334584125806859,1437262.10286556,5.13203127011149,48.7734547671727,0.589997945443269,39.9055940024173,0.0376957065868716,18.479657827328,0.743813552839507,5.62605357550423,6.86778835963181,2.93776433155923,-0.687523874788483,0.71028929392181,3.88718620517027,-0.52763622438798,3.68651651463047,-3.27820907465076,2.91667055020489,-0.295964876576896
SSP1-2.6,47,81,21,101,7377779.84223827,339321.122433451,21.7427662307855,2.63779498718928,0.336954903888644,1433611.20007951,5.14653494315455,49.1132348599757,0.59438986938545,39.5787923397651,0.0385419485251367,18.5375002110229,0.738840750458554,5.6988760830045,6.86792569145359,3.07928111512502,-0.676893901096248,0.711514925828008,3.89412854756166,-0.520219829153421,3.6782934278283,-3.25600805875977,2.91979571884762,-0.302672874546135
SSP1-2.6,48,81,21,101,7443237.46560247,332260.632761251,22.401803679676,2.63803369288572,0.334786420427224,1446754.00121494,5.14492358648416,49.0550827728785,0.591256281497569,39.5917036384439,0.0387994599141063,18.4958997435891,0.742350729550265,5.69371046901808,6.871761874743,3.10914147703343,-0.686615383841446,0.711378928910947,3.89294380496239,-0.525505715135062,3.67861959223169,-3.24934895218932,2.91754907203783,-0.2979334661588
SSP1-2.6,49,81,21,101,7519990.79355679,329327.345073276,22.8343953396386,2.63754139630581,0.337273575454054,1458083.61338864,5.15775779441204,49.4536059978097,0.597608275638834,39.7695966477487,0.0393236746266816,18.5724051719224,0.744331336049382,5.61097797724917,6.87621730890149,3.12826796674351,-0.675467874745574,0.712460944040752,3.90103497750932,-0.514819797135528,3.68310271704468,-3.23592853367806,2.9216768861981,-0.295268999132925
SSP1-2.6,50,81,21,101,7458079.40284198,386505.362978339,19.2961860745512,2.6346195694153,0.340704450851705,1450965.74281247,5.14034628258868,48.9178146509156,0.585529665788692,39.5757742768279,0.0384024585192867,18.468199586799,0.740622674153439,5.63141837583655,6.87262700278937,2.95990746366532,-0.660156526795996,0.710992376495629,3.89014163792654,-0.535238429783525,3.67821717037235,-3.25963379749814,2.91605031175545,-0.300263995047114
SSP1-2.6,51,81,21,101,7370988.87652716,356369.245369425,20.683571807343,2.63461409609508,0.335666723658811,1433130.09420259,5.14301981119885,48.8505549915571,0.597417478293748,39.4916935640274,0.0386881042317684,18.5510867512875,0.743263592089947,5.63509954115198,6.86752575581153,3.02933975268283,-0.682665171917848,0.711218197250852,3.88876573956155,-0.515139116357026,3.67609036027484,-3.25222311039064,2.92052837231248,-0.296704529898189
SSP1-2.6,52,81,21,101,7447464.81507407,322041.105708813,23.1258205336309,2.63551031332575,0.338820174360281,1446835.13623988,5.14793342763129,49.035213462555,0.584923617830776,39.7563968006725,0.0381714705620805,18.5532021763492,0.745657963024691,5.61559830177634,6.8720084601039,3.14094976530439,-0.668556346221691,0.711632922032015,3.892538682104,-0.536274008085639,3.68277075395625,-3.26566688632106,2.92064239821758,-0.293488278524138
SSP1-2.6,53,81,21,101,7455159.9600321,371077.346824017,20.0905822568784,2.63765790699064,0.334923595038935,1454462.92112889,5.12653944899978,48.8192272022013,0.602825750866495,39.4568247922865,0.0399445860270949,18.6567414452998,0.738852953165785,5.64900487069877,6.87245696623489,3.00025116082988,-0.685999497432781,0.70982430364245,3.88812423530657,-0.506127094385589,3.67520703086641,-3.22026213467437,2.92620755237255,-0.302656358664391
SSP1-2.6,54,81,21,101,7372960.31838148,325267.558309575,22.6673706922971,2.63788658237447,0.338741508658168,1430729.96913667,5.15370173459252,48.7514129841119,0.592537153946548,38.9368343920169,0.0388865547115722,18.6196328493827,0.738195874179894,5.61196035078135,6.8676418965161,3.12092647597993,-0.668907519250786,0.712119280577149,3.88673418131329,-0.523341700856077,3.66194070213554,-3.2471067253387,2.92421655357625,-0.303546077429365
SSP1-2.6,55,81,21,101,7410128.90651062,371367.086849827,19.9536500915255,2.63530121129743,0.347035658726313,1442451.66486185,5.13729509951109,49.094781913669,0.586197196919552,39.7442401252973,0.0382128504084669,18.4733591554938,0.743896678624339,5.60813428721299,6.86982576302647,2.9934120885816,-0.632094982674108,0.710734513438623,3.89375275448223,-0.534099032498505,3.68246492809271,-3.26458342181137,2.91632964857306,-0.295853126609516
SSP1-2.6,56,81,21,101,7399530.84829136,371513.877625196,19.9172394194017,2.63738360113698,0.342446982320075,1439587.88290556,5.14022394077958,48.9510370396693,0.595893603136756,39.4167184040244,0.0393389994792633,18.399565474612,0.739798450176367,5.66311643403481,6.86920418507459,2.99158565918952,-0.652408546481358,0.710982040031514,3.89082055444504,-0.517693146079982,3.67419005127874,-3.2355388990019,2.91232704882587,-0.301377494508435
SSP1-2.6,57,81,21,101,7284587.3497358,317852.9551773,22.9181048377305,2.63589296360755,0.337766624247589,1419802.55258926,5.13168426168913,48.8990482268771,0.59201368463102,39.5746394331088,0.038380558074945,18.4751885511993,0.739884601622575,5.60747187524796,6.86240495530868,3.13192720246497,-0.673262828961259,0.710259927589005,3.88975793262836,-0.524225528434523,3.67818849474917,-3.26020424773329,2.91642867253046,-0.30126104869769
SSP1-2.6,58,81,21,101,7353381.17565062,335426.923292425,21.9224536404907,2.62901495382568,0.332438626499326,1436842.2756384,5.11916525093784,49.0993572795476,0.593197974459041,39.7929788457027,0.0382198496062954,18.4141167898942,0.744268276816579,5.66059512207761,6.86648707898562,3.0875113919692,-0.697176070265408,0.709199149165808,3.89384594468522,-0.522227083324594,3.68369048581616,-3.26440027512555,2.91311758729662,-0.295353722025899
SSP1-2.6,59,81,21,101,7494429.21009296,300047.312773154,24.9774915190093,2.63532672747577,0.340820147231812,1456522.54372531,5.1462972886299,48.7829444099774,0.597797078619232,39.7893038414406,0.0393770380913349,18.4921504815961,0.740447393165785,5.63017819924929,6.87473856175446,3.21797508007976,-0.659641504301117,0.711494870697146,3.88738075197427,-0.514503916030771,3.68359812846876,-3.23457242212612,2.91734634375219,-0.300500690112851
SSP1-2.6,60,81,21,101,7430005.23487654,321219.907442953,23.1305876837539,2.6381968047971,0.338169293712575,1443093.22892284,5.14916785870052,49.1065222569206,0.60151844765267,39.796334387355,0.0392691047906966,18.5740515185626,0.744128913765432,5.56775084381292,6.87098911974674,3.1411558837785,-0.671463153486554,0.711737049706264,3.89399186216836,-0.508298074623452,3.68377480722863,-3.23731720691647,2.92176552704237,-0.295540987968668
SSP1-2.6,61,81,21,101,7431094.75377284,335360.227956499,22.1585451532337,2.63860442176062,0.337543970348627,1442577.93754778,5.1524345526018,49.2297970793987,0.588120026264928,39.3141958026079,0.0386784854360903,18.5857673998589,0.739130037548501,5.64571215967876,6.87105279902294,3.09822320779402,-0.674258400979212,0.712012483978778,3.8964990718725,-0.530824225613551,3.67158567000364,-3.2524717654178,2.92239609425316,-0.302281409307459
SSP1-2.6,62,81,21,101,7375657.40108519,406934.663233246,18.1249179966211,2.63803025880133,0.343414843212587,1431459.71853123,5.15290800403504,48.9242755615267,0.591577468661309,39.623171431624,0.0387596089564435,18.4640747104938,0.736161473271605,5.63428584921953,6.86780073555726,2.89728767640615,-0.648113226845698,0.712052388978329,3.89027370604991,-0.524962634297893,3.67941408429666,-3.25037658085351,2.91582693659641,-0.30630579128432
SSP1-2.6,63,81,21,101,7418413.6157,349009.378324536,21.2556282908873,2.63519186368358,0.334150354639314,1443436.25165383,5.13959738417795,49.1931904417955,0.598918810078055,39.3602865585672,0.0391139496488043,18.5429028161023,0.74545345063492,5.66010445021067,6.87031104387644,3.05662172104865,-0.689472832062362,0.710929099408049,3.89575520826475,-0.512629232494037,3.67275735260895,-3.24127610710595,2.92008711832964,-0.293762587189715
SSP1-2.6,64,81,21,101,7415628.7059284,327159.701381157,22.6666935891619,2.63508528156723,0.339423536912984,1440495.90174679,5.14757867552314,49.1133085220167,0.589915760043239,39.8472325885509,0.0385019165501499,18.5172467068695,0.74524820026455,5.65285497503706,6.87014797693428,3.12089660426443,-0.665864183732962,0.711602993091807,3.89413004740148,-0.527775531864078,3.68505295711713,-3.25704725840403,2.91870255223039,-0.294037961368771
SSP1-2.6,65,81,21,101,7368189.73825926,363476.387171601,20.2714399017636,2.63757029205896,0.337192061946142,1433992.76968642,5.13903140751056,48.7937363571752,0.596030919817809,39.4014085876917,0.03883494607724,18.3806553760847,0.747270671869489,5.6170495570421,6.86736080085031,3.00921299404178,-0.675832577259822,0.710881271911062,3.88760195128453,-0.51746273437351,3.67380156662148,-3.24843476562082,2.91129877331495,-0.291327814273678
SSP1-2.6,66,81,21,101,7427445.21608395,391781.606338782,18.9581264048963,2.63718349489936,0.3321948576683,1446263.66763889,5.1356334143825,49.1407516448949,0.582842476234442,39.059794666073,0.0379811786276693,18.6001785501058,0.739713992645503,5.63484109159147,6.8708394571852,2.94223267363687,-0.698274710453209,0.710594015879952,3.89468866296496,-0.539838324279106,3.66509366854974,-3.27066454122881,2.92317118014114,-0.301491663917911
SSP1-2.6,67,81,21,101,7396021.2392679,307248.42642499,24.0717953394418,2.63573099989302,0.328924085221876,1441467.58039284,5.13168665216489,49.0164685596865,0.586723262118606,39.610454789503,0.0375369879134828,18.5126333495238,0.737677489144621,5.56443676104285,6.86899814965907,3.18104083727439,-0.713055287216904,0.710260129894941,3.89215633469884,-0.533202014750583,3.67909309325191,-3.2824284877642,2.91845338278331,-0.304248556475972
SSP1-2.6,68,81,21,101,7499895.93464074,354843.607167868,21.1357786448516,2.63686408468551,0.341500751107535,1458927.17577605,5.14093594999041,49.0138295030115,0.59390287710522,39.6408934200518,0.0390795770038473,18.4802550450706,0.738733345784832,5.66280515017448,6.87505523734839,3.05096727482825,-0.656613502103776,0.711042193102783,3.89210249304523,-0.521039479545015,3.67986124755422,-3.24215527571856,2.91670286725849,-0.302818254292821
SSP1-2.6,69,81,21,101,7437348.88446173,389070.299900305,19.1156942238137,2.63456252712375,0.336540000234812,1446338.59704926,5.14302287223205,49.2027151329236,0.597051118970123,40.1265932984226,0.0391544501468051,18.4213764672311,0.745959848156967,5.63291933706247,6.87141815462755,2.95050968476321,-0.678751551794811,0.711218455735066,3.89594880760412,-0.515752542839651,3.69203928903373,-3.24024119386583,2.91351175481218,-0.293083503072767
SSP1-2.6,70,81,21,101,7438708.30769012,459825.561639432,16.1772396496807,2.63216648691012,0.334890759060203,1450385.56610802,5.12793379648702,49.3724527610837,0.595110335341539,39.7612180412191,0.0387567373989363,18.4871013950794,0.735631255767196,5.61026415862132,6.87149752915545,2.78360529446053,-0.686146912966802,0.709942409645323,3.89939263224156,-0.51900845307912,3.68289201615865,-3.25045066993649,2.91707326702446,-0.307026296987176
SSP1-2.6,71,81,21,101,7469747.13198148,342700.464656157,21.796723093084,2.64044136863665,0.33748510307603,1456585.71290753,5.12884014323795,48.9128426961422,0.593133419811967,39.7073671237618,0.0387668321838318,18.434937796843,0.739379895238096,5.60667434930568,6.8733059002031,3.08175964166533,-0.674521673226102,0.710019163095473,3.89003999382208,-0.522335914039938,3.68153674034524,-3.2501902385604,2.91424765749235,-0.301943423492914
SSP1-2.6,72,81,21,101,7521604.62983827,320294.532235046,23.4834000360599,2.63647883596888,0.336030500870192,1460663.75134864,5.14978346664387,48.8415991083835,0.587741735462904,39.6042554594455,0.0383700503855208,18.4534860875397,0.742401597477955,5.63181345166526,6.87631050116929,3.15629379010093,-0.68103428113326,0.71178896861037,3.8885823904834,-0.531467652974466,3.67893657358401,-3.2604780615753,2.91525330047227,-0.297864945737199
SSP1-2.6,73,81,21,101,7462640.05707161,368907.844555809,20.2290088627883,2.63335619864318,0.33018100234093,1449028.04156963,5.14997718723133,48.7198240328912,0.595036852180659,39.5733108489642,0.0391345417804693,18.4361021018959,0.742524654982363,5.62980191801531,6.8728924949505,3.00711765654337,-0.707366527103517,0.711805305258377,3.88608601159075,-0.519131938916408,3.67815492258109,-3.24074978048254,2.91431081302344,-0.297699203493116
SSP1-2.6,74,81,21,101,7504917.49490494,356715.246814664,21.0389591191324,2.63709271993546,0.337517509079379,1454389.26265494,5.16063380413512,48.9192896386653,0.594875193972268,39.1867076231847,0.0392825378082028,18.4945362198236,0.739769551737213,5.6196524519867,6.87534592220161,3.04637591512163,-0.674376740991423,0.712703042854903,3.89017178983589,-0.519403653468601,3.66833759804669,-3.23697518943109,2.917475348994,-0.301416557855465
SSP1-2.6,75,81,21,101,7311950.68907161,317423.997338937,23.0352800997087,2.63399274299552,0.338616602493991,1425378.65954827,5.12999530425159,49.161180079514,0.590410187057512,39.6023650029843,0.0390609974119889,18.461506092769,0.740093550123457,5.61224389773201,6.86403325390516,3.1370269580582,-0.669465196924204,0.710116967579934,3.89510428928185,-0.526937751343525,3.67888883877471,-3.24263081847845,2.91568781257057,-0.300978681688389
SSP1-2.6,76,81,21,101,7424692.65194765,305166.450358063,24.3299767822969,2.63470778021965,0.3422885482416,1440598.25038173,5.15411348074451,48.982995795057,0.58555327483243,39.8081133407687,0.0384478931918691,18.4807960988624,0.743987100776015,5.62802171731732,6.87067848057163,3.19170920251207,-0.653112222332797,0.712153976403202,3.89147321329299,-0.535198109763613,3.68407074429837,-3.25845137798114,2.91673214422844,-0.295731581965991
SSP1-2.6,77,81,21,101,7499705.86068765,369282.716392508,20.3088461164705,2.63225230755059,0.329461055109708,1451580.71650469,5.16673938220055,48.8268271573234,0.612720246819308,39.5677510661904,0.0400929765062132,18.3939814901235,0.73791093882716,5.66074107971357,6.875044230647,3.01105656041214,-0.710623631334723,0.713216555656995,3.88827989863956,-0.489846814555271,3.67801441946809,-3.21655410948107,2.91202351818031,-0.303932140759961
SSP1-2.6,78,81,21,101,7452123.69896914,356993.341466331,20.8746854167081,2.63535760288426,0.333473562366953,1449533.8513642,5.14124083140399,48.5794439514014,0.601567172782636,39.2465844596515,0.040257313292024,18.4703073335891,0.741929372671958,5.67361531067019,6.8722800552062,3.03853720076508,-0.692516216247358,0.711067948021884,3.88320047746903,-0.508217074353538,3.66986442030568,-3.21246359492616,2.9161644336823,-0.298501225423368
SSP1-2.6,79,81,21,101,7417865.63130864,352250.58602975,21.058490533447,2.63530185268529,0.332445886271518,1446315.63116012,5.12917031005462,48.3401983799965,0.606701497941316,39.5532449497698,0.0394872665030353,18.4262521172134,0.741958151622575,5.57281849807926,6.87027896216734,3.04730382956192,-0.697143357449199,0.710047119710899,3.87826347911459,-0.499718375038555,3.67764773761842,-3.23177702605824,2.91377639328137,-0.298462436835757
SSP1-2.6,80,81,21,101,7482387.83675185,331854.137292744,22.5472187804948,2.6359603556567,0.336044611750744,1451666.82176099,5.15547153922222,48.977820729346,0.592749126869577,39.7223171617135,0.0389036872494464,18.5615676781041,0.738272750511464,5.69176405537313,6.87404021535589,3.11561172266571,-0.680971036630396,0.712268393677077,3.89136755746243,-0.522984027054027,3.68191317488008,-3.24666624494632,2.92109318920614,-0.303441942020927
SSP1-2.6,81,81,21,101,7349686.41292716,288304.473665777,25.4927935022175,2.63568488122939,0.336103917691959,1426681.51836173,5.15161598210411,48.8212432958629,0.592656547603145,39.1270754170386,0.0394090128750736,18.429655668642,0.739957474797179,5.67359013698401,6.86626880955485,3.23839580446711,-0.680705243689025,0.711943481861651,3.88816553157751,-0.523140225507625,3.66681469325634,-3.23376073566381,2.91396108830817,-0.301162560925483
SSP1-2.6,82,81,21,101,7350255.70697531,391955.740569427,18.7527696272466,2.6371496281573,0.333817393065953,1429129.43539284,5.1429154242529,48.9640515737004,0.585240825153704,39.6219708530074,0.0389726119965579,18.4932728439065,0.740819438474427,5.64450708177126,6.86630244795449,2.93134145496102,-0.690969701424962,0.711209382364589,3.89108638751106,-0.535731849532454,3.67938378392538,-3.2448961360486,2.91740703589573,-0.299998356153137
SSP1-2.6,83,81,21,101,7380600.16192222,341701.397204902,21.5995609684219,2.63366019223957,0.337783327548446,1437762.22310864,5.13378435605396,48.8056745251193,0.585835548969724,39.2786152491107,0.0378723480918681,18.4759144531041,0.738329859276896,5.63916777853511,6.86809167841022,3.07267298894753,-0.673188154990699,0.710437622235165,3.8878465873514,-0.534716161947446,3.67068022953264,-3.27353403498035,2.9164679623944,-0.303364590450393
SSP1-2.6,84,81,21,101,7420733.5256037,367158.314660616,20.2112637227434,2.6364474398743,0.336453259985758,1444641.83792148,5.1374745112303,49.159137976558,0.58788527545669,39.8902079318293,0.0383779836789187,18.525549165,0.74187088776896,5.57791777095945,6.87044683659664,3.00624005903725,-0.679140056975402,0.710749680205879,3.89506274948628,-0.531223459887431,3.6861308785342,-3.26027132550648,2.91915081527717,-0.298580056657716
SSP1-2.6,85,81,21,101,7434584.11690124,327442.965527618,22.7049742996362,2.63816908972603,0.336331437218167,1440580.32592037,5.1609440344294,49.2068060416411,0.600504542415063,39.6223864478991,0.0392915793780927,18.4529028734744,0.739896492451499,5.64842588970643,6.87125667954438,3.12258403262398,-0.679685778358816,0.712729149581427,3.89603194811067,-0.509985073102594,3.67939427287137,-3.23674504825347,2.91522169542601,-0.301244977632893
SSP1-2.6,86,81,21,101,7399814.34358642,339381.47776814,21.8038249825816,2.63536235136428,0.339204629788501,1438626.8193,5.14473391620215,48.737252277255,0.595169742982447,39.7038646633734,0.0389652212702771,18.5649091649118,0.737479897389771,5.60724863157515,6.86922082370835,3.08208541232069,-0.666840662878466,0.711362918124029,3.88644367150031,-0.518908631798331,3.68144852963973,-3.24508579300962,2.92127319480327,-0.304516448916245
SSP1-2.6,87,81,21,101,7428452.57142963,331725.524495766,22.393370491225,2.63379634410073,0.342315465752644,1450130.30353704,5.12326745038255,49.1908661051328,0.590409803341185,39.7990935273872,0.0387974393416033,18.453816812134,0.740652531410935,5.68648551148393,6.8708983548533,3.10876495484296,-0.652992658745181,0.709547027981263,3.89570795799383,-0.52693840125855,3.68384413633723,-3.2494010308812,2.91527122237761,-0.300223682136471
