scenario,run,PC1,PC2,PC3,PC4,PC5
Base,79,2.55122288482673,0.0565060582356716,0.987578362120742,0.00411140998049142,0.000217773112378916
Base,80,1.8071169645072,-1.15565980842666,-0.0475839937610619,-0.296147738569447,0.267257195784941
Base,81,2.95321054162764,0.815504338821352,-0.41332668565109,0.158695894455611,0.099575283235869
Base,82,2.32707009943856,1.44223380823818,1.69714410432118,0.100805550480577,-0.0342375395171696
Base,83,1.62047052197442,-0.571212479062195,-1.61111934275968,-0.302008069261762,-0.274392415280872
Base,84,2.25021104647012,0.886670099062592,-0.869290275306722,-0.149450844076794,0.344826676772629
Base,85,2.04562498045194,-0.331880608253918,0.435172030868918,0.0406904272004109,-0.677570639301579
Base,86,2.81293102654784,-0.980361788346955,1.31601758168457,1.34088418961132,-0.171351146758534
Base,87,1.77490351054919,-1.15340007469175,-0.718558156787898,0.123530574004779,0.183058362484344
Base,88,1.94641038744638,0.81490334428012,-0.837699807477898,-0.418244339638892,-0.1990082065105
Base,89,2.89030792689764,0.22963985892386,-0.212160196259142,0.657126034048818,0.138691402151998
Base,90,1.3438195837849,-2.44488369824707,2.14758878514502,-0.347349717353472,-0.434717874812095
Base,91,1.7307806231794,0.655502914571963,0.0952763763404497,0.25472179219934,-0.141307123081853
Base,92,0.997303570253303,-1.7047934310919,-1.23480151914684,-0.840474602433531,0.189184180820501
Base,93,2.13005074551548,-1.98315205524863,0.271070510052499,0.830670895953267,-0.141043820128161
Base,94,3.25239368685128,2.37156462009019,-2.26025912407479,0.470758995395937,-0.108428705793745
Base,95,1.24686028803816,-1.17257294534513,-1.42704305943702,-0.71532120463707,-0.584821473420987
Base,96,1.42429991165159,-0.708102192333576,-1.77687385486715,-0.655046676072593,0.0145619349240019
Base,97,2.61106248201836,0.432440266944174,-1.9046074891572,0.456123557293334,-0.643330897503196
Base,98,2.06698216252604,1.0029147323717,-0.96932718831399,-0.279430769905453,-0.481523344296428
Base,99,2.87241774775675,-0.646240406167027,0.65744678306301,0.829780607045833,0.182142632163181
Base,100,1.32071308310535,-2.09287292826007,0.317742508072833,-0.490437112342242,-0.529300830770223
SSP1-2.6,1,-0.321471556593117,0.245216786279193,-1.68168757617771,0.0867071773611457,-0.14997256547393
SSP1-2.6,2,-1.13056660302042,-0.308638311285144,-0.78010112377427,-0.841403646147563,0.243933365554351
SSP1-2.6,3,-1.1985902859421,1.24194879441302,0.625458863636501,-0.892421641100369,0.0520485646187287
SSP1-2.6,4,-0.496351538098076,1.20467780147719,-0.491359028167366,-0.104223242497536,-0.0917158808957141
SSP1-2.6,5,-0.712535009124305,0.380263943606132,-1.11871096867564,-0.424078873725559,0.247274361327182
SSP1-2.6,6,-0.571439248088402,0.549398566297383,-0.572798977441846,-0.305041283488537,-0.124817447429046
SSP1-2.6,7,-1.37863242676991,0.40197108889429,0.174923774055323,-1.19470423909431,-0.17372773503368
SSP1-2.6,8,-1.22855709652135,-0.0896685104215733,-1.22429324170026,-0.601836649775325,-0.0757704131393163
SSP1-2.6,9,-0.294082721319749,-0.0186362816502001,-0.665602560409248,0.158475894760168,-0.218195258913399
SSP1-2.6,10,-0.221941371624181,1.43115361384175,-0.171836660151258,-0.0105599373426897,0.181936428342036
SSP1-2.6,11,-0.713061354355401,0.672230992430249,-0.273168555572016,-0.486429168411282,-0.107978907700647
SSP1-2.6,12,-0.286827385289738,1.38837008929418,-0.0953433529075191,-0.0732213625915699,-0.218163305015737
SSP1-2.6,13,-1.09381186987325,0.41630140079556,-0.00928453349047718,-0.754984815153532,0.347958746012604
SSP1-2.6,14,-0.166518130116929,0.836593647003007,-0.917862742833459,-0.224921733719746,0.374509571055003
SSP1-2.6,15,-0.594886987695801,1.11933938134055,-0.805900398398014,-0.486384713679766,-0.106147616207594
