run,species,scenario,tl_future,latin,group,species_order,tl_base,response_tl
56,PennahiaArgentata,SSP1-2.6,2.89321299506173,Pennahia argentata,Mid-trophic species,11,2.89371918666667,-0.000506191604940032
56,PennahiaArgentata,SSP5-8.5,2.89667373950617,Pennahia argentata,Mid-trophic species,11,2.89371918666667,0.00295455283949986
56,PortunusTrituberculatus,SSP1-2.6,2.15421763827161,Portunus trituberculatus,Invertebrate,8,2.13962664666667,0.01459099160494
56,PortunusTrituberculatus,SSP5-8.5,2.15392078024691,Portunus trituberculatus,Invertebrate,8,2.13962664666667,0.0142941335802402
56,ScomberJaponicus,SSP1-2.6,2.53529767654321,Scomber japonicus,Mid-trophic species,9,2.53604938666667,-0.000751710123460203
56,ScomberJaponicus,SSP5-8.5,2.53717559382716,Scomber japonicus,Mid-trophic species,9,2.53604938666667,0.00112620716048983
56,ScomberomorusNiphonius,SSP1-2.6,3.08576122592593,Scomberomorus niphonius,Predator,2,3.08978449666667,-0.00402327074073972
56,ScomberomorusNiphonius,SSP5-8.5,3.06973451851852,Scomberomorus niphonius,Predator,2,3.08978449666667,-0.0200499781481498
56,TodarodesPacificus,SSP1-2.6,2.42808715308642,Todarodes pacificus,Invertebrate,6,2.43561078,-0.00752362691358011
56,TodarodesPacificus,SSP5-8.5,2.42466062345679,Todarodes pacificus,Invertebrate,6,2.43561078,-0.0109501565432102
56,TrachurusJaponicus,SSP1-2.6,2.67328887160494,Trachurus japonicus,Mid-trophic species,14,2.65273970666667,0.0205491649382701
56,TrachurusJaponicus,SSP5-8.5,2.67202528395062,Trachurus japonicus,Mid-trophic species,14,2.65273970666667,0.01928557728395
56,TrachysalambriaCurvirostris,SSP1-2.6,2.27327789259259,Trachysalambria curvirostris,Invertebrate,7,2.27995582666667,-0.00667793407408013
56,TrachysalambriaCurvirostris,SSP5-8.5,2.2754566617284,Trachysalambria curvirostris,Invertebrate,7,2.27995582666667,-0.00449916493826974
56,TrichiurusJaponicus,SSP1-2.6,2.78217572716049,Trichiurus japonicus,Predator,3,2.78929850333333,-0.00712277617284007
56,TrichiurusJaponicus,SSP5-8.5,2.78266286790123,Trichiurus japonicus,Predator,3,2.78929850333333,-0.0066356354321
57,DecapterusMaruadsi,SSP1-2.6,2.71780803703704,Decapterus maruadsi,Mid-trophic species,10,2.71842698333333,-0.000618946296290002
57,DecapterusMaruadsi,SSP5-8.5,2.7201425691358,Decapterus maruadsi,Mid-trophic species,10,2.71842698333333,0.00171558580247
57,EngraulisJaponicus,SSP1-2.6,2.32774956666667,Engraulis japonicus,Prey,1,2.33372464333333,-0.00597507666665997
57,EngraulisJaponicus,SSP5-8.5,2.32577234444444,Engraulis japonicus,Prey,1,2.33372464333333,-0.00795229888889004
57,LarimichthysPolyactis,SSP1-2.6,2.59307065925926,Larimichthys polyactis,Mid-trophic species,13,2.58568938666667,0.00738127259258992
57,LarimichthysPolyactis,SSP5-8.5,2.61009704444444,Larimichthys polyactis,Mid-trophic species,13,2.58568938666667,0.0244076577777697
57,MiichthysMiiuy,SSP1-2.6,3.00697735802469,Miichthys miiuy,Predator,5,3.03104616,-0.0240688019753099
57,MiichthysMiiuy,SSP5-8.5,3.00768485185185,Miichthys miiuy,Predator,5,3.03104616,-0.0233613081481496
57,MuraenesoxCinereus,SSP1-2.6,3.10703147777778,Muraenesox cinereus,Predator,4,3.11572306666667,-0.00869158888888988
57,MuraenesoxCinereus,SSP5-8.5,3.11244311111111,Muraenesox cinereus,Predator,4,3.11572306666667,-0.00327995555556004
57,PampusArgenteus,SSP1-2.6,2.81094139259259,Pampus argenteus,Mid-trophic species,12,2.82216238333333,-0.0112209907407399
57,PampusArgenteus,SSP5-8.5,2.81636176049383,Pampus argenteus,Mid-trophic species,12,2.82216238333333,-0.00580062283950023
57,PennahiaArgentata,SSP1-2.6,2.88882005925926,Pennahia argentata,Mid-trophic species,11,2.89619015,-0.00737009074073969
57,PennahiaArgentata,SSP5-8.5,2.90167695802469,Pennahia argentata,Mid-trophic species,11,2.89619015,0.00548680802469015
57,PortunusTrituberculatus,SSP1-2.6,2.15319318024691,Portunus trituberculatus,Invertebrate,8,2.14075087666667,0.0124423035802401
57,PortunusTrituberculatus,SSP5-8.5,2.15184266296296,Portunus trituberculatus,Invertebrate,8,2.14075087666667,0.0110917862962898
57,ScomberJaponicus,SSP1-2.6,2.53965756666667,Scomber japonicus,Mid-trophic species,9,2.53747406333333,0.00218350333333994
57,ScomberJaponicus,SSP5-8.5,2.53570007283951,Scomber japonicus,Mid-trophic species,9,2.53747406333333,-0.00177399049382032
57,ScomberomorusNiphonius,SSP1-2.6,3.08142661851852,Scomberomorus niphonius,Predator,2,3.09312418,-0.0116975614814798
57,ScomberomorusNiphonius,SSP5-8.5,3.0745359345679,Scomberomorus niphonius,Predator,2,3.09312418,-0.0185882454320998
57,TodarodesPacificus,SSP1-2.6,2.42704811975309,Todarodes pacificus,Invertebrate,6,2.42832094666667,-0.00127282691357999
57,TodarodesPacificus,SSP5-8.5,2.4223481617284,Todarodes pacificus,Invertebrate,6,2.42832094666667,-0.00597278493827025
57,TrachurusJaponicus,SSP1-2.6,2.66579272469136,Trachurus japonicus,Mid-trophic species,14,2.67142732,-0.00563459530863986
57,TrachurusJaponicus,SSP5-8.5,2.68091317777778,Trachurus japonicus,Mid-trophic species,14,2.67142732,0.0094858577777801
57,TrachysalambriaCurvirostris,SSP1-2.6,2.27254312716049,Trachysalambria curvirostris,Invertebrate,7,2.27919735666667,-0.00665422950618
57,TrachysalambriaCurvirostris,SSP5-8.5,2.26892613580247,Trachysalambria curvirostris,Invertebrate,7,2.27919735666667,-0.0102712208641997
57,TrichiurusJaponicus,SSP1-2.6,2.78099262962963,Trichiurus japonicus,Predator,3,2.78748118333333,-0.00648855370369983
57,TrichiurusJaponicus,SSP5-8.5,2.78155029382716,Trichiurus japonicus,Predator,3,2.78748118333333,-0.00593088950616982
58,DecapterusMaruadsi,SSP1-2.6,2.71676133950617,Decapterus maruadsi,Mid-trophic species,10,2.72242055333333,-0.00565921382716006
58,DecapterusMaruadsi,SSP5-8.5,2.7357243654321,Decapterus maruadsi,Mid-trophic species,10,2.72242055333333,0.0133038120987701
58,EngraulisJaponicus,SSP1-2.6,2.32363367283951,Engraulis japonicus,Prey,1,2.33607728,-0.0124436071604901
58,EngraulisJaponicus,SSP5-8.5,2.32497093580247,Engraulis japonicus,Prey,1,2.33607728,-0.0111063441975299
58,LarimichthysPolyactis,SSP1-2.6,2.59494174074074,Larimichthys polyactis,Mid-trophic species,13,2.60023694666667,-0.00529520592593036
58,LarimichthysPolyactis,SSP5-8.5,2.61167670246914,Larimichthys polyactis,Mid-trophic species,13,2.60023694666667,0.0114397558024697
58,MiichthysMiiuy,SSP1-2.6,3.00706304567901,Miichthys miiuy,Predator,5,3.01003143333333,-0.00296838765431984
58,MiichthysMiiuy,SSP5-8.5,3.00933710493827,Miichthys miiuy,Predator,5,3.01003143333333,-0.000694328395059785
58,MuraenesoxCinereus,SSP1-2.6,3.10413710493827,Muraenesox cinereus,Predator,4,3.11799271666667,-0.0138556117283999
58,MuraenesoxCinereus,SSP5-8.5,3.10483567283951,Muraenesox cinereus,Predator,4,3.11799271666667,-0.0131570438271602
58,PampusArgenteus,SSP1-2.6,2.81004204320988,Pampus argenteus,Mid-trophic species,12,2.83088652666667,-0.02084448345679
58,PampusArgenteus,SSP5-8.5,2.8280170037037,Pampus argenteus,Mid-trophic species,12,2.83088652666667,-0.00286952296296983
58,PennahiaArgentata,SSP1-2.6,2.89825024444444,Pennahia argentata,Mid-trophic species,11,2.89082190333333,0.00742834111111002
58,PennahiaArgentata,SSP5-8.5,2.90362269876543,Pennahia argentata,Mid-trophic species,11,2.89082190333333,0.0128007954321001
58,PortunusTrituberculatus,SSP1-2.6,2.15222187530864,Portunus trituberculatus,Invertebrate,8,2.14007380333333,0.01214807197531
58,PortunusTrituberculatus,SSP5-8.5,2.15472479135802,Portunus trituberculatus,Invertebrate,8,2.14007380333333,0.0146509880246897
58,ScomberJaponicus,SSP1-2.6,2.53652899012346,Scomber japonicus,Mid-trophic species,9,2.54231740666667,-0.00578841654321005
58,ScomberJaponicus,SSP5-8.5,2.53819080987654,Scomber japonicus,Mid-trophic species,9,2.54231740666667,-0.00412659679012961
58,ScomberomorusNiphonius,SSP1-2.6,3.0814551,Scomberomorus niphonius,Predator,2,3.09765162333333,-0.0161965233333303
58,ScomberomorusNiphonius,SSP5-8.5,3.07404964938272,Scomberomorus niphonius,Predator,2,3.09765162333333,-0.0236019739506101
58,TodarodesPacificus,SSP1-2.6,2.42532302098765,Todarodes pacificus,Invertebrate,6,2.44182082333333,-0.0164978023456799
58,TodarodesPacificus,SSP5-8.5,2.42966709876543,Todarodes pacificus,Invertebrate,6,2.44182082333333,-0.0121537245679
58,TrachurusJaponicus,SSP1-2.6,2.67784370246914,Trachurus japonicus,Mid-trophic species,14,2.69420729666667,-0.01636359419753
58,TrachurusJaponicus,SSP5-8.5,2.67293833209877,Trachurus japonicus,Mid-trophic species,14,2.69420729666667,-0.0212689645678998
58,TrachysalambriaCurvirostris,SSP1-2.6,2.26867725185185,Trachysalambria curvirostris,Invertebrate,7,2.26188984333333,0.00678740851852
58,TrachysalambriaCurvirostris,SSP5-8.5,2.26945848888889,Trachysalambria curvirostris,Invertebrate,7,2.26188984333333,0.00756864555556014
58,TrichiurusJaponicus,SSP1-2.6,2.77746382716049,Trichiurus japonicus,Predator,3,2.78777327333333,-0.0103094461728399
58,TrichiurusJaponicus,SSP5-8.5,2.78247481234568,Trichiurus japonicus,Predator,3,2.78777327333333,-0.00529846098764963
59,DecapterusMaruadsi,SSP1-2.6,2.73123640864198,Decapterus maruadsi,Mid-trophic species,10,2.71619730333333,0.0150391053086496
59,DecapterusMaruadsi,SSP5-8.5,2.71917914074074,Decapterus maruadsi,Mid-trophic species,10,2.71619730333333,0.00298183740740976
59,EngraulisJaponicus,SSP1-2.6,2.3255954308642,Engraulis japonicus,Prey,1,2.33638058,-0.0107851491358
59,EngraulisJaponicus,SSP5-8.5,2.32557021234568,Engraulis japonicus,Prey,1,2.33638058,-0.0108103676543201
59,LarimichthysPolyactis,SSP1-2.6,2.60163934567901,Larimichthys polyactis,Mid-trophic species,13,2.60360058,-0.00196123432099027
59,LarimichthysPolyactis,SSP5-8.5,2.60851623209877,Larimichthys polyactis,Mid-trophic species,13,2.60360058,0.00491565209876965
59,MiichthysMiiuy,SSP1-2.6,3.00527404567901,Miichthys miiuy,Predator,5,3.02881309666667,-0.0235390509876603
59,MiichthysMiiuy,SSP5-8.5,3.01827573209877,Miichthys miiuy,Predator,5,3.02881309666667,-0.0105373645679001
59,MuraenesoxCinereus,SSP1-2.6,3.11367091728395,Muraenesox cinereus,Predator,4,3.10714133333333,0.00652958395061987
59,MuraenesoxCinereus,SSP5-8.5,3.11176145061728,Muraenesox cinereus,Predator,4,3.10714133333333,0.00462011728394973
59,PampusArgenteus,SSP1-2.6,2.80844203580247,Pampus argenteus,Mid-trophic species,12,2.82312359666667,-0.0146815608641999
59,PampusArgenteus,SSP5-8.5,2.81845862469136,Pampus argenteus,Mid-trophic species,12,2.82312359666667,-0.00466497197531002
59,PennahiaArgentata,SSP1-2.6,2.89715902962963,Pennahia argentata,Mid-trophic species,11,2.89660332,0.00055570962963003
59,PennahiaArgentata,SSP5-8.5,2.90075819753086,Pennahia argentata,Mid-trophic species,11,2.89660332,0.00415487753085975
59,PortunusTrituberculatus,SSP1-2.6,2.15046212839506,Portunus trituberculatus,Invertebrate,8,2.13776765666667,0.0126944717283899
59,PortunusTrituberculatus,SSP5-8.5,2.15250681728395,Portunus trituberculatus,Invertebrate,8,2.13776765666667,0.01473916061728
59,ScomberJaponicus,SSP1-2.6,2.5407556617284,Scomber japonicus,Mid-trophic species,9,2.53756916666667,0.00318649506172974
59,ScomberJaponicus,SSP5-8.5,2.53541011728395,Scomber japonicus,Mid-trophic species,9,2.53756916666667,-0.00215904938272038
59,ScomberomorusNiphonius,SSP1-2.6,3.08527755061728,Scomberomorus niphonius,Predator,2,3.09574094666667,-0.0104633960493903
59,ScomberomorusNiphonius,SSP5-8.5,3.07518773333333,Scomberomorus niphonius,Predator,2,3.09574094666667,-0.0205532133333399
59,TodarodesPacificus,SSP1-2.6,2.42510227777778,Todarodes pacificus,Invertebrate,6,2.43090664333333,-0.00580436555554975
59,TodarodesPacificus,SSP5-8.5,2.42697284691358,Todarodes pacificus,Invertebrate,6,2.43090664333333,-0.00393379641975011
59,TrachurusJaponicus,SSP1-2.6,2.68518401234568,Trachurus japonicus,Mid-trophic species,14,2.66433563666667,0.0208483756790101
59,TrachurusJaponicus,SSP5-8.5,2.68517806419753,Trachurus japonicus,Mid-trophic species,14,2.66433563666667,0.0208424275308601
59,TrachysalambriaCurvirostris,SSP1-2.6,2.27631072592593,Trachysalambria curvirostris,Invertebrate,7,2.26584774,0.0104629859259302
59,TrachysalambriaCurvirostris,SSP5-8.5,2.27614621604938,Trachysalambria curvirostris,Invertebrate,7,2.26584774,0.0102984760493801
59,TrichiurusJaponicus,SSP1-2.6,2.7828166617284,Trichiurus japonicus,Predator,3,2.7842116,-0.00139493827159987
59,TrichiurusJaponicus,SSP5-8.5,2.78308750493827,Trichiurus japonicus,Predator,3,2.7842116,-0.00112409506172995
60,DecapterusMaruadsi,SSP1-2.6,2.72433828024691,Decapterus maruadsi,Mid-trophic species,10,2.70945016333333,0.0148881169135802
60,DecapterusMaruadsi,SSP5-8.5,2.71484321728395,Decapterus maruadsi,Mid-trophic species,10,2.70945016333333,0.00539305395062018
60,EngraulisJaponicus,SSP1-2.6,2.32783813580247,Engraulis japonicus,Prey,1,2.33399975666667,-0.00616162086420014
60,EngraulisJaponicus,SSP5-8.5,2.32350504814815,Engraulis japonicus,Prey,1,2.33399975666667,-0.0104947085185203
60,LarimichthysPolyactis,SSP1-2.6,2.60537662962963,Larimichthys polyactis,Mid-trophic species,13,2.60526322,0.000113409629630024
60,LarimichthysPolyactis,SSP5-8.5,2.61441028518519,Larimichthys polyactis,Mid-trophic species,13,2.60526322,0.00914706518519015
60,MiichthysMiiuy,SSP1-2.6,3.00830788765432,Miichthys miiuy,Predator,5,3.02606589,-0.0177580023456798
60,MiichthysMiiuy,SSP5-8.5,3.01318281975309,Miichthys miiuy,Predator,5,3.02606589,-0.01288307024691
60,MuraenesoxCinereus,SSP1-2.6,3.10965048271605,Muraenesox cinereus,Predator,4,3.11829175666667,-0.00864127395061987
60,MuraenesoxCinereus,SSP5-8.5,3.11072678395062,Muraenesox cinereus,Predator,4,3.11829175666667,-0.00756497271604983
60,PampusArgenteus,SSP1-2.6,2.81518508518519,Pampus argenteus,Mid-trophic species,12,2.82961802,-0.0144329348148098
60,PampusArgenteus,SSP5-8.5,2.81174311111111,Pampus argenteus,Mid-trophic species,12,2.82961802,-0.0178749088888899
60,PennahiaArgentata,SSP1-2.6,2.89123650617284,Pennahia argentata,Mid-trophic species,11,2.88474061333333,0.00649589283950958
60,PennahiaArgentata,SSP5-8.5,2.90362348395062,Pennahia argentata,Mid-trophic species,11,2.88474061333333,0.0188828706172899
60,PortunusTrituberculatus,SSP1-2.6,2.14956764444444,Portunus trituberculatus,Invertebrate,8,2.14439099666667,0.00517664777776972
60,PortunusTrituberculatus,SSP5-8.5,2.15213149012346,Portunus trituberculatus,Invertebrate,8,2.14439099666667,0.00774049345678973
60,ScomberJaponicus,SSP1-2.6,2.54017487777778,Scomber japonicus,Mid-trophic species,9,2.54165533,-0.00148045222222004
60,ScomberJaponicus,SSP5-8.5,2.53720177530864,Scomber japonicus,Mid-trophic species,9,2.54165533,-0.00445355469136022
60,ScomberomorusNiphonius,SSP1-2.6,3.08418938888889,Scomberomorus niphonius,Predator,2,3.10127373666667,-0.01708434777778
60,ScomberomorusNiphonius,SSP5-8.5,3.0753772308642,Scomberomorus niphonius,Predator,2,3.10127373666667,-0.0258965058024701
60,TodarodesPacificus,SSP1-2.6,2.42994216296296,Todarodes pacificus,Invertebrate,6,2.42596097666667,0.00398118629628996
60,TodarodesPacificus,SSP5-8.5,2.42923390246914,Todarodes pacificus,Invertebrate,6,2.42596097666667,0.00327292580246974
60,TrachurusJaponicus,SSP1-2.6,2.68996211358025,Trachurus japonicus,Mid-trophic species,14,2.68232015,0.00764196358025027
60,TrachurusJaponicus,SSP5-8.5,2.67517455802469,Trachurus japonicus,Mid-trophic species,14,2.68232015,-0.00714559197530962
60,TrachysalambriaCurvirostris,SSP1-2.6,2.2737793382716,Trachysalambria curvirostris,Invertebrate,7,2.27806716666667,-0.00428782839507003
60,TrachysalambriaCurvirostris,SSP5-8.5,2.27587739259259,Trachysalambria curvirostris,Invertebrate,7,2.27806716666667,-0.00218977407407994
60,TrichiurusJaponicus,SSP1-2.6,2.78811515432099,Trichiurus japonicus,Predator,3,2.78697528333333,0.00113987098766
60,TrichiurusJaponicus,SSP5-8.5,2.78060477530864,Trichiurus japonicus,Predator,3,2.78697528333333,-0.0063705080246903
61,DecapterusMaruadsi,SSP1-2.6,2.71598663580247,Decapterus maruadsi,Mid-trophic species,10,2.71079148666667,0.00519514913579977
61,DecapterusMaruadsi,SSP5-8.5,2.71931302222222,Decapterus maruadsi,Mid-trophic species,10,2.71079148666667,0.00852153555555013
61,EngraulisJaponicus,SSP1-2.6,2.32434912592593,Engraulis japonicus,Prey,1,2.33406985,-0.00972072407407021
61,EngraulisJaponicus,SSP5-8.5,2.32048687037037,Engraulis japonicus,Prey,1,2.33406985,-0.0135829796296303
61,LarimichthysPolyactis,SSP1-2.6,2.59967612222222,Larimichthys polyactis,Mid-trophic species,13,2.61750468666667,-0.01782856444445
61,LarimichthysPolyactis,SSP5-8.5,2.59939505679012,Larimichthys polyactis,Mid-trophic species,13,2.61750468666667,-0.01810962987655
61,MiichthysMiiuy,SSP1-2.6,3.01551907160494,Miichthys miiuy,Predator,5,3.03654068666667,-0.0210216150617302
61,MiichthysMiiuy,SSP5-8.5,3.01682604691358,Miichthys miiuy,Predator,5,3.03654068666667,-0.0197146397530901
61,MuraenesoxCinereus,SSP1-2.6,3.11240629012346,Muraenesox cinereus,Predator,4,3.11657128333333,-0.00416499320987018
61,MuraenesoxCinereus,SSP5-8.5,3.10922596790123,Muraenesox cinereus,Predator,4,3.11657128333333,-0.00734531543209993
61,PampusArgenteus,SSP1-2.6,2.81470904197531,Pampus argenteus,Mid-trophic species,12,2.82581413666667,-0.0111050946913598
61,PampusArgenteus,SSP5-8.5,2.81713541975309,Pampus argenteus,Mid-trophic species,12,2.82581413666667,-0.0086787169135798
61,PennahiaArgentata,SSP1-2.6,2.88859495679012,Pennahia argentata,Mid-trophic species,11,2.89435712333333,-0.00576216654321016
61,PennahiaArgentata,SSP5-8.5,2.90123368888889,Pennahia argentata,Mid-trophic species,11,2.89435712333333,0.00687656555555982
61,PortunusTrituberculatus,SSP1-2.6,2.15110060987654,Portunus trituberculatus,Invertebrate,8,2.14398350333333,0.00711710654320985
61,PortunusTrituberculatus,SSP5-8.5,2.1516678308642,Portunus trituberculatus,Invertebrate,8,2.14398350333333,0.00768432753086978
61,ScomberJaponicus,SSP1-2.6,2.53430128765432,Scomber japonicus,Mid-trophic species,9,2.53483636,-0.000535072345679843
61,ScomberJaponicus,SSP5-8.5,2.5382206617284,Scomber japonicus,Mid-trophic species,9,2.53483636,0.0033843017284001
61,ScomberomorusNiphonius,SSP1-2.6,3.08653844320988,Scomberomorus niphonius,Predator,2,3.09373774333333,-0.00719930012345005
61,ScomberomorusNiphonius,SSP5-8.5,3.07835256790123,Scomberomorus niphonius,Predator,2,3.09373774333333,-0.0153851754321002
61,TodarodesPacificus,SSP1-2.6,2.42123866790123,Todarodes pacificus,Invertebrate,6,2.43298581,-0.0117471420987698
61,TodarodesPacificus,SSP5-8.5,2.42640449012346,Todarodes pacificus,Invertebrate,6,2.43298581,-0.00658131987654009
61,TrachurusJaponicus,SSP1-2.6,2.68522852839506,Trachurus japonicus,Mid-trophic species,14,2.66872696333333,0.0165015650617302
61,TrachurusJaponicus,SSP5-8.5,2.67443509753086,Trachurus japonicus,Mid-trophic species,14,2.66872696333333,0.00570813419753025
61,TrachysalambriaCurvirostris,SSP1-2.6,2.27672857160494,Trachysalambria curvirostris,Invertebrate,7,2.28208512,-0.00535654839505995
61,TrachysalambriaCurvirostris,SSP5-8.5,2.27178168395062,Trachysalambria curvirostris,Invertebrate,7,2.28208512,-0.0103034360493801
61,TrichiurusJaponicus,SSP1-2.6,2.78419027530864,Trichiurus japonicus,Predator,3,2.78520054666667,-0.00101027135802978
61,TrichiurusJaponicus,SSP5-8.5,2.77796403209877,Trichiurus japonicus,Predator,3,2.78520054666667,-0.00723651456789964
62,DecapterusMaruadsi,SSP1-2.6,2.71678050246914,Decapterus maruadsi,Mid-trophic species,10,2.70638684,0.0103936624691401
62,DecapterusMaruadsi,SSP5-8.5,2.72391897037037,Decapterus maruadsi,Mid-trophic species,10,2.70638684,0.0175321303703702
62,EngraulisJaponicus,SSP1-2.6,2.326416,Engraulis japonicus,Prey,1,2.33421328666667,-0.00779728666667001
62,EngraulisJaponicus,SSP5-8.5,2.32599231604938,Engraulis japonicus,Prey,1,2.33421328666667,-0.00822097061729021
62,LarimichthysPolyactis,SSP1-2.6,2.5924428,Larimichthys polyactis,Mid-trophic species,13,2.60997234333333,-0.01752954333333
62,LarimichthysPolyactis,SSP5-8.5,2.60413332098765,Larimichthys polyactis,Mid-trophic species,13,2.60997234333333,-0.00583902234568035
62,MiichthysMiiuy,SSP1-2.6,3.00416383703704,Miichthys miiuy,Predator,5,3.03108754333333,-0.0269237062962904
62,MiichthysMiiuy,SSP5-8.5,3.00577037901235,Miichthys miiuy,Predator,5,3.03108754333333,-0.0253171643209802
62,MuraenesoxCinereus,SSP1-2.6,3.10825200493827,Muraenesox cinereus,Predator,4,3.10514744,0.00310456493826994
62,MuraenesoxCinereus,SSP5-8.5,3.11203224444444,Muraenesox cinereus,Predator,4,3.10514744,0.00688480444443984
62,PampusArgenteus,SSP1-2.6,2.81284241358025,Pampus argenteus,Mid-trophic species,12,2.81108385333333,0.00175856024691967
62,PampusArgenteus,SSP5-8.5,2.82079243950617,Pampus argenteus,Mid-trophic species,12,2.81108385333333,0.00970858617283987
62,PennahiaArgentata,SSP1-2.6,2.8904153617284,Pennahia argentata,Mid-trophic species,11,2.888098,0.00231736172840025
62,PennahiaArgentata,SSP5-8.5,2.89858076666667,Pennahia argentata,Mid-trophic species,11,2.888098,0.0104827666666703
62,PortunusTrituberculatus,SSP1-2.6,2.15383587037037,Portunus trituberculatus,Invertebrate,8,2.14047426,0.01336161037037
62,PortunusTrituberculatus,SSP5-8.5,2.14993238024691,Portunus trituberculatus,Invertebrate,8,2.14047426,0.00945812024691017
62,ScomberJaponicus,SSP1-2.6,2.53602926790123,Scomber japonicus,Mid-trophic species,9,2.53702832,-0.000999052098769937
62,ScomberJaponicus,SSP5-8.5,2.5365609617284,Scomber japonicus,Mid-trophic species,9,2.53702832,-0.000467358271599938
62,ScomberomorusNiphonius,SSP1-2.6,3.08039573827161,Scomberomorus niphonius,Predator,2,3.08766751,-0.00727177172839033
62,ScomberomorusNiphonius,SSP5-8.5,3.0765500617284,Scomberomorus niphonius,Predator,2,3.08766751,-0.0111174482716003
62,TodarodesPacificus,SSP1-2.6,2.42315349753086,Todarodes pacificus,Invertebrate,6,2.42157804333333,0.00157545419753014
62,TodarodesPacificus,SSP5-8.5,2.42545634320988,Todarodes pacificus,Invertebrate,6,2.42157804333333,0.00387829987655008
62,TrachurusJaponicus,SSP1-2.6,2.6722125617284,Trachurus japonicus,Mid-trophic species,14,2.65906869666667,0.0131438650617297
62,TrachurusJaponicus,SSP5-8.5,2.6842509037037,Trachurus japonicus,Mid-trophic species,14,2.65906869666667,0.0251822070370298
62,TrachysalambriaCurvirostris,SSP1-2.6,2.2715674691358,Trachysalambria curvirostris,Invertebrate,7,2.27088730333333,0.00068016580246999
62,TrachysalambriaCurvirostris,SSP5-8.5,2.28030599382716,Trachysalambria curvirostris,Invertebrate,7,2.27088730333333,0.00941869049382982
62,TrichiurusJaponicus,SSP1-2.6,2.78275626419753,Trichiurus japonicus,Predator,3,2.78673277333333,-0.00397650913579994
62,TrichiurusJaponicus,SSP5-8.5,2.78311167037037,Trichiurus japonicus,Predator,3,2.78673277333333,-0.00362110296295981
63,DecapterusMaruadsi,SSP1-2.6,2.72160323209877,Decapterus maruadsi,Mid-trophic species,10,2.70978106333333,0.0118221687654398
63,DecapterusMaruadsi,SSP5-8.5,2.7229731691358,Decapterus maruadsi,Mid-trophic species,10,2.70978106333333,0.01319210580247
63,EngraulisJaponicus,SSP1-2.6,2.32889454444444,Engraulis japonicus,Prey,1,2.33788505333333,-0.00899050888888997
63,EngraulisJaponicus,SSP5-8.5,2.32846083333333,Engraulis japonicus,Prey,1,2.33788505333333,-0.00942422000000009
63,LarimichthysPolyactis,SSP1-2.6,2.5922522654321,Larimichthys polyactis,Mid-trophic species,13,2.60148286666667,-0.00923060123456976
63,LarimichthysPolyactis,SSP5-8.5,2.60112591728395,Larimichthys polyactis,Mid-trophic species,13,2.60148286666667,-0.000356949382720018
63,MiichthysMiiuy,SSP1-2.6,3.01089565432099,Miichthys miiuy,Predator,5,3.02259683333333,-0.01170117901234
63,MiichthysMiiuy,SSP5-8.5,3.00875389382716,Miichthys miiuy,Predator,5,3.02259683333333,-0.0138429395061701
63,MuraenesoxCinereus,SSP1-2.6,3.11117231358025,Muraenesox cinereus,Predator,4,3.10942565666667,0.00174665691358022
63,MuraenesoxCinereus,SSP5-8.5,3.11764588888889,Muraenesox cinereus,Predator,4,3.10942565666667,0.00822023222222024
63,PampusArgenteus,SSP1-2.6,2.82344289259259,Pampus argenteus,Mid-trophic species,12,2.83042971333333,-0.00698682074073975
63,PampusArgenteus,SSP5-8.5,2.82422959753086,Pampus argenteus,Mid-trophic species,12,2.83042971333333,-0.00620011580247004
63,PennahiaArgentata,SSP1-2.6,2.88966543209877,Pennahia argentata,Mid-trophic species,11,2.89007095666667,-0.000405524567899995
63,PennahiaArgentata,SSP5-8.5,2.89795871358025,Pennahia argentata,Mid-trophic species,11,2.89007095666667,0.00788775691358001
63,PortunusTrituberculatus,SSP1-2.6,2.15101947654321,Portunus trituberculatus,Invertebrate,8,2.13910340333333,0.0119160732098802
63,PortunusTrituberculatus,SSP5-8.5,2.15779105925926,Portunus trituberculatus,Invertebrate,8,2.13910340333333,0.0186876559259304
63,ScomberJaponicus,SSP1-2.6,2.54026236790123,Scomber japonicus,Mid-trophic species,9,2.54102988,-0.000767512098769796
63,ScomberJaponicus,SSP5-8.5,2.5372714654321,Scomber japonicus,Mid-trophic species,9,2.54102988,-0.00375841456789994
63,ScomberomorusNiphonius,SSP1-2.6,3.08126000864198,Scomberomorus niphonius,Predator,2,3.09176712,-0.0105071113580202
63,ScomberomorusNiphonius,SSP5-8.5,3.07940873580247,Scomberomorus niphonius,Predator,2,3.09176712,-0.0123583841975301
63,TodarodesPacificus,SSP1-2.6,2.42866081851852,Todarodes pacificus,Invertebrate,6,2.43191112,-0.0032503014814802
63,TodarodesPacificus,SSP5-8.5,2.42513061358025,Todarodes pacificus,Invertebrate,6,2.43191112,-0.00678050641975014
63,TrachurusJaponicus,SSP1-2.6,2.69967663209877,Trachurus japonicus,Mid-trophic species,14,2.68129868666667,0.0183779454320998
63,TrachurusJaponicus,SSP5-8.5,2.67148008765432,Trachurus japonicus,Mid-trophic species,14,2.68129868666667,-0.00981859901235005
63,TrachysalambriaCurvirostris,SSP1-2.6,2.27377572345679,Trachysalambria curvirostris,Invertebrate,7,2.28495696333333,-0.0111812398765401
